timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1550624400,Feb 20 2019 - 1:00am,complete,N/A,Deportivo Saprissa,Tigres UANL,Jair Marrufo,N/A,0.00,0.00,1.50,1.63,1,0,1,0,0,0,"73","",5,8,2,0,1,0,1,1,1,0,9,17,4,6,5,11,11,13,43,57,1.90,3.12,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.50,3.30,2.10,1.44,2.30,4.33,10.00,2.00,1.72,Estadio Ricardo Saprissa Aymá (San Juan de Tíbás (San José))
1550624400,Feb 20 2019 - 1:00am,complete,N/A,CA Independiente de La Chorrera,Toronto,Ivan Arcides Barton Cisneros,N/A,0.00,0.00,1.75,0.50,4,0,4,1,1,0,"9,48,52,78","",2,6,5,0,2,0,2,3,1,1,10,3,6,0,4,3,9,13,36,64,1.55,1.03,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.75,3.20,2.38,1.36,2.21,3.90,7.50,1.87,1.80,Estadio Agustín Muquita Sánchez (La Chorrera)
1550631600,Feb 20 2019 - 3:00am,complete,N/A,Guastatoya,Houston Dynamo,Kimbett Ward,N/A,0.00,0.00,0.00,1.50,0,1,1,0,0,0,"","84",2,2,2,0,0,0,1,1,0,0,6,8,2,5,4,3,9,6,40,60,0.68,1.03,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.30,3.25,2.05,1.29,1.98,3.25,6.20,1.74,1.95,Estadio Nacional Mateo Flores (Ciudad de Guatemala)
1550710800,Feb 21 2019 - 1:00am,complete,N/A,Marathón,Santos Laguna,N/A,N/A,0.00,0.00,0.00,2.50,2,6,8,3,0,3,"50,74","19,32,38,49,61,68",3,10,4,0,2,0,3,1,1,1,12,25,6,11,6,14,18,15,40,60,1.79,3.10,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.85,3.35,1.69,1.40,2.20,4.20,8.25,2.10,1.61,Estadio Olímpico Metropolitano (San Pedro Sula)
1550710800,Feb 21 2019 - 1:00am,complete,N/A,Atlético Pantoja,New York RB,Ismael Alexander Cornejo,N/A,0.00,0.00,0.00,1.50,0,2,2,1,0,1,"","39,67",-1,-1,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,15.00,6.00,1.16,1.20,1.57,2.50,4.50,2.28,1.57,Estadio Olímpico Félix Sánchez (Santo Domingo)
1550718000,Feb 21 2019 - 3:00am,complete,N/A,Alianza,Monterrey,Kevin Morrison,N/A,0.00,0.00,0.50,2.13,0,0,0,0,0,0,"","",2,3,2,0,1,0,1,1,0,1,12,7,5,0,7,7,17,13,35,65,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,5.55,3.65,1.56,1.25,1.85,3.25,5.50,1.85,1.85,Estadio Cuscatlán (San Salvador)
1550797200,Feb 22 2019 - 1:00am,complete,N/A,Sporting KC,Toluca,Henry Bejarano,N/A,0.00,0.00,1.50,0.00,3,0,3,1,1,0,"35,52,72","",4,1,1,0,2,0,0,1,1,1,10,6,3,3,7,3,21,18,64,36,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.25,3.10,2.95,1.36,2.23,3.85,7.50,1.85,1.85,Children's Mercy Park (Kansas City- Kansas)
1550804400,Feb 22 2019 - 3:00am,complete,N/A,Herediano,Atlanta United FC,César Arturo Ramos Palazuelos,N/A,0.00,0.00,1.50,1.50,3,1,4,3,2,1,"7,34,50","41",4,6,3,0,1,0,0,3,0,1,13,9,7,5,6,4,17,11,49,51,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.05,3.05,2.20,1.41,2.26,4.20,8.25,2.00,1.73,Estadio Eladio Rosabal Cordero (Heredia)
1551229200,Feb 27 2019 - 1:00am,complete,N/A,Toronto,CA Independiente de La Chorrera,Juan Calderón,N/A,0.00,3.00,0.50,1.75,1,1,2,1,1,0,"19","67",9,2,1,0,0,0,0,1,0,0,20,6,12,3,8,3,14,13,70,30,0.00,0.00,4.00,0,100,100,100,0,0,100,100,100,8.00,7.00,1.19,6.30,10.50,1.11,1.38,1.95,3.15,1.80,1.87,BMO Field (Toronto- Ontario)
1551236400,Feb 27 2019 - 3:00am,complete,N/A,Tigres UANL,Deportivo Saprissa,Joel Antonio Aguilar Chicas,N/A,0.00,3.00,1.63,1.50,5,1,6,5,4,1,"15,25,27,37,61","45",3,1,0,0,2,0,0,0,2,0,12,11,7,7,5,4,16,10,54,46,0.00,0.00,1.00,0,0,0,0,0,0,0,0,100,13.00,3.00,1.16,7.00,15.00,1.18,1.57,2.37,4.00,2.50,1.50,Estadio Universitario de Nuevo León (San Nicolás de los Garza)
