,Club,rPoints,Points,xPoints,Matches,rWins,rDraws,rLosses,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,rGoalsF,rGoalsA,GoalsF,xGoalsF,GoalsA,xGoalsA,SHGoalsF,xSHGoalsF,SHGoalsA,xSHGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,rShotsF,ShotsF,xShotsF,rShotsA,ShotsA,xShotsA,rShotsTF,ShotsTF,xShotsTF,rShotsTA,ShotsTA,xShotsTA,rFouls,Fouls,xFouls,rFoulsA,FoulsA,xFoulsA,rYCard,YCard,xYCard,rYCardA,YCardA,xYCardA,rRCard,RCard,xRCard,rRCardA,RCardA,xRCardA
0,Clyde,0.9544015149308221,60,62.86662275923669,49,1.0034854643683366,0.7472746878148455,1.1491218947533544,17,9,23,16.940952912258656,12.043764022460717,20.015283065280627,-17,-6.441426045486423,-0.09788601314321,-10.460687941370367,0.998371223687938,1.1572106416151877,60,60.09788601314321,77,66.53931205862963,37,33.785555929574635,-39,-37.425665707215884,23,26.312330083568575,38,29.113646351413745,0.7948736056804107,427,537.1923246017064,0.8524310963151936,488,572.4802885646465,0.817485121776808,186,227.527076695571,0.8231801774687433,201,244.1749759063314,0.7433800555214488,478,643.0089110538536,0.8773414887676296,559,637.1521319312135,0.7243669656425251,63,86.9724918282517,1.0948102881436508,92,84.03282376528838,0.5642969157226259,3,5.316350163208438,1.1771022674295357,6,5.097263140187754
1,Partick,1.0452777160287392,40,38.26734214900284,22,0.9985643121397563,1.3410228009274119,0.6939278060956906,11,7,4,11.015815272257067,5.219896332231642,5.764288395511293,22,11.579073613579705,5.047732127253489,5.373194259166805,1.1444178714134134,0.7701129678901515,40,34.95226787274651,18,23.373194259166805,26,19.613071285726924,-7,-13.12547174883445,14,15.339196587019584,11,10.247722510332355,0.970145721052598,272,280.37025170289144,0.6942514840745017,155,223.2620362441553,1.0415075943035237,126,120.97847455856396,0.6730278419888405,62,92.12100322148044,0.7853670411978684,221,281.39709003184464,0.848269372367558,246,290.0022186506663,1.0310583187819498,37,35.885458005625026,0.9829981239164554,40,40.691837580149425,0.48574113227446686,1,2.0587097397280996,0.4018595220246537,1,2.488431765811564
2,Alloa,1.1358072872155922,60,52.82586286894561,36,1.1597766604782587,1.0167332676164687,0.8006324172814385,17,9,10,14.657994577153922,8.851879137483847,12.490126285362233,13,4.121281383608924,6.9313849384611075,1.9473336779299686,1.1412590294176468,0.9566752125524601,56,49.06861506153889,43,44.94733367792997,28,27.65944518741346,-26,-25.161630952478326,28,21.409169874125432,17,19.785702725451642,0.8534188160137759,357,418.3174700406855,0.9453064984103744,378,399.87030728725983,0.8364383425337082,149,178.1362623198916,0.9315503343948434,157,168.53624995152927,0.8747763256963166,408,466.4049403431609,0.7864907583154892,369,469.17270940389244,0.9440838648485146,58,61.43522006840625,0.7374822708557363,47,63.7303456060898,0.8429706510750639,3,3.5588427618138505,0.0,0,3.8864358887615467
3,Stenhousemuir,0.9323027648177291,37,39.68667840133857,36,0.9718507238537398,0.793854195503714,1.1247519330473306,10,7,19,10.28964608921253,8.817740133700976,16.892613777086492,-26,-13.9105310819766,-4.529897761938557,-7.559571156084843,0.8854057809807903,1.141457905926696,35,39.52989776193856,61,53.44042884391516,18,22.185947656565514,-29,-29.94772841281943,17,17.343950105373043,32,23.492700431095727,0.9642466067300912,361,374.38555394475964,0.8164229409310679,362,443.39763356865825,0.8349132324383709,130,155.7048025461687,0.8557918678445589,163,190.46687182309893,0.7850252079864368,374,476.4178222496796,0.7635760469589206,354,463.60804717469716,0.9904967879513463,65,65.62363532186723,0.8543631261405621,51,59.69358746834463,2.2067450715631103,9,4.078404939463625,0.5801577084297257,2,3.4473384925165727
4,Arbroath,1.0246821952800484,129,125.89269199192432,72,1.0188546686441076,1.0621455384266867,0.9072529896344329,37,18,17,36.315287291404985,16.94683011770936,18.73788259088565,44,36.436976144118574,18.81601875053795,-11.252994894656524,1.1647868514010724,1.144738628573657,133,114.18398124946205,89,77.74700510534348,75,64.08664437286303,-41,-43.6104228104747,58,50.097336876599016,48,34.136582294868774,0.9452965263819767,867,917.1725229101936,0.7960359369118042,587,737.4038944488457,0.9037871932450607,358,396.1109458904766,0.8416848784997264,256,304.15183465849,0.8383126991840641,771,919.704545511979,0.7897748009525076,752,952.1701617892222,0.8895954481082188,105,118.0311794797165,1.0075789508154347,134,132.9920597205347,0.7468292419262188,5,6.694970843808983,1.214242994621182,10,8.235583852900703
5,Cove Rangers,0.911312671862549,36,39.503455961413195,22,0.870227964120531,1.1929068772708138,1.0950848010141083,10,6,6,11.491241849606833,5.0297304125927,5.479027737800463,10,13.002048710130758,-7.8656745500206,4.863625839889842,0.7806907398590645,0.78727670431851,28,35.8656745500206,18,22.863625839889842,15,20.085953710558105,-14,-12.816493010910795,13,15.779720839462495,4,10.047132828979047,0.8871163672043588,253,285.1937010217715,0.7243693961329977,160,220.8817777975579,0.8867348617584094,110,124.050609425537,0.7252624472872006,66,91.00154054145355,0.8338528104212245,233,279.42581363046435,0.9659327704997077,282,291.9457840260585,0.8650167650174985,31,35.83745570454106,1.04849964604116,43,41.01098189432482,0.49530769750135895,1,2.0189470202959168,1.6650677746400953,4,2.4023046154169916
6,East Fife,1.0049619220967698,166,165.18038778390206,122,1.0677189164313414,0.7257508840774739,1.1127537034539565,48,22,52,44.95565196168985,30.31343189883252,46.73091613947763,-20,-4.539161168932964,16.96852535713225,-32.42936418819929,1.1094521315508423,1.2032288962390725,172,155.03147464286775,192,159.5706358118007,89,87.11779452644544,-107,-89.72497050962619,83,67.91368011642231,85,69.84566530217452,0.8941080865157871,1221,1365.6067073032127,0.8611320358878973,1197,1390.030738742399,0.848035489427608,492,580.1643989358057,0.8161342336605828,484,593.0396986646781,0.8385913963810036,1338,1595.5327061238968,0.8483701657869136,1349,1590.10777889475,0.866983527705489,185,213.38352354814725,0.8496699895414928,180,211.84695495380902,0.9274249308168605,12,12.939052640552372,0.7044658906161793,9,12.775636293941666
7,Ayr,1.0738081304238087,76,70.77614505489397,36,1.144477879235665,0.5085589436709979,1.116635785897109,24,4,8,20.970261143036076,7.865361625785743,7.164377231178179,50,29.753741097237437,27.602669672936685,-7.356410770174122,1.4286306518103673,1.2123455142413688,92,64.39733032706332,42,34.64358922982588,53,36.295939582389934,-24,-19.443725415610846,39,28.10139074467338,18,15.199863814215032,1.015525943669602,504,496.29455863904025,0.9462354978425331,328,346.6367524235323,1.0549139425286538,228,216.13137414174145,0.8395804301527332,117,139.35532058401577,0.8320454350526553,377,453.10025644950736,0.8201676163336986,394,480.3896083598778,1.013732540236908,58,57.214302291653254,0.9356378112502955,65,69.47132663775132,0.661208705482232,2,3.024763563179892,1.4704680791310898,6,4.080333388498609
8,Albion Rvs,0.762017153972758,30,39.36919246974392,36,0.78054319426998,0.6959447070787103,1.2843450807142098,8,6,22,10.249272633120803,8.621374570381509,17.129352796497688,-23,-14.640268857340999,17.131343861713674,-25.491075004372675,1.4296945400490249,1.4676495639276972,57,39.868656138286326,80,54.508924995627325,33,22.314794678395316,-39,-30.664925765059657,24,17.55386145989101,41,23.84399923056767,0.8068008349945555,302,374.3179070978998,0.8732711773628378,390,446.59667020930186,0.8892793310562134,139,156.30634283932716,0.9085165205770607,176,193.72239911301824,0.8204476858881573,391,476.56908139942124,0.7677534297683428,355,462.38803531898975,0.9430000122587091,62,65.74761314318042,0.767420384471088,46,59.94107132260183,1.493869051219334,6,4.016416295057888,0.28890231879634337,1,3.4613775485302782
9,Montrose,1.1798089891635224,131,111.03492277413332,86,1.3077569901452295,0.6490869259247968,0.953504081956982,39,14,33,29.822054321934047,21.568759808331187,34.609185869734766,9,-9.619925260702033,24.464715365621373,-5.8447901049193405,1.2318155055949114,1.050755759207461,130,105.53528463437863,121,115.15520989508066,68,59.243546221863994,-64,-64.60866542851694,62,46.29173841251463,57,50.54654446656372,0.8952971515656541,847,946.0546127269652,0.8833944069982808,878,993.8935463530829,0.8772851089895993,352,401.2378602953959,0.7808364042406994,332,425.18509408234274,0.8337579020916663,942,1129.8243742419525,0.9246295880890162,1038,1122.6117067541531,1.0412186305531979,158,151.74526786564974,0.995373433432105,147,147.68326646325642,0.6416666462081895,6,9.350649648779303,0.6782387640770893,6,8.84644216430843
10,Dumbarton,1.0242665961447135,109,106.41760691041802,86,1.0560576566803792,0.8964383777812504,1.0165540928770667,30,19,37,28.407539882152136,21.1949872639616,36.397472853886256,-19,-17.540947010230184,6.460700715766222,-7.9197537055360385,1.0630070691029152,1.0659538429502802,109,102.53929928423378,128,120.08024629446396,56,57.60023292102431,-69,-67.56223055944233,53,44.93906636320947,59,52.518015735021635,0.9023745289718719,840,930.8773386556702,0.89023811234709,904,1015.4586592755809,0.9077177435936782,357,393.294063622275,0.854759374113222,374,437.55004194953665,0.8225041261355642,930,1130.6934159339626,0.8117384998747055,905,1114.8910642278145,0.9152406949604434,140,152.96522627422155,0.7918203217835633,116,146.49788191683658,0.3239372931228345,3,9.261051640826127,0.8116892866959522,7,8.623989640782465
