,Club,rPoints,Points,xPoints,Matches,rWins,rDraws,rLosses,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,rGoalsF,rGoalsA,GoalsF,xGoalsF,GoalsA,xGoalsA,SHGoalsF,xSHGoalsF,SHGoalsA,xSHGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,rShotsF,ShotsF,xShotsF,rShotsA,ShotsA,xShotsA,rShotsTF,ShotsTF,xShotsTF,rShotsTA,ShotsTA,xShotsTA,rFouls,Fouls,xFouls,rFoulsA,FoulsA,xFoulsA,rYCard,YCard,xYCard,rYCardA,YCardA,xYCardA,rRCard,RCard,xRCard,rRCardA,RCardA,xRCardA
0,Juventus,1.0907893471532,771,706.8275850073131,329,1.1327684785637029,0.700031946105243,0.8389507119692423,241,48,40,212.7530952358214,68.5682992998489,47.67860546432969,416,396.10901221991384,-20.028589466544418,39.91957724663058,0.9704169221534268,0.8578967772987086,657,677.0285894665444,241,280.9195772466306,359,378.27040113944906,-146,-156.25782222649144,298,298.75818832709535,95,124.66175502013913,0.993702163326136,4861,4891.807806605937,1.0415046308766553,3096,2972.62240437091,0.9222649754676758,1984,2151.225572665734,0.913585759474884,1075,1176.682089066159,1.0873737170641176,4351,4001.384189924687,1.065926396030431,4648,4360.526221425241,1.3359506363296183,664,497.02435250472206,1.291247530258259,821,635.8192219239281,1.1305266342174956,28,24.767218349862638,1.4537891169524795,55,37.83217205208849
1,Bologna,0.9556337798574045,327,342.1812904612827,304,0.9345651944243994,1.025871225949903,1.0269379349729222,82,81,141,87.74133735047127,78.95727840986888,137.30138423965985,-113,-110.3554313974758,-9.140914646907277,6.496346044383074,0.9736679997625607,0.9858002231043986,338,347.1409146469073,451,457.4963460443831,189,194.68078662208015,-251,-256.84868420964256,149,152.46012802482713,200,200.64766183474052,1.058079555377171,3395,3208.6434169780296,1.0106359500688566,3792,3752.0929269749836,0.979179860371821,1314,1341.939364950826,0.9568290818772041,1547,1616.798683590322,1.093637079669946,4382,4006.8136692315384,1.1319937232479376,4426,3909.9156727661334,1.3817158619341567,759,549.3169912209988,1.38245626261835,703,508.5151834521905,1.5087906872925183,50,33.13912288902284,1.3540762670200166,40,29.540433559204168
2,Roma,1.0392880811568186,650,625.4281289134897,338,1.046738518205736,0.9870089305541713,0.9030513561470934,191,77,70,182.471550132121,78.01347851712666,77.51497135075235,261,241.73551232180438,43.029490407605635,-23.765002729410014,1.0734328600214664,1.069037148801954,629,585.9705095923944,368,344.23499727059,337,328.49365871093863,-213,-193.05460804835536,292,257.47685088145573,155,151.18038922223462,1.1000410868845283,4991,4537.103258693016,1.084065984359788,3635,3353.116925024362,1.0260793687947611,2017,1965.7348752359965,1.041052711301961,1420,1364.0039400350056,1.0329970225162772,4406,4265.259147860296,0.9912767416932785,4439,4478.063302905091,1.3842899940981268,751,542.516382551245,1.2438704424991887,786,631.8986070774108,1.3008826211082705,39,29.97964563995362,1.0960657813306056,42,38.318868005360684
3,Inter,0.9841400059974095,602,611.7015834448098,338,0.9779132086369832,1.0249490051916141,1.0235536359677804,173,83,82,176.90731495602523,80.97963857673403,80.11304646724074,222,220.7032219392297,11.726864601050124,-10.43008654027983,1.0204917265474553,1.0296671761176595,584,572.2731353989499,362,351.56991345972017,339,320.22704316381987,-207,-196.8294016755213,245,252.04609223512998,155,154.74051178419887,1.058633417883425,4740,4477.470595512565,1.0761667578204708,3646,3387.950773896917,0.9546803057630652,1853,1940.9638900206683,0.9730772406683393,1350,1387.3513258544394,1.0527232319966564,4502,4276.527641041267,0.9775055443224832,4376,4476.700951126615,1.3042738696908056,711,545.1309088700453,1.3156213654670383,829,630.1205056104494,1.3905531335489,42,30.203808101032216,1.364788617095991,52,38.101138409731206
4,Udinese,0.9738469607073955,400,410.7421557381489,341,0.9888529757169152,0.9197213055261482,1.0577427091566722,106,82,153,107.19490420014193,89.15744313772309,144.647652662135,-104,-87.09841336495242,-13.919915435750681,-2.9816711992968976,0.9657920025348365,1.0060355477225618,393,406.9199154357507,497,494.0183288007031,208,228.53378667571027,-269,-277.007169514732,185,178.3861287600404,228,217.0111592859711,1.003207764587268,3696,3684.182011410747,1.0770461255606762,4430,4113.101467863209,0.8815642444236327,1364,1547.2496855765562,0.9338359517771393,1649,1765.8347773630535,1.0451475874996712,4683,4480.706893466827,1.0605978910356997,4667,4400.348180442412,1.212042118045929,738,608.8897316454759,1.3210373175836654,763,577.5764165357705,0.9786198165184832,36,36.786502165951255,1.2896615899301542,44,34.11747728517135
5,Siena,0.899995739060311,36,40.00018937599386,37,0.8957450821029805,0.9129932577311125,1.1114482179791898,9,9,19,10.047501437429386,9.857685063705704,17.09481349886491,-20,-15.65310564114489,-5.9550619924536505,1.6081676335985406,0.8545952147856368,0.9715912437935185,35,40.95506199245365,55,56.60816763359854,20,22.996814224504185,-27,-31.749386822587354,15,17.958247767949466,28,24.858780811011187,0.8906387821174514,343,385.1168474659657,1.0927170425369033,505,462.1507493171043,0.666230720538118,107,160.60502270681175,0.9351759597140368,187,199.96236864042345,1.1549325860033444,566,490.07189411691,1.116613811321731,531,475.54489709513587,1.3193632193514986,89,67.45678422333603,1.326718626453284,81,61.05288520485858,1.232579660625242,5,4.056532944461931,1.6650601652728512,6,3.6034733910151457
6,Livorno,0.7054706012612151,25,35.437337793107034,38,0.6959170598252011,0.7312853712307562,1.2622376232231856,6,7,25,8.621717078622941,9.572186557238211,19.80609636413885,-38,-25.629822603315105,0.3877313414097472,-12.757908738094642,1.0100416617536272,1.1985911181826656,39,38.61226865859025,77,64.24209126190536,20,21.582865958408114,-39,-35.832203458616206,19,17.02940270018214,38,28.409887803289152,1.2825827471204245,483,376.58388987720423,1.110035815689604,555,499.9838673270277,0.9107980471809615,142,155.9072293133571,0.9263136927378234,203,219.14822331947926,1.1443012749910797,574,501.6161499990241,1.335735129300962,640,479.1369081794943,1.5389922034992012,108,70.1757941037263,1.4661270110288958,89,60.7041540947682,1.1466661190228684,5,4.360467198822226,0.5662159949763785,2,3.5322209505639917
7,Lecce,1.0107408075669528,34,33.63869326879611,37,1.0540361952073893,0.8725052191737419,1.0274716993177704,9,7,21,8.538606208138027,8.02287464438203,20.43851914747994,-33,-28.046566773881423,13.853495309872955,-18.80692853599153,1.3729420957755682,1.2884804798064222,51,37.146504690127045,84,65.19307146400847,31,20.80841423746555,-49,-36.531121817022566,20,16.338090452661497,35,28.661949646985907,1.0617121615845808,386,363.56369830397716,1.0047642799823495,501,498.6244136871595,1.292930513063543,193,149.27329663115063,1.2301535935096024,268,217.85897420776672,0.9255053924183652,452,488.3818113894663,1.122220915582392,519,462.4757860003508,1.405589347352412,97,69.01019859229197,1.4300822353239364,84,58.73788088904738,1.1910992356851504,5,4.197803046296032,1.5834167320557777,5,3.157728410200903
8,Chievo,1.0009067820348128,277,276.74904893427487,263,0.99713298749642,1.0122354544274048,0.9948034645594966,69,70,124,69.19839265697519,69.1538709633493,124.64773637967551,-136,-129.28155570492606,-46.029660623370205,39.31121632829627,0.8390738200959522,0.9053451609714739,240,286.0296606233702,376,415.31121632829627,142,160.38080104378759,-205,-232.898757391306,98,125.64885957958262,171,182.41245893699028,1.0052830025018604,2722,2707.695239276626,1.124424304099129,3753,3337.7080042812167,0.8096186464629616,908,1121.5156715656735,0.8771076850034052,1264,1441.1001312741807,1.1822184750367768,4101,3468.901972516057,1.1053126392857797,3708,3354.706956391994,1.343876387670913,646,480.69897345215634,1.2314044455603437,532,432.02702566005144,1.0259468946176982,30,29.241279599738924,1.2937877871332517,32,24.733577112290526
9,Carpi,1.0359770194188864,38,36.680350324098356,37,0.9951836243774613,1.1518711998814937,0.9235735291917142,9,11,17,9.04355716828637,9.549678819239249,18.40676401247438,-19,-22.301484768258888,-3.7836478227394252,7.085132590998313,0.9024421880058168,0.8840121599074273,35,38.783647822739425,54,61.08513259099831,22,21.705596609844992,-27,-34.27278363027749,13,17.078051212894433,27,26.81234896072083,1.110464380728771,415,373.7175250300649,1.0312365045503193,497,481.94570092019933,0.8353739828168235,129,154.4218549457584,0.7818731633792186,164,209.75269094951386,1.2682649543470015,618,487.2798841297267,1.2022154877908429,563,468.30206873690577,1.5366187483792113,104,67.68106930212632,1.4109398170780183,84,59.53478595136648,1.4609829954778273,6,4.106823979862714,2.6631824374007613,9,3.3794154968909704
