,Club,rPoints,Points,xPoints,Matches,rWins,rDraws,rLosses,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,rGoalsF,rGoalsA,GoalsF,xGoalsF,GoalsA,xGoalsA,SHGoalsF,xSHGoalsF,SHGoalsA,xSHGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,rShotsF,ShotsF,xShotsF,rShotsA,ShotsA,xShotsA,rShotsTF,ShotsTF,xShotsTF,rShotsTA,ShotsTA,xShotsTA,rFouls,Fouls,xFouls,rFoulsA,FoulsA,xFoulsA,rYCard,YCard,xYCard,rYCardA,YCardA,xYCardA,rRCard,RCard,xRCard,rRCardA,RCardA,xRCardA
10,Hyde United,0.7505687833223191,65,86.60099040128458,92,0.7882836132262395,0.6391683113955785,1.2569364872233637,17,14,61,21.5658421851793,21.903463845746664,48.530693969074036,-93,-57.71254655518442,6.718484134779317,-42.0059375795949,1.0712598230217647,1.2763656481751857,101,94.28151586522068,194,151.9940624204051,54,52.80388570727263,-115,-85.40858063911726,47,41.477630157948056,79,66.58548178128784,0.999284249495776,919,919.6582458531832,0.9031443876703575,1087,1203.5727784389983,1.2337283534613865,465,376.9063089904529,1.1062682756887923,575,519.7654245684571,0.6576906626503773,802,1219.418254727962,0.8810473640452117,1031,1170.1981551437834,0.7569044078422984,130,171.75220365090752,0.8889849785670266,132,148.48394875330013,1.0503859241135638,11,10.472341400883739,0.613596498598776,5,8.148677528991973
11,Tamworth,0.8859679643115528,94,106.09864440532375,92,0.9086168246587545,0.8066022929517217,1.1727324269328914,25,19,48,27.514348536732356,23.555598795126688,40.930052668140945,-52,-28.49492136789226,-6.910194852447717,-16.594883779660023,0.9341322846443413,1.1243946577899675,98,104.91019485244772,150,133.40511622033998,56,58.89361890338863,-87,-74.9333604273071,42,46.01657594905909,63,58.47175579303289,0.916263385425635,890,971.3364237364622,0.8877290745426369,985,1109.572760706838,1.0577615782901493,432,408.40961599145953,1.098119731105693,526,479.00059082844496,0.94668803601965,1147,1211.5923687200714,0.7757699879434428,922,1188.4966089552024,1.1013674746248843,183,166.1570767398303,0.8469231826669745,130,153.4968019066711,1.0715837945761233,11,10.265179499426054,1.2269026561664282,11,8.965666464828209
12,Wrexham,0.9256256854596621,274,296.01598605588896,184,0.9030704815067062,1.045534128373807,1.1093852729665206,75,49,60,83.04999613636807,46.86599764678476,54.08400621684717,48,60.861140220004216,-8.14097592184197,-4.720164298162246,0.9698639723423619,1.0225543195900015,262,270.14097592184197,214,209.27983570183775,131,151.90232388001476,-107,-117.53044654976034,131,118.2386520418272,107,91.74938915207741,0.7656680933403555,1716,2241.1799772322524,0.8063167288684685,1566,1942.1648391167832,0.8437977916433783,812,962.3158629255843,0.8656852411379125,702,810.9182952885346,0.7479384210753312,1777,2375.864041648187,0.8036869572692968,1950,2426.3178372653374,0.8332359466104979,256,307.2359048374914,0.8929714515244818,298,333.7172756097119,1.3883485688826476,25,18.007005272544898,1.0228698718701448,21,20.53047076418924
13,Stockport,0.9096345647091535,50,54.96712849295365,46,0.9072043189214059,0.9183568133803435,1.117185266568411,13,11,22,14.329737776663112,11.977915162964308,19.692347060372576,-19,-11.319712631778344,3.6193889726984594,-11.299676340920115,1.0678034384216268,1.1746463649928642,57,53.38061102730154,76,64.70032365907988,35,29.924662073475314,-44,-36.272192557521365,22,23.455948953826226,32,28.428131101558517,0.9291706672147054,456,490.7602188593746,1.0177709896780345,556,546.2918531170624,1.2445520368363663,258,207.30350548927817,1.1928613177009058,281,235.56803781817078,0.7566421447659423,459,606.627588979974,0.722921020257952,432,597.5756519652093,0.641367368807326,53,82.63594716169882,0.7235426965073145,56,77.39695289624677,0.585491463314692,3,5.1239004972264635,0.43524231984771206,2,4.595141393189396
14,Cheltenham,1.2122905349782562,101,83.31336184342274,46,1.2453275795541667,0.9960862273313797,0.4601199210775558,30,11,5,24.09004706274966,11.043220655173762,10.866732282076573,57,28.685911397595135,10.730338189865705,17.58375041253916,1.1406894685933944,0.6304673284452683,87,76.2696618101343,30,47.58375041253916,54,42.79003197472965,-19,-26.628030208678943,33,33.479629835404644,11,20.955720203860217,0.8361977303607826,502,600.3364775738019,0.7508346760596905,346,460.82048556384655,0.925193688496772,241,260.4859966042028,0.7925860006427955,150,189.2539104631528,0.7950660730876552,465,584.857052438627,0.7093863840879623,433,610.3866802528155,0.8094027252025133,60,74.12873484579379,0.8160492755841298,70,85.77913380278888,0.4744597152598268,2,4.215320997072948,0.5650525525491417,3,5.309240682952397
15,Salisbury,1.1253903348132253,67,59.534899072258,46,1.1990796783662032,0.8334415617041968,0.936325849105359,19,10,17,15.845485786139168,11.998441713840492,18.156072500020336,-5,-4.396462263876764,1.5851937894642276,-2.188731525587464,1.0280988962994644,1.0359922030981545,58,56.41480621053577,63,60.811268474412536,31,31.667729751285705,-36,-34.196879126020825,27,24.747076459250067,27,26.61438934839171,0.7085800507696861,359,506.64706070971204,0.7093508495170521,374,527.242619438083,0.8540148233763469,185,216.62387459342057,0.8187521737231199,186,227.17496938566936,0.5981920883996623,361,603.485079459643,0.7063190546784949,423,598.8794967347197,0.7941560218943937,64,80.58869823505623,0.7508052921317931,59,78.58229106574197,1.021766080644058,5,4.893487946720946,1.8917688477103412,9,4.757452270605334
16,Mansfield,1.151808276465774,95,82.47900448458266,46,1.2655807541014132,0.43993144150494756,1.0063988365404812,30,5,11,23.704532407574877,11.365407261858024,10.930060330567102,40,27.24830860441986,17.062659271553514,-4.310967875973375,1.2276923507785547,1.0903974705286885,92,74.93734072844649,52,47.689032124026625,48,42.006183322734174,-30,-26.75560953264832,44,32.93115740571231,22,20.933422591378303,0.910690592136126,540,592.9566031129958,0.8723219136878371,402,460.8390477094639,1.1623855613700973,299,257.2296232306692,1.0912491650359102,207,189.69086679043477,1.0222701509488799,599,585.9507875134602,0.780836347418028,476,609.6027696123231,1.1970520173589627,89,74.34931708010427,0.6265850231795098,54,86.18144067023061,0.711864701677681,3,4.214283968470098,0.94323903191049,5,5.300883265902086
17,Ebbsfleet,0.7957271220585574,39,49.01177667427804,46,0.6429461921881177,1.2838493204719388,1.051492739941319,8,15,23,12.442720864049079,11.683614082130799,21.873665053820122,-34,-19.50809003523888,4.8309097747959555,-19.322819739557076,1.0962925529067895,1.2773191978683875,55,50.169090225204044,89,69.67718026044292,30,28.182973204625952,-40,-39.18345954411317,25,21.986117020578092,49,30.493720716329754,0.9600788829553352,456,474.96097257793144,0.8864458240043043,504,568.5626649165113,1.1671260763649982,231,197.92206230148423,1.1091931431936615,273,246.1248536156296,0.922149531904793,563,610.5300501937757,0.8781191320686297,521,593.313573265001,0.7697329805170291,65,84.44486808443565,0.8196249740094346,62,75.64435194880522,1.1324444400170317,6,5.298273176130179,1.5706144796703638,7,4.456854365349503
18,Halifax,0.9908686383508222,191,192.7601627576949,138,0.9730419494683682,1.0697803712314158,0.9787132034529195,51,38,49,52.41295098105934,35.52130981451688,50.065739204423764,6,4.29006725174051,19.753419284992674,-18.043486536733184,1.1095910901978514,1.1025451469888325,200,180.24658071500733,194,175.95651346326682,101,101.22532427095601,-103,-98.74143955483692,99,79.02125644405132,91,77.2150739084299,0.9411490363467873,1478,1570.4207760091656,0.8750653632954519,1357,1550.7413010721925,0.9566409427132362,640,669.0075360822677,0.9415413707232693,621,659.5567856173573,0.7393028888789952,1330,1798.992023440729,0.7715492669306541,1391,1802.8660768917837,0.7747413950811732,185,238.7893575515178,0.8430931763714764,203,240.7800296447375,1.1777229451689633,17,14.43463428282029,1.4317598355375867,21,14.667264354510317
19,Forest Green,0.9880479676696419,303,306.6652732606089,184,0.9817354856537692,1.0229923187876733,1.0099517883817601,85,48,51,86.58136661261233,46.92117342277193,50.49745996461574,81,74.62842614636565,14.8471787448334,-8.475604891199055,1.0535703684255988,1.04184979733748,292,277.1528212551666,211,202.52439510880095,149,155.75158422170583,-124,-113.3874039080292,143,121.40123703346077,87,89.13699120077175,0.8694664674381776,1977,2273.808219223328,0.8612249922571485,1644,1908.9088388985429,0.9611234388364224,942,980.1030356105205,0.9954574472897695,792,795.6141190728922,0.8099644911996036,1917,2366.770421207989,0.7843377230278903,1904,2427.525725333876,0.8962810295636224,272,303.47624353092715,0.7742611473184544,261,337.09556640409653,1.5371496641020523,27,17.56497797875292,1.056126379896083,22,20.830840341441597
