,Club,rPoints,Points,xPoints,Matches,rWins,rDraws,rLosses,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,rGoalsF,rGoalsA,GoalsF,xGoalsF,GoalsA,xGoalsA,SHGoalsF,xSHGoalsF,SHGoalsA,xSHGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,rShotsF,ShotsF,xShotsF,rShotsA,ShotsA,xShotsA,rShotsTF,ShotsTF,xShotsTF,rShotsTA,ShotsTA,xShotsTA,rFouls,Fouls,xFouls,rFoulsA,FoulsA,xFoulsA,rYCard,YCard,xYCard,rYCardA,YCardA,xYCardA,rRCard,RCard,xRCard,rRCardA,RCardA,xRCardA
0,Leeds,1.2007292529589872,59,49.13680569920723,38,1.3478424060283616,0.5510993263936254,0.9632334850301586,18,5,15,13.354677015275064,9.07277465338204,15.572548331342897,8,-4.388021555203416,14.15734984749217,-1.7693282922887548,1.2959148333623418,1.0338752735593775,62,47.84265015250783,54,52.230671707711245,37,26.902571557588267,-20,-29.364438025497,25,20.940078594919562,34,22.866233682214244,1.2347002606058126,522,422.774673866091,1.2527129689011505,558,445.43324277185707,1.1154041008033828,199,178.41067632499104,1.0597727983186087,201,189.6632941691825,0.8545128724443634,427,499.69990361707704,0.8734148756228836,432,494.6103072631038,0.9119538203873062,61,66.88935189074962,0.7179690752645416,47,65.46242953804447,0.24565934368279616,1,4.0706776506381726,0.5165683922592553,2,3.8717041730966772
1,West Brom,0.9744693913432702,274,281.1786623921569,264,0.9136856074436633,1.1659255219602298,0.9592155453343653,65,79,120,71.14044422989099,67.75732970248397,125.10222606762504,-115,-124.57128279284001,-14.085485794273382,23.65676858711339,0.9514436726963212,0.9429485531667056,276,290.0854857942734,391,414.6567685871134,155,162.493239056452,-196,-232.56228983632462,121,127.59224673782138,195,182.09447875078877,1.040719794113787,2841,2729.841419437228,1.111458691210667,3710,3337.955813687369,0.8608776053934696,979,1137.2116011224869,0.9407617935665534,1361,1446.6999077845917,0.8398753777320267,2927,3485.0408496365017,0.830496330330905,2801,3372.681970652372,0.9495127779716169,457,481.29947337439705,0.8317672464932719,362,435.2179068437605,0.5161478761093017,15,29.061438967974237,0.7209261120417066,18,24.96788464080307
2,Crystal Palace,1.0740831324825446,356,331.4454805534203,303,1.1439131131127103,0.8435475012881636,0.9989527316011287,97,65,141,84.79665010225523,77.0555302466546,141.14781965109017,-98,-132.27909789908063,-2.3761386657629373,36.65523656484356,0.9929985099273491,0.9222838342009924,337,339.37613866576294,435,471.65523656484356,207,190.17746213586776,-254,-264.2296088289178,130,149.19867652989518,181,207.4256277359258,1.0876242749743321,3440,3162.856952674382,1.0909374122153779,4153,3806.8178371172185,0.8480846818275876,1118,1318.2645836625136,0.8209746841618449,1350,1644.3868806725156,0.8768402655439816,3502,3993.885930668797,0.9061923628343915,3508,3871.1427549749656,0.909173019552309,500,549.9503276573339,1.0149422573966895,510,502.49164056696367,0.39018380916988593,13,33.31763054868277,0.8294411583989564,24,28.935144774255512
3,Cardiff,0.9418604885289444,64,67.95061559484158,74,1.022099412858565,0.7200892935026934,1.1191870518876865,17,13,44,16.632432996370785,18.053316605729226,39.31425039789999,-70,-54.480613722122555,-8.3364901575885,-7.1828961202889445,0.8878546708364131,1.055760422365933,66,74.3364901575885,136,128.81710387971106,45,41.50770212461001,-76,-71.85221992048271,21,32.82878803297849,60,56.964883959228345,1.1337061194857943,827,729.4659398814002,1.235192641455736,1225,991.7481361905433,0.8289033203493518,248,299.19050136688713,0.9909462201667399,428,431.9104218672768,0.7291054010885109,714,979.2822806332811,0.8476692116200558,787,928.4281995991037,0.812581889442096,112,137.83226214516935,0.8863843305082836,104,117.33059398778269,0.23547428130953987,2,8.493496567342419,0.7651478170999176,5,6.5346850481141345
4,Tottenham,1.0491049662273115,627,597.6523038059347,341,1.0743405474885708,0.8882711430572522,0.9573193827542174,185,72,84,172.1986575229472,81.05633123709316,87.74501123995961,224,191.4064740505732,41.63540705385924,-9.041881104432434,1.0743005671271257,1.0245065242946767,602,560.3645929461408,378,368.95811889556757,340,313.83551798563803,-212,-207.01476995363277,262,246.52907496050275,166,161.9433489419348,1.1457811388317551,5090,4442.384175733415,1.1018215669481033,3851,3495.121275096066,1.0369212989935381,1986,1915.2851830969828,0.9581246928080102,1373,1433.0076349207743,0.8502346717344632,3682,4330.569103338008,0.8385349720733992,3776,4503.0918515697595,1.0224439293017733,570,557.487783598317,1.035322152771187,652,629.7556738787335,0.6411297999401866,20,31.194931200929787,0.5248928223905296,20,38.10301674332983
5,Hull,0.9325045995020528,106,113.67236156969396,114,0.9545841392857396,0.8674935652819993,1.0896927043633844,27,25,62,28.284568000682,28.81865756764796,56.896774431670046,-76,-65.81270806805773,-12.830391102044985,2.6430991701027153,0.8938148673936731,0.9858387522396751,108,120.83039110204498,184,186.64309917010272,62,67.61917163767947,-109,-104.36233045094946,46,53.21121946436551,75,82.28076871915326,1.0810863850846213,1250,1156.2443272302953,1.1184256215740305,1648,1473.49986285245,0.8115786441395699,387,476.8484271912979,0.8328710705714534,533,639.9549928349601,0.8439239625327727,1275,1510.799617744575,0.8541502248395848,1240,1451.7352614791857,0.9083449635785495,191,210.27253704091595,0.9441985118048767,175,185.34238066683653,1.1642720864993368,15,12.88358638323203,1.1308929981565798,12,10.611083470815263
6,Man City,0.9870897414417258,692,701.0507463984754,318,1.0002594014975024,0.8443487212246904,1.2043286635746695,214,50,54,213.9445024756754,59.21723897144916,44.83825855287546,432,419.21828762447376,35.78991339567631,-23.008201020150068,1.0523083685791577,1.0868260871043018,720,684.2100866043237,288,264.99179897984993,395,382.3522081093305,-161,-147.6987888148564,325,301.8578784949932,127,117.29301016499352,1.1186393970200283,5427,4851.429347524432,0.9305974182567903,2644,2841.1856170338215,0.9780773140505528,2076,2122.5315935430235,0.9034493258558283,1006,1113.5101562525674,0.8615673351795868,3288,3816.3006717456883,0.7265913156456302,3041,4185.296375718235,1.0982060310562725,521,474.4100699382371,0.8671258687178414,535,616.9807859510261,0.8068086749196116,19,23.549573263937837,0.5297509200710337,19,35.86591222428139
7,Arsenal,0.998959026363095,623,623.6492023783527,342,1.00096604615343,0.9849550732536168,1.0122013408768742,182,77,83,181.82434928677162,78.17615451803782,81.99949619519053,228,225.5461967695768,27.50736891326187,-25.053565682838666,1.047142615772251,1.0699924996616665,611,583.4926310867381,383,357.94643431716133,348,326.3422835543507,-195,-200.4432475606637,263,257.15034753238746,188,157.50318675649763,1.0397107159101258,4747,4565.693059962978,1.1553994660391833,3984,3448.1580761479163,0.9536737827708147,1881,1972.372559655484,1.0387288199318818,1460,1405.5641587914588,0.784358317451559,3393,4325.829056067283,0.8498584617128823,3847,4526.636108613198,0.9639251740462349,533,552.9474842561115,0.9922671781850179,630,634.9096431390078,1.046657135684726,32,30.57352681120882,0.5976593572425686,23,38.48346005342492
8,Sunderland,0.9536830758912064,178,186.6448136700559,190,0.8860844627331542,1.149861161333306,0.9802167817374341,41,55,94,46.27098400251175,47.831861662520616,95.89715433496764,-108,-113.89492790797681,-8.914315500623445,14.809243408600253,0.9551851485490721,0.9526572704590573,190,198.91431550062345,298,312.80924340860025,102,111.54731328521369,-164,-175.29891564619749,88,87.36700221540976,134,137.51032776240277,1.0952303170770439,2098,1915.5788214474858,1.2333859579495507,3049,2472.056682945237,0.9513903919984508,751,789.3710156379453,1.113772387262467,1193,1071.134473832904,0.8496434462612557,2139,2517.526627684105,0.908257902601507,2194,2415.613443842068,1.0275784185098642,362,352.2845492657892,1.0567877612672836,327,309.42826174279935,0.8396159814336277,18,21.43837230118626,1.0862047718286094,19,17.492097708256047
9,Reading,0.8143987803182312,28,34.381190979999786,38,0.7133993015674328,1.0929105699378463,1.0763376135253289,6,10,22,8.410437165858173,9.149879482425263,20.439683351716564,-30,-26.934043034348427,5.070163762267917,-8.13612072791949,1.133672176449425,1.125433767132419,43,37.92983623773208,73,64.86387927208051,28,21.174707065716916,-43,-36.404120112554736,15,16.755129172015167,30,28.459759159525774,0.9418695705399185,351,372.663063951405,1.2813746055762336,648,505.7069159791837,1.1618868979690204,179,154.05974567136627,1.6106226406087114,356,221.0325317825254,0.7155562807778499,359,501.7075660488184,0.8774132667298892,419,477.5400781909863,0.6338120675220452,45,70.99896374004399,0.8950670650362347,54,60.33067477219033,0.23355232200598322,1,4.281695816213643,0.2967779725955059,1,3.3695223107509795
10,Southampton,0.9528928768142557,436,457.5540552445415,342,0.9326512458880055,1.0383284384829072,1.0377343096984313,115,91,136,123.30439755163252,87.64086258964392,131.05473985872356,-40,-23.41839665481166,-5.352307467216519,-11.229295877971822,0.987900351423818,1.0241090643498907,437,442.3523074672165,477,465.7707041220282,229,248.51140358876867,-257,-261.3636057201247,208,193.84090387844785,220,204.40709840190345,1.1476413781907213,4431,3860.96221712183,0.9933241837462427,3947,3973.52653301383,0.9809271399030057,1603,1634.168262648442,0.8478301575795933,1434,1691.3764946670674,0.8632120977444563,3845,4454.293458174247,0.8054029953450152,3569,4431.321984928956,0.8634998483676992,514,595.251986403507,0.8255088577959725,489,592.3619054864922,0.7104846724462424,25,35.187247479841425,0.5116084907917422,18,35.18315337602004
11,QPR,0.725184470918485,55,75.84277133008591,76,0.6299480837920126,1.0163033866955657,1.1762981774904713,12,19,45,19.049188828014582,18.69520484604216,38.25560632594326,-61,-44.660292124480435,-7.945668245501594,-8.394039630017971,0.9006116476367225,1.0673646718430985,72,79.9456682455016,133,124.60596036998203,43,44.68420236221249,-67,-69.70625313282007,29,35.261465883289105,66,54.89970723716196,1.2962687289848631,998,769.902087186471,1.1852433625874017,1167,984.6079183708093,1.241367443160312,396,319.00304956592936,1.2670696317229713,542,427.7586538499736,0.8231558802096915,831,1009.5293248568063,0.8700734135950209,843,968.8837594943197,0.9561952758080082,134,140.13873880182763,0.923866045993623,114,123.39451210959092,0.6989094424113682,6,8.58480317464145,0.840277514695692,6,7.140498103383036
12,Sheffield United,0.9914106605391926,77,77.66710916556261,76,1.073050440057552,0.7385531079828666,1.094102363136678,21,14,41,19.570375460517667,18.9559827840096,37.47364175547273,-43,-41.24390793587543,-22.856700891068556,21.100608826943983,0.7207717799244647,0.8285905404691587,59,81.85670089106856,102,123.10060882694398,33,45.76948133267506,-60,-69.01100356583176,26,36.08721955839349,42,54.089605261112226,0.8742666816454856,679,776.6508941208101,0.9945838056793695,972,977.2932099332311,0.6671092654312903,214,320.7870300851655,0.8323693692318948,352,422.88917998607207,0.8674550201869139,869,1001.7810489041301,0.653726575719449,630,963.7056582970685,0.9572332212029953,134,139.9867838180507,0.6567589496325714,82,124.85555019216031,0.5932685171709398,5,8.42788696060091,0.14515322487775997,1,6.8892716702790775
13,Wolves,1.0374359846099321,161,155.19029837829922,114,1.0300079498055694,1.068499264720659,0.9218942185322198,43,32,39,41.74725059948997,29.948546579829287,42.30420282068074,-4,-3.9481002128964917,-15.031376663132733,14.979476876029224,0.8991395167937734,0.9020817878193673,134,149.03137666313273,138,152.97947687602922,87,83.67846971743631,-65,-85.74768331726209,47,65.35290694569642,73,67.23179355876714,1.0770690108660437,1395,1295.1816326776648,0.9846888483165663,1294,1314.120701389312,0.8205824438260387,450,548.390967154787,0.7787517088772165,434,557.3021478511164,0.8361538757960213,1240,1482.9806282001812,0.7587479835255475,1122,1478.7518706627595,0.9175098050332654,182,198.36300277292554,1.0832255028478435,215,198.48129446247003,0.2550045023670707,3,11.764498164356322,1.1919551239853219,14,11.74540863014269
14,Huddersfield,0.8456005242585183,53,62.677349977371534,73,0.8030439914974628,0.952491651590319,1.0942841970823016,12,17,44,14.943141505390262,17.84792546120074,40.208933033409,-77,-61.28734936351792,-22.07003708744027,6.357386450958188,0.6894607349045473,0.9519680267084016,49,71.07003708744027,126,132.3573864509582,24,39.81204584761106,-72,-74.26774943625993,25,31.25799123982921,54,58.089637014698255,1.0560798441471877,746,706.3859841037063,0.9259515719145016,921,994.6524504469886,0.7833431648866316,226,288.50701726963763,0.7832805008407586,340,434.07182948515936,0.8133522803811576,788,968.8298895906742,0.8052575061356808,734,911.509665426609,0.8142185826681929,112,137.5552000213213,1.0123196813706572,116,114.58830854986314,0.713169603895569,6,8.413145999529437,0.9523284673408487,6,6.300347207674655
15,Wigan,0.8506336805419561,36,42.32139030406563,38,0.827376792018394,0.9289715872409608,1.1471761118691974,9,9,20,10.87775253889393,9.688132687383838,17.43411477372223,-26,-14.951411785952608,4.156571564955797,-15.20515977900319,1.0970177158267729,1.263088533870177,47,42.8434284350442,73,57.79484022099681,29,24.070552661017942,-45,-32.34578672323451,18,18.77287577402626,28,25.449053497762304,1.1339790250301491,452,398.5964378732514,1.0433862542910264,493,472.4999950617425,1.548654732023194,257,165.95048249666985,1.3762159384768589,281,204.18307341433615,0.8255606651660536,416,503.89997677072654,0.8879211981866957,435,489.908339713426,0.9594118331988218,66,68.79214714284498,1.0417529212184,66,63.354753949533986,0.4689381388181219,2,4.264954872386061,0.5418193826322656,2,3.6912669869497927
