,Club,rPoints,Points,xPoints,Matches,rWins,rDraws,rLosses,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,rGoalsF,rGoalsA,GoalsF,xGoalsF,GoalsA,xGoalsA,SHGoalsF,xSHGoalsF,SHGoalsA,xSHGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,rShotsF,ShotsF,xShotsF,rShotsA,ShotsA,xShotsA,rShotsTF,ShotsTF,xShotsTF,rShotsTA,ShotsTA,xShotsTA,rFouls,Fouls,xFouls,rFoulsA,FoulsA,xFoulsA,rYCard,YCard,xYCard,rYCardA,YCardA,xYCardA,rRCard,RCard,xRCard,rRCardA,RCardA,xRCardA
0,Partick,0.9077171792263109,205,225.84126938605584,187,0.8459695402858496,1.133321444281684,1.033184157821505,50,55,82,59.10378284199832,48.52992086006087,79.3662962979408,-65,-47.31327762426241,-17.789084517411652,0.10236214167406388,0.9190629300064153,0.999616768115215,202,219.78908451741165,267,267.10236214167406,119,123.3178909720551,-149,-149.82205572144096,83,96.47119354535656,118,117.2803064202331,0.8571481169746709,1718,2004.321033876538,0.8601998766028033,1919,2230.876860362649,0.8770061703477119,742,846.0601818865366,0.8569288898653628,823,960.406411469342,0.855843322179284,2103,2457.2254587966027,0.7635067544739168,1843,2413.8620767931416,1.0144236088225251,339,334.1799195638679,0.7778322222577447,246,316.2635758209625,1.0296573986507884,21,20.395133398271454,0.3200765930210859,6,18.745513201600264
1,Dundee United,0.9221974820551284,236,255.91047968822372,188,0.8957634056571696,1.0359180925644722,1.0777247947018722,62,50,76,69.21470514249708,48.26636426073247,70.51893059677045,-35,-7.050598034551882,7.514648107337791,-35.46405007278591,1.0309901115621376,1.1421200034829861,250,242.4853518926622,285,249.5359499272141,138,136.24966984513418,-153,-139.81684348694634,112,106.23568204752802,132,109.71910644026775,0.8725857552393946,1850,2120.135458196256,0.9548211532609141,2054,2151.188202089114,0.8660893952491616,781,901.7544889523989,0.9517396713261831,873,917.2676376761044,0.8468941361126022,2077,2452.4907086189155,0.8578922922604363,2097,2444.3627934628876,0.9045780937354088,297,328.32986124343756,1.0265902171602208,336,327.29709906008213,0.9154295848719756,18,19.66289958011061,1.1697175777842497,23,19.662866008706136
2,St Mirren,0.9128769961905812,212,232.23282094375483,210,0.8930676852113772,0.9779535388601619,1.0781761629562518,53,53,104,59.34600577049835,54.19480363225977,96.45919059724187,-111,-84.28938406313824,-25.786008655412047,-0.9246072814497097,0.8897025155452343,1.0029068808924426,208,233.78600865541205,319,318.0753927185503,123,131.03203655581223,-174,-178.3308309296108,85,102.75397209959982,145,139.74456178893948,0.9398212022799233,2057,2188.7141884114762,0.9171643300123812,2384,2599.3160898089195,0.8503856778141602,777,913.7030647049567,0.8739183984165184,979,1120.2418918904584,0.8191862659012775,2262,2761.2767622652013,0.9394753333294042,2526,2688.7347760883886,0.8584099279823113,328,382.1018249066184,0.8521048132532844,296,347.37510620306205,0.8566715546247256,20,23.34617029365615,1.7311866543539085,35,20.217346241651946
3,Hamilton,1.0156797862786988,252,248.10969303946757,246,1.0259429512178517,0.9841747282540904,0.9946713379998879,64,60,122,62.38163625377845,60.9647842781322,122.65357946808933,-138,-139.02808758079732,1.040687495477414,-0.012599914680095026,1.0039879300933527,1.000031500778968,262,260.9593125045226,400,399.9874000853199,147,146.23095340050156,-218,-224.56242109472265,115,114.72835910402102,182,175.42497899059725,0.8822463813332407,2199,2492.5010139195992,0.9358108316543369,2969,3172.6497488294385,0.826431295907135,850,1028.5186490511528,0.8308609076852366,1138,1369.6636699040846,0.9849478852831678,3188,3236.7194728109553,0.9341746030199799,2913,3118.260751879697,1.1381638921975186,517,454.24038097167033,0.9157497600508748,365,398.580503018338,1.3367290442171813,37,27.67950629939969,0.9817987643488765,22,22.407850568634885
4,Dundee,0.9278019265405675,219,236.04176035349542,220,0.9171560961483147,0.9619184463813772,1.0683945467746996,55,54,111,59.96798171104983,56.13781522034594,103.89420306860421,-132,-99.47060578051975,-11.827893621406929,-20.701500598073324,0.950886529614377,1.0608333584616334,229,240.82789362140693,361,340.2984994019267,115,135.06543594377627,-207,-191.05561999680242,114,105.76245767763068,154,149.24287940512426,0.825102772857441,1874,2271.2322169395793,0.875895191961861,2417,2759.4625728979263,0.852740863814667,805,944.0148046839199,0.9368959519829438,1115,1190.1001361358199,0.8403541985158917,2436,2898.77768719678,0.9488073909652602,2671,2815.112978075227,0.9137564887793458,367,401.6387347248959,1.0740631448307847,390,363.107143073458,0.767248562254484,19,24.763813104022482,1.0995147019047913,23,20.91831965516693
5,Rangers,1.0021006926568503,346,345.2746840067108,167,1.0023914813540578,0.9994401353533381,0.9921627822099217,104,34,29,103.75187931516933,34.01904606120283,29.22907462362782,190,177.3009015997467,8.491540747907209,4.2075576523460825,1.0256923552490085,0.9725368792713625,339,330.5084592520928,149,153.20755765234608,176,184.6680893143699,-79,-85.55100359766145,163,145.8403699377229,70,67.65655405468463,0.9948385174627068,2415,2427.52965190708,0.8578725892428232,1340,1562.003515210473,0.9057970741927258,963,1063.152031991553,0.8181817881996539,510,623.3333561753016,0.9670435759870459,1976,2043.341219637521,0.9763022457780653,2158,2210.3810672689574,0.9997375404284177,257,257.0674698179962,1.1960122515662868,385,321.9030570094976,1.4568391338887212,19,13.04193411477323,1.335173641660406,25,18.724156334385313
6,Aberdeen,1.0552684722772185,576,545.8326626180916,333,1.088133274810241,0.8711001035135455,0.9692240917467096,168,72,93,154.39285231792718,82.65410566431004,95.95304201776278,123,121.80586714421645,-34.59612012799431,35.79025298377786,0.9319772236577665,0.9074685757779969,474,508.5961201279943,351,386.79025298377786,248,285.9730164350457,-195,-216.95249141532446,226,222.62310369294863,156,169.8377615684534,0.8652639648685878,3591,4150.178611154093,0.8190342606626844,2904,3545.639223504961,0.8194601737011281,1458,1779.2200851139337,0.8214040081779742,1209,1471.8701004171933,0.9342390568999078,3992,4272.996264196749,0.9395482312242871,4115,4379.764511543926,0.8536371600950154,475,556.4425053229048,0.9837021534896011,600,609.9407202388957,0.9218982802650705,29,31.45683273393429,1.2215596180445212,45,36.838152911469216
7,Hearts,0.9149378887740524,316,345.3786359458959,256,0.8777259741432342,1.0751213262785513,1.067018682448715,82,70,104,93.42323505925849,65.10893076812042,97.4678341726211,-32,-14.223311096627413,-20.342303192446593,2.5656142890740057,0.938606380783707,0.9925756088482582,311,331.3423031924466,343,345.565614289074,180,186.25513958787687,-187,-193.5125543234858,131,145.08716360456972,156,152.0530599655882,0.9217608001187725,2666,2892.290494080976,0.8938989189208557,2648,2962.3036161591435,0.8893621603057483,1089,1224.473053391005,0.8634715115487391,1089,1261.1881057277137,1.0327219499745235,3445,3335.844657978835,0.9736918868238138,3230,3317.271144711158,1.0941236285582325,489,446.93304050509676,1.1225196727286215,499,444.53563899421954,1.2753685153778944,34,26.65896138256614,1.13480488463154,30,26.43626266178851
8,Ross County,1.0008455440728936,328,327.7228958478643,288,1.0022057631409254,0.9961229325588966,1.0007470983989741,85,73,130,84.8129227810554,73.28412750469813,129.90294971424646,-113,-104.85539478358936,16.32718910501842,-24.47179432142906,1.049980251066157,1.0567096055353962,343,326.6728108949816,456,431.52820567857094,189,183.26731411120636,-267,-242.46546755911476,154,143.40549678377522,189,189.06273811945618,0.8788236289802548,2658,3024.4976492999135,0.9545860357629888,3378,3538.706699496192,0.8775923888268935,1113,1268.2425396689955,0.9268851755139635,1414,1525.5395569531343,0.9241171764568046,3497,3784.15214984748,0.9072288826322988,3352,3694.767730800487,1.0310463801384822,536,519.8602219310528,0.8911626765723115,427,479.14933067257107,0.8785848679037015,28,31.869431198841202,0.8589625719979883,24,27.940681913735595
9,St Johnstone,1.0917380201526907,459,420.4305350983418,331,1.1134436850811618,1.0077385766065918,0.9002123664891549,124,87,120,111.36620707580852,86.33191387091622,133.30187905327523,-29,-54.87688657803852,-26.063425661600434,51.940312239638956,0.9356559392667201,0.887071624605549,379,405.06342566160043,408,459.94031223963896,221,227.1468641323874,-213,-257.62107106926624,158,177.91656152921303,195,202.31924117037275,0.843674270226198,3059,3625.80691145156,0.8860253521971669,3442,3884.7646869974133,0.7997494156860131,1227,1534.2305676428632,0.8280107668314362,1382,1669.0604221108435,0.8553722254931235,3709,4336.123958036813,0.9689987920862067,4146,4278.643104470611,0.9611670153096361,563,585.7462761751472,0.982064392775168,558,568.1908478762527,0.9653141810748894,34,35.22169327517863,1.2433538401975168,42,33.77960371548614
10,Livingston,0.9878104008959201,124,125.5301623545723,101,0.9641179455494132,1.078695337219766,0.9796482308994041,32,28,41,33.19095982780867,25.957282871146283,41.85175730104505,-10,-23.23932000952979,-0.83654989482406,14.075869904353851,0.9931897314313994,0.903640006295562,122,122.83654989482406,132,146.07586990435385,74,69.07383095907814,-69,-81.78744895394502,48,53.76271893574592,63,64.28842095040883,0.8281645824387778,911,1100.0228931757606,0.810465912669983,982,1211.6487376562432,0.7158949141627271,332,463.7552152305617,0.7543263261327041,392,519.6689899578525,0.9858012477145194,1300,1318.724238799574,0.8455052954266802,1096,1296.2662752418469,0.9201602600112578,165,179.31658991443652,0.7810107700082239,134,171.57253797996793,0.5575273104421683,6,10.761804646379513,0.5931627440473352,6,10.115267791534109
11,Motherwell,1.084011842838319,446,411.43461941542756,332,1.1854939927102939,0.6942121657312392,1.0419969979623906,129,59,144,108.81539745728976,84.98842704355826,138.19617549915193,-72,-72.67788141235536,27.187357763803902,-26.50947635144854,1.0680002453442743,1.0561058371006968,427,399.8126422361961,499,472.49052364855146,225,224.25626944733085,-278,-265.0574937409128,202,175.55637278886525,221,207.43302990763868,0.8858182830629295,3194,3605.705663418887,1.0103415556159185,3992,3951.1390755044417,0.8694574370484864,1321,1519.3383180254891,0.9499117137707693,1612,1696.9998123309852,0.9465702803894528,4119,4351.499392422606,0.826421988518744,3540,4283.525909499333,0.9152741290236496,541,591.0797463237609,0.8869033985093688,503,567.1418114367351,1.0942819733497213,39,35.6398085226759,0.5956349050696135,20,33.577615800844555
12,Inverness C,1.0234492167010396,262,255.99706924836408,188,0.9996477160473817,1.1241898501716838,0.9136127331879798,69,55,64,69.02431615892324,48.92412077159433,70.05156306948244,-1,-5.50599026122012,15.057898748795822,-10.551908487575702,1.0622376125152417,1.0426429172400624,257,241.94210125120418,258,247.4480915124243,149,135.9071902163643,-147,-138.58754154896678,108,106.03491103483987,111,108.86054996345752,0.8741302710937267,1849,2115.2453600382696,0.895472866521974,1921,2145.235296141562,0.9270460410810536,835,900.7103886947015,0.8224429588653158,754,916.7809048304782,0.9215049910892651,2264,2456.850502050823,0.9522112816236983,2333,2450.0864934322126,0.9618993811906645,314,326.4374695940884,0.8957655897487399,293,327.0945025720242,1.0697603230133588,21,19.630565415668123,0.6051635382174599,12,19.829350650150886
