,Club,rPoints,Points,xPoints,Matches,rWins,rDraws,rLosses,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,rGoalsF,rGoalsA,GoalsF,xGoalsF,GoalsA,xGoalsA,SHGoalsF,xSHGoalsF,SHGoalsA,xSHGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,rShotsF,ShotsF,xShotsF,rShotsA,ShotsA,xShotsA,rShotsTF,ShotsTF,xShotsTF,rShotsTA,ShotsTA,xShotsTA,rFouls,Fouls,xFouls,rFoulsA,FoulsA,xFoulsA,rYCard,YCard,xYCard,rYCardA,YCardA,xYCardA,rRCard,RCard,xRCard,rRCardA,RCardA,xRCardA
0,Bordeaux,0.9955638228686057,458,460.04082257662225,332,0.9617239226738522,1.1310271036020298,0.9373521045719445,118,104,110,122.69633438245785,91.95181942924869,117.35184618829346,7,5.466402557557615,-26.578061715400224,28.11165915784261,0.938841685632981,0.9344887081068517,408,434.5780617154002,401,429.1116591578426,217,244.17780772140628,-232,-240.9593518860928,191,190.40025399399394,169,188.1523072717498,1.0448119071361566,3943,3773.885015158198,1.0075559987657734,3780,3751.652518202849,0.837140503650011,1350,1612.63252000575,0.8137881246045279,1303,1601.153863769162,1.0016591950315403,4336,4328.81764726721,1.0547624462577538,4570,4332.729152629712,1.0510847217177024,602,572.7416520869986,1.0462175616044402,606,579.2294282182197,1.1036970754386453,38,34.42973696826873,1.174668899889473,41,34.90345237186221
1,Guingamp,0.9595883405623987,259,269.90740617815806,226,0.984052552197747,0.8785745368811404,1.092298190538806,68,55,103,69.10200054675056,62.60140453790636,94.29659491534306,-84,-57.72815406181536,-22.192472301237842,-4.079373636946798,0.9163156023673669,1.0126327440984226,243,265.19247230123784,327,322.9206263630532,154,148.9513600099221,-200,-181.44123906796077,89,116.24111229131573,127,141.47938729509244,1.0254905143148176,2486,2424.2057486616764,1.0494170117276709,2839,2705.3115856451686,0.832243320472058,851,1022.5374948245941,0.8481357377699311,987,1163.7288184497395,1.0063818625435754,2992,2973.0265531990835,1.1108079390287826,3253,2928.4990552410068,0.9300571633610579,374,402.12582057691145,1.1723288781199694,447,381.2923219266263,1.1848710941460836,29,24.475236287960765,1.6405409258574761,37,22.55353671269181
2,Reims,1.0540970920484483,312,295.9879145418038,255,1.0130397434168352,1.184387954662323,0.871115627096357,76,84,95,75.02173581429598,70.92270709891588,109.05555708678813,-53,-77.72316380625875,-18.714752570339556,43.43791637659831,0.9362825584804165,0.8830547058837233,275,293.71475257033956,328,371.4379163765983,156,164.98130003906812,-200,-208.84918778989805,119,128.73345253127144,128,162.58872858670026,1.0201355566407235,2763,2708.463578211584,1.0636212265696154,3282,3085.684939351094,0.8006005913553993,910,1136.6466747912214,0.8753425681493431,1161,1326.3378730164995,1.0290051291328663,3453,3355.668404597568,0.9950218778921267,3271,3287.364903904775,1.031741540385029,473,458.44814954672097,0.9189791242448697,392,426.560288104595,1.1488177298210895,32,27.854723311924776,0.8830338539534067,22,24.91410708831196
3,Monaco,1.0479327583277558,544,519.1172770169824,293,1.0548851190076338,1.0051889813565358,0.8805589218886563,157,73,63,148.83137241304078,72.62315977785997,71.54546780909925,195,172.26517405417843,36.30237118384764,-13.56754523802607,1.0750517865318,1.0435649690023336,520,483.69762881615236,325,311.43245476197393,290,271.51311538638333,-178,-174.63479419628788,230,212.18451342976903,147,136.79766056568604,0.9863232684619494,3765,3817.206914190575,1.0605533495570822,3152,2972.0334213421384,0.8567056303011052,1415,1651.6758498513332,0.8701515113136873,1062,1220.4771079425866,1.0479502068494633,3898,3719.642378542841,1.0508448457564805,4066,3869.267681541488,1.1647519216597668,554,475.6377643151275,1.0082523272322739,549,544.5065537384328,1.4348995360931551,38,26.48269028190208,1.0864165183952719,36,33.136462296408205
4,Caen,0.9618974694135581,208,216.23926313769363,189,1.003277509266651,0.8304639593915437,1.1043503214548318,55,43,91,54.82032587394731,51.77828551585167,82.40138861020101,-92,-63.38603880535862,-31.470560308451297,2.8565991138099207,0.8539449646234714,0.9897560282851902,184,215.4705603084513,276,278.8565991138099,103,120.76469148969053,-155,-156.49641607462945,81,94.70586881876076,121,122.36018303918047,1.0889260391537932,2174,1996.4624977555136,1.0433061713695189,2402,2302.296359319874,0.8241803854524177,692,839.6220199054363,0.8557186355316208,851,994.4857628013567,0.9705470209505305,2418,2491.37851933425,0.9637427584583389,2347,2435.2971572563647,0.8869710172254536,302,340.48463155503146,1.0396568773284842,327,314.52684739629046,1.1554284737862506,24,20.771515108463475,0.8696014004375113,16,18.39923439859932
5,Montpellier,0.9785244083648471,440,449.65664242883565,330,0.9557336595449041,1.067347878213221,0.9924010338770374,114,98,118,119.28009321580646,91.81636278141625,118.9035440027773,-1,-2.4520837394962314,-1.9363227629369248,3.388406502433156,0.9954646099202665,0.9921087610864175,425,426.9363227629369,426,429.38840650243316,246,239.47915236061596,-229,-241.10090481861965,179,187.45717040232097,197,188.2875016838135,1.077985743035264,4022,3731.0326467540576,1.037171257570613,3883,3743.836875209239,0.8632285357553963,1375,1592.857445099126,0.8527317411247877,1363,1598.3924771020577,1.0115281476417752,4361,4311.2987119211775,1.1180881043221915,4820,4310.93040107245,0.9409592669274337,537,570.6942041747416,1.1189959589542757,642,573.7286134616268,1.3084457262540077,45,34.391950003789596,1.1517462163669887,40,34.72987315397833
6,Valenciennes,0.8560828881521261,77,89.944561520446,76,0.8239738861974178,0.9630380267067791,1.1500181636325115,19,20,37,23.05898320113478,20.76761191704167,32.17340488182355,-32,-20.3106165230041,-3.2658535793700167,-8.423529897625883,0.9634143017916004,1.0768735285025701,86,89.26585357937002,118,109.57647010237412,52,50.01212606418997,-70,-61.392927486815864,34,39.253727515180046,48,48.18354261555825,1.061730910900113,864,813.765513587166,1.0546558714390393,962,912.145872461115,0.8581076391696483,295,343.7797154276101,0.8572705708563498,338,394.27458668313204,1.1148073060060293,1111,996.5847855629244,1.0901177245535103,1069,980.6280330299558,0.879621802518054,119,135.2854143216369,1.0680424292494757,136,127.33576520510387,0.5981454924913118,5,8.359170239960683,1.7477504021387888,13,7.438133033235983
7,Brest,0.9538970326392026,104,109.02644252100998,102,0.99048380419572,0.8440916796616658,1.0949127388912119,27,23,52,27.259405843515225,27.248224990464315,47.49236916602046,-46,-45.06395737129341,3.633891892794992,-4.56993452150158,1.0326301417420178,1.0292139142659231,115,111.36610810720501,161,156.43006547849842,61,62.447892490266355,-83,-88.08564164866857,54,48.91821561693865,78,68.34442382982985,1.0975889689930065,1155,1052.3064941693663,1.0717369070342977,1365,1273.6334738879318,0.8675317155537677,380,438.02433177608526,0.9285847463271943,511,550.2997997987197,1.0366793554477485,1397,1347.5719301814654,0.9313404602905204,1220,1309.9398684122837,0.9254922217175051,173,186.92755696957772,1.0074215224802576,169,167.75500247793434,0.870431059012096,10,11.488560634945166,0.939218915552567,9,9.58243051856027
8,Amiens,1.0063048612780494,106,105.33587193981707,103,0.9645348443708684,1.1240769391369236,0.9494453275159273,25,31,47,25.919229508299004,27.578183414920048,49.502587076780955,-42,-54.38910704928995,-11.5170024009455,23.906109450235448,0.8957897685356786,0.8550319965104161,99,110.5170024009455,141,164.90610945023545,55,62.01400554151452,-91,-92.44979409593847,44,48.50299685943098,50,72.45631535429698,0.9306724406396706,978,1050.8530792292509,1.1350653579567087,1488,1310.9377266861775,0.6929657126306984,302,435.807998138206,0.8545405617649166,485,567.5564410872554,1.0371986005573635,1408,1357.5027957455568,1.0336781920348823,1356,1311.820265193561,1.0188664763358355,193,189.42619517141122,0.9730233944937391,163,167.5190965832927,1.1233243894705516,13,11.572792438101692,0.629969435630082,6,9.52427159263517
9,Toulouse,0.8490137078539765,314,369.8409072730843,293,0.7894813771516614,1.0611556143607912,1.1323310334965926,76,86,131,96.2657286156608,81.04372142610192,115.69054995823728,-113,-46.68444188446358,-43.39305253190366,-22.922505583632756,0.8789232876436943,1.056587951440401,315,358.39305253190366,428,405.07749441636724,185,201.14433785648282,-242,-227.36150119181997,130,157.24871467542084,186,177.71599322454728,1.024251179000089,3288,3210.1500758923844,1.0609888472720006,3649,3439.244445766095,0.8209969293481553,1118,1361.7590517514548,0.8485791709844244,1251,1474.2289732951294,1.1361505907121412,4361,3838.39962382673,1.0859741437649688,4126,3799.35380937851,1.1118617500573569,573,515.3518411533098,1.024556814032545,511,498.7522341379579,1.4076308244446778,44,31.25819585356009,1.4424665442469866,43,29.810050133569902
