,Club,rPoints,Points,xPoints,Matches,rWins,rDraws,rLosses,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,rGoalsF,rGoalsA,GoalsF,xGoalsF,GoalsA,xGoalsA,SHGoalsF,xSHGoalsF,SHGoalsA,xSHGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,rShotsF,ShotsF,xShotsF,rShotsA,ShotsA,xShotsA,rShotsTF,ShotsTF,xShotsTF,rShotsTA,ShotsTA,xShotsTA,rFouls,Fouls,xFouls,rFoulsA,FoulsA,xFoulsA,rYCard,YCard,xYCard,rYCardA,YCardA,xYCardA,rRCard,RCard,xRCard,rRCardA,RCardA,xRCardA
0,Charlton,1.0443138336669266,264,252.7975705090584,230,1.0188876250390593,1.1235519213873992,0.9160956134962157,65,69,96,63.79506277496324,61.41238218416868,104.79255504086808,-75,-85.36667555249164,-5.301696588014579,15.668372140506222,0.9792336022091932,0.9540069656538473,250,255.30169658801458,325,340.6683721405062,151,143.21370853416238,-189,-191.7339386633597,99,112.08798805385221,136,148.9344334771465,0.9908849008801442,2376,2397.856701509469,1.2195689235912182,3428,2810.8292476867146,0.9109235278101327,914,1003.3773111528507,0.9687492887520199,1176,1213.9363751326914,0.84473182693336,2565,3036.466625522741,0.7965608755471599,2358,2960.225730871207,0.8388668206491637,352,419.61368757868144,0.9199864350913182,350,380.44039199910475,0.5007588710920872,13,25.960598504523272,0.7696324528074826,17,22.088465653945615
1,Sheffield Weds,0.9945857107593035,550,552.9940698425173,414,0.9779352438058944,1.0584813863963327,0.9774608467316425,143,121,150,146.22645099022873,114.31471687183108,153.4588321379402,-12,-15.866736424756368,-20.320107560858787,24.186843985615155,0.961096447816742,0.9550586487649972,502,522.3201075608588,514,538.1868439856152,283,293.1583962372689,-295,-301.940398438283,219,229.16171132358988,219,236.24644554733214,1.0777345207007842,4980,4620.804014667558,1.0270013859085345,4828,4701.064736859065,0.8419521425388617,1657,1968.04535113291,0.8526855277500637,1712,2007.7741960947362,0.9638237369059113,5221,5416.965571693194,0.8436837596979395,4562,5407.239321085561,0.9887811578465817,715,723.1124848264338,0.8311143998190024,595,715.9062580669729,0.955197564699901,42,43.969961348462334,0.8532631347997551,37,43.36294220502472
2,Leeds,1.0279832129137736,544,529.1915209958105,368,1.0706950958641221,0.8393372466504695,1.0437086720824618,154,82,132,143.831797301464,97.69612909141846,126.47207360711752,38,37.39310085440235,-10.7042131106557,11.311112256253352,0.9784495222143988,0.9753737456934358,486,496.7042131106557,448,459.31111225625335,303,278.8984269187141,-263,-257.7241555367722,183,217.8057861919416,185,201.58695671948118,1.0991013472923725,4697,4273.491258627808,1.0963906686100955,4474,4080.662238462619,0.8437666543332665,1540,1825.149159534976,0.8806047473406806,1522,1728.3577048570942,0.8944882648531982,4283,4788.212621998924,0.9039435247483044,4358,4821.0976467954115,1.0182020432408345,645,633.4695596828994,1.0435754681709368,676,647.7729887468682,0.8202221238824167,31,37.79464013146276,0.8168615958545197,32,39.174322997183836
3,Crystal Palace,1.1096637689986908,72,64.88451908722718,46,1.0868675224983602,1.2057659743305746,0.7463455355257842,19,15,12,17.48143136738973,12.440224985057984,16.078343647552284,11,2.838193649060372,12.994732854074492,-4.832926503134864,1.2165598700272908,1.084540386756021,73,60.00526714592551,62,57.167073496865136,46,33.686695872768254,-36,-32.13408501676743,27,26.31857127315725,26,25.032988480097707,0.962933058692515,504,523.4008693027309,0.9135233733344053,465,509.0181746557038,1.1185077307224585,251,224.4061378439252,1.0951199332415193,238,217.32779467864106,0.7805547543239962,468,599.5735691922266,0.9016755537906148,543,602.2121790008009,0.8175543140622199,65,79.50542108576431,1.327921794425477,107,80.57703431721546,0.41502494549591673,2,4.818987440887881,0.8052890744256909,4,4.967160398708607
4,West Brom,1.0307492435349985,163,158.1373947372346,92,1.0025561011764468,1.1924235823617744,0.8039557096609257,45,28,19,44.88526871184053,23.48158860171298,23.633142686446487,57,45.93144316696059,19.811480944528455,-8.742924111489046,1.1373998503785636,1.0889800966742522,164,144.18851905547155,107,98.25707588851095,96,81.09084684521667,-59,-55.2044093854273,68,63.09767221025487,48,43.05266650308366,1.1135622657902966,1298,1165.6285776519264,1.1869953699055213,1114,938.5040820240677,0.8448741655586154,426,504.21709807914004,0.9501960241039239,369,388.3409219144892,0.9265239156466877,1090,1176.4402209080708,0.8908517317472784,1085,1217.9355568764822,1.0491145429690802,158,150.60319300583427,0.9341085114423104,159,170.21577049383268,0.9283357894522436,8,8.61757145517392,0.3833045157627756,4,10.435567115717394
5,Cardiff,1.104478014934675,510,461.7565882741127,322,1.1182584061408678,1.046645498290092,0.8268694315191952,139,93,90,124.30042934324258,88.85530024438494,108.84427041237248,84,32.77385194583496,19.742947680794032,31.483200373371005,1.0461006948370775,0.9203930777751164,448,428.25705231920597,364,395.483200373371,254,240.39883764056253,-212,-221.95182349025612,194,187.85821467864344,152,173.5313768831149,1.0913626853225786,4040,3701.7941462840836,1.1096220952652123,3931,3542.6475525079068,0.9295478272303633,1475,1586.7930156911239,0.8621539138303419,1298,1505.5316448466829,0.931175677608908,3909,4197.918925500299,0.8740831894939706,3694,4226.142367683049,0.9176108576183505,507,552.5217970021772,0.8504616496327178,483,567.9268432722268,0.6327881028477084,21,33.18646464036638,0.6036117022114057,21,34.790577987576974
6,Hull,0.9802474206990747,318,324.4078926249198,230,1.0059956999002042,0.8712301848698218,1.0925820045382681,88,54,88,87.47552301538633,61.98132357876078,80.5431534058529,11,15.295531447025382,18.941316737455963,-23.236848184481346,1.0622949377212845,1.0804702678938987,323,304.05868326254404,312,288.76315181551865,182,170.52245502830334,-169,-162.14587530828646,141,133.5362282342407,143,126.61727650723219,1.106832782637734,2914,2632.7373436261432,1.0487830803944136,2685,2560.1099504677914,0.9294732643820296,1049,1128.5962062582178,0.8918966373084889,973,1090.9335894978367,0.8520622267218595,2555,2998.6072846226925,0.8482888347981014,2555,3011.9458080667864,0.8618667742734032,341,395.65279713616997,0.8414240706297527,339,402.88840292657653,0.25198161703306654,6,23.811260800079097,0.3697604324588956,9,24.340084038062898
7,Nott'm Forest,0.948326780852856,538,567.3149919020129,414,0.9064067601536596,1.115246354036979,1.0068631408865438,137,127,150,151.14626900705696,113.876184880842,148.97754611210107,-12,4.683181285090541,-18.59382685862579,1.9106455735352483,0.9650224928899133,0.9963738717568412,513,531.5938268586258,525,526.9106455735352,312,298.44871490752917,-288,-295.7016771587022,201,233.14511195109662,237,231.2089684148331,1.1356589437319535,5294,4661.610802450148,1.1434521570592933,5310,4643.832247127985,0.8734546374691642,1743,1995.524352644511,0.8873240024290754,1761,1984.6189161785449,0.9155797851719157,4957,5414.0557494606965,0.8580777210975112,4650,5419.089536612707,1.0386957962139427,746,718.208355823888,0.9529942633536729,686,719.8364422319858,0.8688231259517063,38,43.737325659207,0.7747043923766845,34,43.88770779483096
8,Blackpool,0.8134083683991958,128,157.3625315066608,137,0.6906409631544232,1.2312381859435124,1.0704598553621867,28,44,65,40.54204933358314,35.73638350591139,60.72156716050548,-85,-44.493336622741765,-23.458529560870772,-17.048133816387463,0.8510177274848607,1.084416817425631,134,157.45852956087077,219,201.95186618361254,82,88.33374470890612,-127,-113.52312723793,52,69.12478485196465,92,88.42873894568254,1.0927120325611748,1587,1452.349706702029,1.049344012885973,1754,1671.5204722768058,0.9285340474820563,564,607.409067582844,0.9087583028723797,653,718.5628983372306,0.847017494202288,1528,1803.9769077485867,0.8203274784827075,1449,1766.3677470369475,0.8926769020382048,221,247.56997688122286,0.6785754009631605,156,229.8933910344757,1.1235525780754518,17,15.130578071494906,0.2978706179977166,4,13.428649078878479
9,Sunderland,0.6900575696538211,37,53.618714766887734,46,0.5091645895629597,1.2929623097238994,1.157098466551001,7,16,23,13.74801025736773,12.374683994784549,19.877305747847725,-28,-13.349890438527495,-1.0743009673110464,-13.575808594161458,0.9797585470231116,1.204380487091156,52,53.074300967311046,80,66.42419140583854,29,29.749830889226985,-47,-37.290663374753734,23,23.32447007808406,33,29.133528031084808,1.0867837383689323,532,489.51781409467605,1.1161020092149452,619,554.6088035764744,0.8140157982659346,167,205.1557234586275,0.9013867700561489,215,238.5213619083929,0.9056923643155677,549,606.166090861194,0.9796764588676855,583,595.0944260453437,1.0733647480944457,89,82.91682781459193,0.8310434852786065,64,77.01161387306233,1.1810626497708037,6,5.080170811569019,0.6617749871039742,3,4.533262904251559
10,Bolton,0.8833042006216499,283,320.38792502156207,275,0.8251101767886098,1.0799989978414917,1.0716808143230285,68,79,128,82.41323633246297,73.1482160241732,119.43854764336385,-129,-80.89931795831285,-26.70168765796791,-21.39899438371924,0.9159535857212239,1.0536852493651743,291,317.7016876579679,420,398.60100561628076,156,178.2774757725199,-229,-223.67058627105814,135,139.42421188544802,191,174.93041934522262,1.1204235405101826,3274,2922.1092574591844,1.1676670856147147,3880,3322.864922545441,0.9488573650956809,1165,1227.79254591392,0.9831237616738109,1405,1429.1181382982002,0.9411231159655872,3408,3621.2052835440245,0.8682677876026301,3084,3551.8995913866815,0.9526671659257967,471,494.4014203977365,0.8277755555536999,382,461.4777489345887,0.7272453143988515,22,30.251140247201768,0.40718797339801693,11,27.014550327221357
11,Reading,0.9949512871295227,475,477.41030756429836,368,0.9954421210975107,0.9931149627936132,1.0089295236486344,125,100,143,125.57234353533585,100.69327695829084,141.7343795063733,-40,-33.75542594486575,0.7498335088314434,-6.994407563965694,1.0016470801419157,1.0143033283711997,456,455.25016649116856,496,489.0055924360343,247,255.60886011496834,-289,-274.6096083432946,209,199.64130637620022,207,214.3959840927397,1.0977017378322602,4465,4067.5894426636105,1.1584053556881095,4904,4233.405841849681,0.8438999710263544,1457,1726.5079393568303,0.9378224710224067,1698,1810.577217401129,0.8784804194870051,4242,4828.792885875756,0.9856140534034699,4732,4801.067906509358,0.9157392778795334,593,647.5642296059839,1.0554793316054987,668,632.887807460805,0.6330265121674528,25,39.49281668219738,0.9461838700390973,36,38.04757314084465
