,Club,rPoints,Points,xPoints,Matches,rWins,rDraws,rLosses,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,rGoalsF,rGoalsA,GoalsF,xGoalsF,GoalsA,xGoalsA,SHGoalsF,xSHGoalsF,SHGoalsA,xSHGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,rShotsF,ShotsF,xShotsF,rShotsA,ShotsA,xShotsA,rShotsTF,ShotsTF,xShotsTF,rShotsTA,ShotsTA,xShotsTA,rFouls,Fouls,xFouls,rFoulsA,FoulsA,xFoulsA,rYCard,YCard,xYCard,rYCardA,YCardA,xYCardA,rRCard,RCard,xRCard,rRCardA,RCardA,xRCardA
0,Hannover,0.9674056687193564,209,216.0417359107193,200,1.0090583009594885,0.8274492050467299,1.084748998007676,56,41,103,55.49728885511471,49.54986934537515,94.95284179951014,-103,-89.90196553693994,30.27331690486966,-43.37135136792972,1.137777153318074,1.1400753824284122,250,219.72668309513034,353,309.6286486320703,143,123.20381221360486,-198,-174.03571522739406,107,96.52287088152548,155,135.59293340467622,1.1525038497212279,2386,2070.275080275988,1.1605841223670152,2909,2506.4964649585972,0.967039614166634,837,865.5281414932539,1.0445995688697487,1135,1086.5407509482932,1.1581891143673966,3050,2633.4214008442923,1.1224965137368483,2870,2556.800813969233,1.11365132986358,405,363.6685820234343,0.9940615632413461,327,328.9534693744198,0.8168312411113922,18,22.036375562116042,0.7858678192160274,15,19.087179336295797
1,Bielefeld,1.1712816777401263,35,29.88179586957177,33,1.2189997489735969,1.034595770200939,0.8946339810001002,9,8,16,7.383102422767552,7.7324886012691145,17.884408975963332,-23,-24.039515232167908,-8.026802309213927,9.066317541381835,0.7569609605537081,0.841126641213403,25,33.02680230921393,48,57.066317541381835,17,18.49267611647803,-30,-31.95055521679479,8,14.534126192735897,18,25.115762324587045,0.9505196519272301,307,322.9812233524482,0.9654800104259756,424,439.1597914211902,0.7429016256162857,98,131.9151777581622,0.9104915070974817,174,191.10557170894148,0.8837202845617418,385,435.6582130407143,1.040212739190234,430,413.37697934245506,0.8047011380375036,50,62.13486925337207,1.2072215411446847,63,52.185947527297714,0.2568914693562093,1,3.8926944616186763,0.34510487272955526,1,2.8976698940546677
2,RB Leipzig,1.0233093389889696,317,309.7792504397509,170,1.0058991524225016,1.1464222370939812,0.8504765041458769,91,44,35,90.46632535761182,38.38027436691546,41.15340027547271,137,108.24969528966847,39.920026282367644,-11.16972157203611,1.1390554198727647,1.062459901478795,327,287.07997371763236,190,178.8302784279639,180,161.08506203314636,-100,-100.14901571032829,147,125.994911684486,90,78.6812627176356,1.111002821920991,2497,2247.519043815331,0.9694527624511703,1663,1715.400754334085,0.9878493955612132,959,970.7957552124396,0.841615944935107,590,701.0323456330096,1.0110440181432474,2175,2151.2416482066956,0.9658527559091641,2171,2247.754625865743,1.0374920277897048,285,274.70090599844906,1.123261214578258,357,317.82455885298236,0.79520118936181,12,15.090520689022888,0.7830990804917877,15,19.15466429941403
3,M'gladbach,1.0605218831362764,484,456.37907873118945,306,1.0868846610635032,0.9274729852685029,0.9463322477902927,138,70,98,126.96839411181745,75.47389639573711,103.55770949244541,94,46.537577779451794,74.57940156394409,-27.116979343395883,1.1748963390546145,1.0713824463555277,501,426.4205984360559,407,379.8830206566041,281,239.52435543026263,-240,-212.80685467449032,220,186.89624300579328,167,167.0761659821138,1.086207809701168,3910,3599.679513513808,1.2796334287842575,4321,3376.7482958813107,0.9684179424826664,1495,1543.7549578721882,1.0276907054544373,1470,1430.3914516284126,0.909664140799311,3601,3958.6038830065836,0.9857672313929919,3941,3997.901202732166,0.9288070880031286,482,518.9452214843309,1.0669249216390653,579,542.6811092860313,0.526121760405638,16,30.41121125205705,0.7310515377676648,24,32.82942276995446
4,Greuther Furth,0.657405529290866,21,31.94375323044879,34,0.5074601693619548,1.0847847109451845,1.1783830113649851,4,9,21,7.882392040796664,8.2965771080588,17.821030851144535,-34,-22.152204866518126,-8.889472865310601,-2.9583222681712726,0.745210456471267,1.0518624694399645,26,34.8894728653106,60,57.04167773182873,15,19.53700025649416,-30,-31.963784562968144,11,15.352472608816441,30,25.077893168860584,1.0646047708383257,360,338.15366027010856,1.044498143947752,465,445.1898767790058,0.8460249413132263,118,139.47579348764438,1.0177136849566508,197,193.57114177784803,1.4484122159193087,651,449.45768396934545,1.238440177768642,532,429.5726265587816,1.202497155000982,76,63.201812731056265,1.0162719402404348,55,54.11937279994941,1.5317671513449398,6,3.9170444376821965,1.3102897794939299,4,3.0527598265666933
5,Ingolstadt,0.9392738010169569,72,76.65496463549309,67,0.9177377147187633,1.0104058484392022,1.048291428022855,18,18,31,19.613446969994058,17.814623725510916,29.571929304495022,-29,-24.249991268520347,-8.693874571651975,3.9438658401723217,0.886641865204898,0.9609301089536558,68,76.69387457165197,97,100.94386584017232,37,43.07139976430686,-61,-56.981878643707475,31,33.622474807345114,36,43.96198719646485,1.2204419856234818,863,707.1208710991068,0.9355496871752873,765,817.7010911197787,0.9616450596277488,286,297.40702885814244,0.7859517136002767,278,353.71129700391066,1.1983987383484567,1063,887.0169551955195,1.3306894700906235,1149,863.4621568935613,1.209151317262338,146,120.74584703803764,1.2243023951659564,137,111.90045902134284,1.0780215093307304,8,7.421002207058606,1.0577609211522923,7,6.617752518569523
6,Freiburg,1.1164076681428896,332,297.38240740702895,269,1.107667766205149,1.1463626120588657,0.8553621383487223,85,77,107,76.73781127639793,67.16897357783512,125.09321514576695,-79,-109.48996390313283,40.21520869403588,-9.725244790903048,1.1337009378679928,1.023704224223951,341,300.7847913059641,420,410.27475520909695,206,168.58502943795406,-235,-229.86369564879107,135,132.19976186801006,185,180.4110595603059,1.1359200153983653,3188,2806.5356334811772,1.2023645125885123,4014,3338.421882860177,0.9917774077810374,1165,1174.6587398139304,0.9722148992601769,1403,1443.096583962698,0.9905832855326822,3510,3543.3668741064125,1.0770013134277043,3716,3450.320769037245,0.9152976823471588,446,487.27316653560456,1.0762481148751124,479,445.06465877116364,0.773731843111791,23,29.72606104396416,0.7775452981913888,20,25.721974072148658
7,Darmstadt,1.1008818134270806,63,57.22685144909332,66,1.1701287975037176,0.925598757287649,0.9689770801250586,16,15,35,13.67370842776747,16.205726165790907,36.12056540644162,-46,-52.401705852104584,1.16262178937518,5.239084062729404,1.0179313510425791,0.9553128199131425,66,64.83737821062482,112,117.2390840627294,32,36.11683672878628,-77,-65.93164729111291,34,28.720541481838538,35,51.307436771616494,1.036180477204582,666,642.7451729227147,1.1406607278649936,1020,894.2185656809298,0.7871800982132428,206,261.6936079400165,0.8929983103965354,346,387.45873981145485,1.2004455061166508,1045,870.5101520022304,1.1995225666194733,992,826.9956961257353,1.2097464176801214,150,123.99292761506874,1.1043133698083285,115,104.13710740454053,0.7950812364452765,6,7.546398688548305,1.240731674922715,7,5.641832268396008
8,Paderborn,0.8555269612824675,51,59.612381968125305,66,0.7365729558367825,1.2153701676632627,1.0205300043373504,11,18,37,14.934026443454563,14.810302637761618,36.25567091878382,-64,-48.910253028670354,0.29150092902784763,-15.381247900357494,1.0044362743503392,1.1341948644405584,66,65.70849907097215,130,114.6187520996425,42,36.80616069881245,-69,-64.30166280291436,24,28.902338372159704,61,50.317089296728135,1.333799596767959,863,647.023737367448,1.0791916058814583,953,883.0683956456575,0.9928546925412146,264,265.8999368017199,0.9136725489887189,351,384.1638893370472,1.0071853453006359,877,870.743407945658,1.1013849303849599,911,827.1404255382214,1.0920011201956696,135,123.62624680807113,1.1486430308318472,120,104.47109918309087,0.6753066123659944,5,7.404044190359802,0.3481244709186453,2,5.7450715680007125
9,Hoffenheim,0.9976666105716383,416,416.9729602974708,303,0.9521331127564656,1.210331281454566,0.9131497035975045,109,89,105,114.47979125990103,73.53358651776772,114.98662222233125,16,-5.990290707001634,106.47658673647283,-84.48629602947119,1.2692042573609421,1.2104194581504808,502,395.5234132635272,486,401.5137039705288,287,222.01108364075452,-251,-224.80080027097267,215,173.51232962277265,235,176.71290369955614,1.22513123831731,4208,3434.7340663516115,1.1493407755099136,3984,3466.334863332825,1.0662833358198847,1560,1463.0257714761037,1.0075013170358607,1490,1478.906255312583,1.141341402625541,4508,3949.7384302626715,1.1153367951124524,4398,3943.2035410941294,1.1055352685285582,580,524.6327426278915,1.05546780766523,554,524.8857387943337,0.6706285589021248,21,31.313906515372327,1.0421823243088963,33,31.664325166792032
10,Hertha,1.0174479261650653,337,331.22088249784974,270,1.018028158362782,1.0152408144083227,0.9768810676338109,89,70,111,87.42390794291191,68.94915866911404,113.62693338797405,-58,-61.313573056654775,17.847262082399254,-14.53368902574448,1.0552285652828046,1.0378022432938674,341,323.15273791760075,399,384.4663109742555,194,181.17784402223293,-223,-215.69401420396687,147,141.9748938953678,176,168.77229677028865,0.9619080974532757,2810,2921.276998748308,1.0783098530527184,3473,3220.781104955929,0.8694233267025774,1073,1234.151381777987,0.8811113222525903,1220,1384.6150528187852,1.0915268647427077,3870,3545.492213709488,1.0772287557601348,3763,3493.2227531789936,1.0704321385403992,514,480.1799025773563,1.0372864812488118,475,457.92556693512205,0.8984909092180899,26,28.937410198870516,0.8078690470594365,22,27.232136297433136
11,Nurnberg,0.8488555823858429,88,103.66898896118711,100,0.719745836964465,1.2666313673731144,1.0177614398765837,19,31,50,26.398207567455593,24.47436625882032,49.12742617372409,-81,-52.01565374630306,-6.516061593867789,-22.468284659829152,0.939394528619532,1.1408389837213235,101,107.51606159386779,182,159.53171534017085,65,60.15439390065822,-108,-89.2603211761841,36,47.36166769320957,74,70.27139416398674,1.0656640937033945,1091,1023.7747583373651,1.204328085732575,1536,1275.3999663353145,0.8787301119887787,374,425.61418448896393,1.0123819697125407,559,552.1631328131263,1.0928605793552204,1444,1321.3030346944615,1.1372626393421001,1451,1275.8706298831685,1.0647135069680254,195,183.1478597048136,1.1489698737953442,187,162.7544849216026,0.897647458241947,10,11.140230953903792,0.43374633350002517,4,9.221979970926412
12,Schalke 04,0.9565470805474054,410,428.62500794562914,303,0.9410285274550263,1.0300054834944012,1.042733248893199,111,77,115,117.95604146050177,74.75688356412381,110.28707497537441,-41,9.592370386531854,-0.8732101013432043,-49.71916028518865,0.99785911386255,1.124834426684422,407,407.8732101013432,448,398.28083971481135,234,228.99412432264393,-266,-222.99650957035834,173,178.87908577869928,182,175.284330144453,1.0856117865511816,3793,3493.882478975073,1.174356967338574,4050,3448.695850273234,0.9004949135878095,1339,1486.9600924952151,0.9779518900302812,1431,1463.2621651313448,1.0974708078316469,4309,3926.30033459715,1.042680183631283,4101,3933.133154710662,1.1100116306546575,577,519.8143731698556,1.0691803336954986,565,528.4421927656887,0.8816962207127342,27,30.62279202940678,0.7611526534413906,24,31.531125709789066
13,Leverkusen,0.9784933208218728,516,527.3413614786788,306,0.9865121742918043,0.9271114008473114,1.0874778169933064,150,66,90,152.05083516347048,71.18885598826729,82.76030884826221,146,149.95932825177812,47.21004593857202,-51.16937419035014,1.0963883508575414,1.1505731688203162,537,489.789954061428,391,339.83062580964986,292,275.42019451718494,-219,-190.87391210376435,245,214.36975954424304,172,148.9567137058855,1.1480904895698643,4496,3916.067627809059,1.0608869353334758,3371,3177.5299400217145,1.009644216024712,1701,1684.7518888360235,0.938655658745757,1230,1310.38468530999,1.0825101562487907,4228,3905.737027587101,0.9989187692144492,4031,4035.3631588782564,1.0932091492131217,548,501.27644869643063,1.0022002552731155,565,563.7595850003336,0.9550052527495176,27,28.272095804986805,0.5593085272501539,19,33.97051729823197
