,team,Points,xPoints,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF,xGoalsF,GoalsA,xGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,ShotsF,xShotsF,ShotsA,xShotsA,ShotsTF,xShotsTF,ShotsTA,xShotsTA,Fouls,xFouls,FoulsA,xFoulsA,YCard,xYCard,YCardA,xYCardA,RCard,xRCard,RCardA,xRCardA
0,Panama,8,6.246741402756051,2,2,2,1.5070741237917034,1.7255190313809408,2.767406844827356,0,-2.7708560152722104,6,6.556601165912239,6,9.32745718118445,4,2.923828123730533,2,4.083880418027444,54,61.75921994246224,54,74.89182030812907,17,25.531133353428068,20,32.237141426955574,87,79.46350139393633,95,76.56946199104411,7,11.159465470009696,5,9.915522711517948,0,0.720192971280947,0,0.584361548793868
1,Mexico,14,13.699038064511779,4,2,0,4.155757455271749,1.231765698696532,0.61247684603172,7,9.308985235414209,10,13.769401206185215,3,4.460415970771006,4,6.131841278632688,2,1.9857521418235973,99,93.48781648016495,39,50.76880472070582,34,41.77842692340474,10,19.817465771732017,81,70.2188739376133,64,79.3808569346239,10,8.697435051201458,12,11.987478083523186,1,0.3923963776725244,2,0.7317513464138999
2,Costa Rica,6,7.633501065919949,1,3,2,2.0089168029468576,1.606750657079377,2.3843325399737654,-1,-1.4222849350514792,4,7.418417225581187,5,8.840702160632667,2,3.2542053349372178,3,3.874435301097315,50,66.26150244167192,80,72.0132209013932,25,28.224748121191922,23,31.061383606710297,91,79.31605264367492,86,77.14132706461683,9,10.692362453056626,9,10.287988239483827,0,0.6046403742787133,1,0.5782656809271193
3,Canada,10,9.734579666555707,2,4,0,2.743250648883978,1.5048277199037732,1.751921631212249,6,2.2814600777489966,10,9.404774400387678,4,7.123314322638682,4,4.130238181927888,3,3.1579111849171637,69,75.69338081655567,60,64.69147070922963,24,32.64530519577341,15,27.01735858894105,93,76.35337804890011,105,78.6770761110734,11,9.740625625890118,15,10.734491504805531,0,0.5343486379799054,0,0.6548331742321591
4,Jamaica,5,4.847808015301094,1,2,3,1.1474616010995766,1.405423212002364,3.4471151868980594,-4,-5.779321161915358,4,5.612834676674379,8,11.392155838589737,1,2.4713518088686506,3,5.073286074986151,49,56.23093127420715,96,85.78196415026262,14,22.78697638938681,34,37.992149110964505,94,79.35050983286112,77,73.32946102516829,12,11.421974959148287,5,8.983416587907614,0,0.732083115325835,0,0.4487106718583786
5,USA,11,12.691626555401431,3,2,1,3.7730327503578414,1.3725283043279077,0.8544389453142504,5,6.8269204890405675,9,11.898616289259937,4,5.07169580021937,1,5.18133391455801,2,2.1869441567538086,70,87.74133544803288,48,54.525695978671685,24,38.412381412603935,14,21.40725626212585,77,74.27753783688726,65,81.33093060237394,5,9.352715500352831,6,11.992807849185944,0,0.49889068089553407,0,0.6858029064783815
6,Honduras,3,6.385668249362382,0,3,3,1.6048922449380039,1.57099151454837,2.824116240513626,-8,-3.1590281522805785,2,6.677667561979897,10,9.836695714260475,2,2.8757122649826186,2,4.317731525918809,92,61.84591563881257,78,77.65887203041376,21,25.39699580621952,29,33.50555193539684,75,78.3905162440874,99,76.21764634488423,6,10.843158001573045,8,9.902175665750661,1,0.6585190774847268,0,0.5824815812169296
7,El Salvador,5,4.764102082906418,1,2,3,1.0626794754251012,1.5760636566311141,3.361256867943785,-5,-5.285875537684148,2,5.590887471716726,7,10.876763009400873,2,2.461942309298043,3,4.750512413411361,44,57.83358496807658,72,80.52183821117819,13,23.598296429922115,27,35.3359569291044,104,79.54305921792529,111,74.26666908210102,10,11.648647853817861,10,9.752504272875212,2,0.654582202654246,1,0.529446527651696
