,team,Points,xPoints,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF,xGoalsF,GoalsA,xGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,ShotsF,xShotsF,ShotsA,xShotsA,ShotsTF,xShotsTF,ShotsTA,xShotsTA,Fouls,xFouls,FoulsA,xFoulsA,YCard,xYCard,YCardA,xYCardA,RCard,xRCard,RCardA,xRCardA
0,Mexico,14,16.284443319073237,4,2,2,4.809499135312491,1.855945913135764,1.3345549515517452,4,9.346497874541646,11,16.305161429568063,7,6.958663555026417,4,7.248563236793554,3,3.084025064841211,119,114.75813493268569,65,73.68070110960775,44,51.07794107453152,19,29.57311201458186,116,96.23371494683252,92,104.86527604207271,14,12.346663967049828,15,15.240527557650143,1,0.6223631307928059,3,0.9170394094550061
1,Honduras,3,8.920554362918148,0,3,5,2.2458309308772026,2.1830615702865406,3.5711074988362563,-10,-3.4037715088892035,5,9.073385107398387,15,12.47715661628759,4,3.9287169085123343,3,5.470776671987065,117,83.64462376208465,97,100.37351770450712,31,34.77817301589069,38,43.232147480095335,114,105.14999269621356,129,102.76464951777554,10,14.377851011385289,10,13.344113770092571,1,0.8756840681341505,0,0.8000342469258722
2,Panama,14,9.472521914125622,4,2,2,2.393453094672778,2.2921626301072884,3.3143842752199335,2,-2.0106526115100696,11,9.550015169709864,9,11.560667781219934,4,4.235882341371619,4,5.064235585252618,88,86.03872169071398,67,95.71627710133586,28,36.228043354017345,27,41.13908991293499,121,105.40650964970442,130,103.23471850363146,9,14.439964131922189,10,13.570155532453903,0,0.9160413335600968,0,0.8016931069180913
3,Canada,16,13.54061236071241,4,4,0,3.844422451315571,2.0073450067656977,2.1482325419187314,8,3.76558429477919,13,12.898645336578708,5,9.133061041799518,5,5.6617124540850465,3,4.051367444305115,91,103.28738908101847,79,83.54805276353896,30,44.836994262825996,22,34.924017625261314,130,101.11083924909258,150,105.1155880671208,14,12.647080640761045,19,14.506096490664405,0,0.6766546876483355,0,0.890099856419889
4,El Salvador,6,6.591958508323819,1,3,4,1.475326110632712,2.1659801764256827,4.358693712941605,-6,-6.525568163862436,4,7.608826061678558,10,14.134394225540994,3,3.3392878970867748,3,6.166181921006289,67,77.70967366810895,107,106.16199383020705,20,31.752456361895376,37,46.47425391007212,130,106.28126123936754,138,99.99398255075526,11,15.512220649211034,13,12.965568723891117,2,0.8906262252564169,1,0.6981201681470561
5,Jamaica,7,7.334568037122091,1,4,3,1.7705852592842104,2.02281225926946,4.206602481446329,-4,-6.077027734312576,6,8.092018550099922,10,14.169046284412499,2,3.5543849086208734,4,6.271449880458587,63,78.00422648092106,123,109.17585323173174,18,31.7341921341381,40,47.80218288360723,118,105.86801094749826,96,99.49835609191538,16,15.063247682769777,5,12.582683518820115,0,0.9591115140335408,0,0.6719442189310303
6,Costa Rica,9,9.789703783777881,2,3,3,2.557345602508331,2.1176669762528886,3.3249874212387804,-1,-2.4415876633547793,6,9.675338619799229,7,12.116926283154008,3,4.241893536956827,4,5.293687934697544,69,87.2977452686124,111,97.91914056312682,32,36.82160510246089,31,42.42462488843284,125,105.81501002493096,126,102.81488831240964,12,14.239529678772257,11,13.540555348717945,0,0.80598832074705,1,0.7628717460633311
7,USA,15,15.749573637055411,4,3,1,4.587473338505326,1.987153621539432,1.4253730399552416,7,7.346525512608222,12,14.77566197032358,5,7.429136457715357,2,6.415553940397857,3,3.224270721276458,97,111.5086922855771,62,75.67367086566705,31,48.51622498710145,20,30.176201577875688,97,100.01453009770245,90,107.59240976566147,7,12.807511015486021,10,15.684367835067242,1,0.7138348513497024,0,0.9185013786618226
