timestamp,date_GMT,status,date,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1629151200,Aug 16 2021 - 10:00pm,complete,16/08/2021,N/A,Pumas UNAM Women,Tijuana Women,N/A,5,0.5,1,1.72,1.11,1,2,3,3,1,2,21,"3,26",1,2,0,0,0,0,0,0,0,0,17,13,6,6,11,7,5,15,63,37,2.01,1.68,0.75,0,25,25,0,0,0,0,25,25,4,1.5,1.65,3.05,4.25,1.38,2.05,3.45,6.25,2,1.61,Estadio Olímpico de Universitario (Ciudad de México (D.F.))
1629158400,Aug 17 2021 - 12:00am,complete,17/08/2021,N/A,Pachuca Women,América Women,N/A,5,0.5,3,1.6,1.65,0,2,2,0,0,0,,"51,69",7,7,1,0,2,0,0,1,1,1,14,18,3,13,11,5,-1,-1,58,42,1.68,2.53,2.25,50,50,50,50,0,0,75,50,50,11.5,4,2.45,3.35,2.15,1.25,1.69,2.6,4.5,1.65,1.95,Estadio Hidalgo (Pachuca de Soto)
1629158400,Aug 17 2021 - 12:00am,complete,17/08/2021,N/A,Tigres UANL Women,Atlético San Luis W,N/A,5,3,0,2.64,0.65,5,1,6,3,2,1,"19,28,55,57,62",10,1,1,0,0,0,0,0,0,0,0,10,5,0,2,10,3,12,6,76,24,1.07,0.63,4.25,25,75,50,50,50,50,75,50,100,11.5,2,1.02,12,60,0,0,0,0,2.65,1.34,Estadio Universitario de Nuevo León (San Nicolás de los Garza)
1629165600,Aug 17 2021 - 2:00am,complete,17/08/2021,N/A,Santos Laguna Women,Atlas Women,N/A,5,1,3,1.5,1.4,2,2,4,1,0,1,"50,73","99,004",4,5,1,0,0,0,0,1,0,0,8,9,3,4,5,5,-1,-1,47,53,1.26,1.29,2,25,50,50,25,25,50,50,25,50,17,1,2.7,4,2,1.28,1.74,2.75,4.85,1.69,2.1,Estadio Nuevo Corona (Torreón)
1629496800,Aug 20 2021 - 10:00pm,complete,20/08/2021,N/A,Querétaro Women,Juárez W,N/A,6,0.67,0.5,1.18,0.47,4,0,4,2,2,0,"29,4501,79,88",,7,3,0,0,2,0,0,0,0,2,13,5,5,3,8,2,8,8,52,48,1.58,0.92,2.34,75,100,17,17,0,17,50,42,59,5.33,1.67,1.62,3.84,4.22,1.25,1.79,2.55,4.25,1.69,1.87,Estadio La Corregidora (Santiago de Querétaro)
1629565200,Aug 21 2021 - 5:00pm,complete,21/08/2021,N/A,Cruz Azul Women,Tigres UANL Women,N/A,6,1,3,1.39,2.18,0,3,3,1,0,1,,"23,48,51",2,13,1,0,1,0,0,1,0,1,6,16,2,8,4,8,10,13,36,64,0.77,2.27,2.5,50,100,25,25,0,25,100,0,100,8.5,1.5,8.5,5.25,1.21,1.13,1.39,1.95,3.2,1.87,1.71,Instalaciones la Noria Cancha 3 (Ciudad de México)
1629651600,Aug 22 2021 - 5:00pm,complete,22/08/2021,N/A,Atlas Women,Pumas UNAM Women,N/A,6,1.5,0.5,2.1,0.72,0,0,0,0,0,0,,,3,3,0,0,0,0,0,0,0,0,10,5,5,2,5,3,12,12,45,55,1.4,0.74,3,75,100,75,25,0,50,100,25,100,7,5.5,1.56,3.25,4.65,1.31,1.87,3,5.5,1.87,1.71,Estadio Jalisco (Guadalajara)
1629756000,Aug 23 2021 - 10:00pm,complete,23/08/2021,N/A,Necaxa Women,Puebla Women,N/A,6,0,0,1.06,0.53,1,0,1,0,0,0,88,,4,6,3,1,2,1,1,3,1,2,9,9,4,2,5,7,11,20,45,55,1.18,1.19,2.75,25,100,75,0,0,25,75,50,100,4.5,1.5,3.8,3.45,1.62,1.22,1.62,2.45,4.1,1.65,1.95,Estadio Victoria de Aguascalientes (Aguascalientes)
1629763200,Aug 24 2021 - 12:00am,complete,24/08/2021,N/A,América Women,Atlético San Luis W,N/A,6,2,0,2.1,0.65,4,0,4,0,0,0,"46,55,85,88",,0,2,1,0,1,0,1,0,0,1,16,8,9,5,7,3,15,12,50,50,2.07,1.18,3.67,50,84,84,50,34,67,67,50,100,10.33,3,1.15,7,9,1.11,1.34,1.87,2.95,1.91,1.67,Estadio Azteca (Ciudad de México (D.F.))
1629763200,Aug 24 2021 - 12:00am,complete,24/08/2021,N/A,León Women,Santos Laguna Women,N/A,6,1.5,2,0.82,1.17,1,6,7,4,0,4,57,"21,27,39,45,64,73",14,3,1,0,1,0,0,1,0,1,14,17,3,12,11,5,-1,-1,57,43,1.48,2.2,3.09,17,100,59,25,25,42,100,17,100,9.5,4.5,2.55,3.05,2.2,1.24,1.69,2.55,4.25,1.57,2.05,Estadio León (Nou Camp) (León de los Aldamas)
1629763200,Aug 24 2021 - 12:00am,complete,24/08/2021,N/A,Monterrey Women,Toluca Women,N/A,6,3,1.5,2.73,1.12,2,0,2,2,2,0,"13,36",,5,3,0,0,2,0,0,0,0,2,17,6,13,0,4,6,-1,-1,56,44,2.7,0.77,2.5,25,100,25,25,0,0,25,50,75,7,2,1.22,5.75,7,1.15,1.43,2.1,3.35,1.87,1.69,Estadio BBVA (Guadalupe)
1629766800,Aug 24 2021 - 1:00am,complete,24/08/2021,N/A,Mazatlán W,Pachuca Women,N/A,6,0,2,0.94,1.65,3,3,6,3,3,0,"12,35,45","62,81,85",3,7,2,0,2,1,1,1,0,3,8,19,6,10,2,9,9,17,53,47,1.22,2.74,2.5,50,100,50,0,0,25,75,25,100,7,2,4.85,3.55,1.49,1.25,1.67,2.6,4.4,1.74,1.8,Estadio de Mazatlán (Mazatlán)
1629770400,Aug 24 2021 - 2:00am,complete,24/08/2021,N/A,Tijuana Women,Guadalajara Women,N/A,6,2,2,1.68,1.71,0,1,1,1,0,1,,30,3,5,-1,-1,-1,-1,-1,-1,-1,-1,8,12,5,5,3,7,-1,-1,52,48,1.41,1.66,2.25,75,100,25,0,0,25,75,50,75,10.5,0.5,3.75,3.45,1.65,1.22,1.65,2.55,4.25,1.69,1.87,Estadio Caliente (Tijuana)
1630170000,Aug 28 2021 - 5:00pm,complete,28/08/2021,N/A,Atlas Women,Monterrey Women,N/A,7,1.33,2.33,2.1,1.95,1,2,3,1,1,0,28,"59,90",3,4,1,0,5,0,0,1,2,3,3,5,2,3,1,2,6,6,49,51,0.46,0.7,2.5,33,84,67,17,0,50,67,33,67,8.66,3.33,2.95,3.25,1.91,1.19,1.56,2.3,3.75,1.5,2.15,Estadio Jalisco (Guadalajara)
1630170000,Aug 28 2021 - 5:00pm,complete,28/08/2021,N/A,Pumas UNAM Women,Querétaro Women,N/A,7,0.33,0.5,1.72,0.82,2,0,2,0,0,0,"52,87",,6,0,0,0,0,0,0,0,0,0,18,2,8,0,10,2,6,8,60,40,2.03,0.32,2.25,67,84,59,0,0,42,67,42,42,6.17,2.5,1.83,3,3.4,1.3,1.87,2.95,5.25,1.77,1.8,Estadio Olímpico de Universitario (Ciudad de México (D.F.))
1630251000,Aug 29 2021 - 3:30pm,complete,29/08/2021,N/A,Guadalajara Women,Mazatlán W,N/A,7,3,0,2.43,0.18,2,0,2,2,2,0,"5,20",,4,4,0,0,0,0,0,0,0,0,11,2,4,0,7,2,8,9,48,52,1.39,0.37,3.84,17,100,67,50,50,50,84,67,100,8.33,2,1.07,9,20,1.13,1.41,2,3.4,2.7,1.33,Instalaciones de Verde Valle (Guadalajara)
1630274400,Aug 29 2021 - 10:00pm,complete,29/08/2021,N/A,Atlético San Luis W,Tijuana Women,N/A,7,2,1.67,1.29,1.11,1,3,4,2,0,2,49,"3,32,76",7,6,0,1,2,1,0,1,0,3,5,9,3,4,2,5,13,11,47,53,0.9,1.2,1.75,67,67,42,0,0,42,67,0,50,3.5,1.5,2.74,3.19,2.29,1.26,1.82,2.7,4.65,1.67,1.91,Estadio Alfonso Lastras Ramírez (San Luis Potosí)
1630360800,Aug 30 2021 - 10:00pm,complete,30/08/2021,N/A,Necaxa Women,América Women,N/A,7,1,3,1.06,1.65,0,2,2,0,0,0,,"66,84",5,10,1,0,3,0,0,1,1,2,6,11,2,5,4,6,8,16,39,61,0.83,1.58,2.67,42,84,59,25,0,0,42,84,100,8.83,5,10,6,1.17,1.13,1.39,2,3.25,1.95,1.62,Estadio Victoria de Aguascalientes (Aguascalientes)
1630368000,Aug 31 2021 - 12:00am,complete,31/08/2021,N/A,Tigres UANL Women,Toluca Women,N/A,7,3,1,2.64,1.12,4,0,4,0,0,0,"67,86,90,9001",,17,2,0,0,3,0,0,0,1,2,19,3,10,0,9,3,8,13,70,30,2.73,0.43,4.17,50,100,50,50,34,50,67,67,84,7.33,2,1.07,9,20,1.12,1.38,1.91,3.2,2.9,1.29,Estadio Universitario de Nuevo León (San Nicolás de los Garza)
1630368000,Aug 31 2021 - 12:00am,complete,31/08/2021,N/A,Pachuca Women,Puebla Women,N/A,7,0.33,0,1.6,0.53,6,2,8,6,5,1,"12,22,27,43,4501,74","15,70",2,3,2,0,1,0,1,1,1,0,19,11,15,6,4,5,-1,-1,50,50,2.77,1.64,1.5,0,50,17,0,0,17,50,17,67,10,3.17,1.59,3.55,3.9,1.18,1.54,2.3,3.75,1.57,2.05,Estadio Hidalgo (Pachuca de Soto)
1630375200,Aug 31 2021 - 2:00am,complete,31/08/2021,N/A,Santos Laguna Women,Cruz Azul Women,N/A,7,1,2,1.5,1.11,4,0,4,3,3,0,"3,17,33,49",,3,3,1,0,3,0,1,0,0,3,13,6,7,2,6,4,-1,-1,56,44,1.84,0.88,1.84,25,42,42,25,0,0,59,42,59,13.17,2.67,1.43,3.85,5.25,1.29,1.74,2.85,4.95,1.83,1.74,Estadio Nuevo Corona (Torreón)
1630375200,Aug 31 2021 - 2:00am,complete,31/08/2021,N/A,Juárez W,León Women,N/A,7,0,0.33,0.47,0.76,0,2,2,1,0,1,,"10,69",3,5,2,0,1,0,1,1,0,1,8,8,6,4,2,4,18,18,48,52,1.44,1.29,2.67,67,84,67,17,0,17,84,50,100,6,3.83,2.65,3,2.15,1.25,1.71,2.6,4.35,1.61,2,Estadio Olímpico Benito Juárez (Ciudad Juárez)
1630706400,Sep 03 2021 - 10:00pm,complete,03/09/2021,N/A,Querétaro Women,Tigres UANL Women,N/A,8,1.25,3,1.18,2.18,1,2,3,2,0,2,54,"324,502",4,13,1,0,1,0,0,1,0,1,9,14,6,4,3,10,6,8,38,62,1.31,1.77,3,38,100,59,42,0,42,100,42,88,12.5,1.17,13,7,1.12,1.12,1.36,1.95,3.15,2.2,1.49,Estadio La Corregidora (Santiago de Querétaro)
1630767600,Sep 04 2021 - 3:00pm,complete,04/09/2021,N/A,Mazatlán W,Juárez W,N/A,8,0.33,0.33,0.94,0.47,1,2,3,2,1,1,11,"149,003",2,12,2,0,3,0,1,1,0,3,6,13,5,5,1,8,9,17,50,50,1.1,1.61,3.17,33,100,50,33,17,50,67,50,84,5,2.83,2.04,3.58,3.22,1.25,1.69,2.65,4.6,1.62,1.95,Centro Deportivo Benito Juárez (Mazatlán)
1630774800,Sep 04 2021 - 5:00pm,complete,04/09/2021,N/A,Cruz Azul Women,Atlético San Luis W,N/A,8,0.67,0,1.39,0.65,2,0,2,0,0,0,"739,001",,7,2,0,0,0,0,0,0,0,0,13,10,6,7,7,3,15,15,59,41,1.75,1.52,3.17,46,88,54,38,25,25,75,54,100,3.67,2.25,1.62,3.45,3.8,1.21,1.61,2.45,4,1.62,2,Instalaciones la Noria Cancha 3 (Ciudad de México)
1630797000,Sep 04 2021 - 11:10pm,complete,04/09/2021,N/A,Guadalajara Women,Atlas Women,N/A,8,3,2.33,2.43,1.4,1,0,1,0,0,0,58,,4,3,2,0,2,0,1,1,1,1,13,11,8,6,5,5,-1,-1,48,52,1.96,1.5,4,46,100,88,59,42,71,100,71,88,10.58,1.42,1.77,3.5,3.2,1.2,1.59,2.4,3.95,1.59,2,Estadio AKRON (Zapopan)
1630803600,Sep 05 2021 - 1:00am,complete,05/09/2021,N/A,América Women,Pumas UNAM Women,N/A,8,2.25,0.67,2.1,0.72,2,2,4,0,0,0,"49,54","75,87",8,3,2,0,0,0,1,1,0,0,12,6,5,4,7,2,8,5,46,54,1.61,0.99,2.59,59,84,67,25,0,42,59,25,84,9.58,2.83,1.44,3.85,4.8,1.24,1.67,2.55,4.4,1.8,1.77,Estadio Azteca (Ciudad de México (D.F.))
1630861200,Sep 05 2021 - 5:00pm,complete,05/09/2021,N/A,Puebla Women,Santos Laguna Women,N/A,8,3,2.25,1.24,1.17,2,3,5,0,0,0,,,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3.38,42,100,71,29,13,25,84,75,100,9.17,3.75,2.65,2.9,2.25,1.25,1.71,2.65,4.5,1.57,2.05,Estadio Cuauhtémoc (Puebla)
1630965600,Sep 06 2021 - 10:00pm,complete,06/09/2021,N/A,Toluca Women,Necaxa Women,N/A,8,1.33,0.33,1.12,0.88,0,1,1,1,0,1,,21,4,1,0,0,1,0,0,0,0,1,17,5,3,3,14,2,11,5,70,30,1.66,0.68,3.84,50,67,50,50,50,50,50,67,84,5,0.66,1.35,4.15,6,1.26,1.69,2.7,4.65,1.95,1.62,Estadio Nemesio Díez (Toluca de Lerdo)
1630972800,Sep 07 2021 - 12:00am,complete,07/09/2021,N/A,Pachuca Women,Monterrey Women,N/A,8,1,2.5,1.6,1.95,0,1,1,1,0,1,,29,7,7,2,0,3,0,0,2,2,1,7,10,3,6,4,4,-1,-1,52,48,1.12,1.78,2.75,38,75,50,13,13,38,63,50,63,10,3.67,2.85,3.35,1.91,1.15,1.47,2.1,3.35,1.44,2.3,Estadio Hidalgo (Pachuca de Soto)
1630980000,Sep 07 2021 - 2:00am,complete,07/09/2021,N/A,Tijuana Women,León Women,N/A,8,1.33,1,1.68,0.76,4,0,4,2,2,0,"30,32,66,72",,8,2,0,0,1,0,0,0,0,1,5,2,5,2,0,0,-1,-1,54,46,0,0,2.21,54,84,25,13,0,17,84,42,67,7.83,2.5,1.48,3.85,4.45,1.24,1.67,2.65,4.55,1.77,1.77,Estadio Caliente (Tijuana)
1631379600,Sep 11 2021 - 5:00pm,complete,11/09/2021,N/A,Cruz Azul Women,Toluca Women,N/A,9,1.25,0.75,1.39,1.12,2,1,3,1,0,1,"629,001",37,2,3,2,1,3,0,0,3,1,2,12,12,5,9,7,3,17,25,53,47,1.64,1.88,2.63,38,100,38,25,0,13,50,63,88,4.25,3,2.15,3.2,3,1.29,1.88,2.9,4.9,1.71,1.87,Instalaciones la Noria Cancha 3 (Ciudad de México)
1631458800,Sep 12 2021 - 3:00pm,complete,12/09/2021,N/A,Juárez W,América Women,N/A,9,0,3,0.47,1.65,1,1,2,0,0,0,64,87,2,4,2,0,0,0,1,1,0,0,6,10,2,5,4,5,8,11,35,65,0.68,1.42,2.46,29,88,42,17,0,13,54,63,100,10.67,3.83,7.7,5,1.33,1.17,1.55,2.3,3.65,1.77,1.8,Estadio Olímpico Benito Juárez (Ciudad Juárez)
1631460600,Sep 12 2021 - 3:30pm,complete,12/09/2021,N/A,Monterrey Women,Tijuana Women,N/A,9,3,2,2.73,1.11,4,0,4,1,1,0,"25,55,59,63",,6,3,-1,-1,-1,-1,-1,-1,-1,-1,6,0,6,0,0,0,-1,-1,60,40,0,0,1.88,25,75,25,13,0,42,59,13,29,9,2,1.21,5.25,8.5,1.16,1.47,2.15,3.5,1.87,1.71,Cancha El Barrial (Santiago)
1631466000,Sep 12 2021 - 5:00pm,complete,12/09/2021,N/A,Puebla Women,Querétaro Women,N/A,9,2.25,0.33,1.24,0.82,0,1,1,1,0,1,,4503,14,2,1,0,2,0,1,0,0,2,11,12,5,5,6,7,-1,-1,56,44,1.67,1.44,2.92,59,100,54,25,13,17,59,71,71,7.5,3,1.95,3.3,2.85,1.25,1.69,2.65,4.5,1.65,1.95,Estadio Cuauhtémoc (Puebla)
1631484000,Sep 12 2021 - 10:00pm,complete,12/09/2021,N/A,Atlético San Luis W,Atlas Women,N/A,9,1.33,1.75,1.29,1.4,0,0,0,0,0,0,,,4,7,0,0,0,0,0,0,0,0,11,14,6,6,5,8,13,18,51,49,1.47,1.79,3.13,75,88,71,42,13,59,88,42,100,7.33,2.67,4.75,4,1.53,1.2,1.57,2.45,4.15,1.77,1.8,Estadio Alfonso Lastras Ramírez (San Luis Potosí)
1631498400,Sep 13 2021 - 2:00am,complete,13/09/2021,N/A,Tigres UANL Women,Pachuca Women,N/A,9,3,1.67,2.64,1.65,5,0,5,3,3,0,"7,22,40,83,9002",,6,6,0,0,1,0,0,0,0,1,25,8,14,0,11,8,7,11,52,48,2.99,0.77,4.46,75,100,71,54,42,42,71,71,100,15,2.5,1.11,8,11,1.09,1.28,1.71,2.6,2,1.61,Estadio Universitario de Nuevo León (San Nicolás de los Garza)
1631498400,Sep 13 2021 - 2:00am,complete,13/09/2021,N/A,Santos Laguna Women,Guadalajara Women,N/A,9,1.67,2.33,1.5,1.71,5,4,9,4,2,2,"6,20,59,88,9005","29,4501,65,9003",3,12,1,0,1,0,1,0,0,1,15,16,8,8,7,8,-1,-1,48,52,2.12,2.28,2.34,50,67,50,34,0,17,84,33,67,12,1,2.5,3.05,2.2,1.24,1.67,2.55,4.25,1.57,2.05,Estadio Nuevo Corona (Torreón)
1631570400,Sep 13 2021 - 10:00pm,complete,13/09/2021,N/A,Necaxa Women,Mazatlán W,N/A,9,0.75,0,1.06,0.18,3,0,3,2,2,0,"9,4502,64",,4,3,1,0,1,0,1,0,0,1,7,10,4,5,3,5,15,9,52,48,1.23,1.46,2.5,13,88,38,13,13,25,50,50,88,5,3.08,2.37,3.4,2.45,1.25,1.64,2.65,4.6,1.67,1.91,Estadio Victoria de Aguascalientes (Aguascalientes)
1631577600,Sep 14 2021 - 12:00am,complete,14/09/2021,N/A,León Women,Pumas UNAM Women,N/A,9,1,0.75,0.82,0.72,0,0,0,0,0,0,,,6,1,-1,-1,-1,-1,-1,-1,-1,-1,5,10,2,4,3,6,-1,-1,50,50,1.03,1.54,3.46,54,88,59,46,34,46,75,29,88,10.92,3,3.2,3.25,1.8,1.24,1.65,2.5,4.2,1.61,2,Estadio León (Nou Camp) (León de los Aldamas)
1632520800,Sep 24 2021 - 10:00pm,complete,24/09/2021,N/A,Querétaro Women,Atlético San Luis W,N/A,10,1,0,1.18,0.65,1,1,2,0,0,0,67,69,6,3,1,0,2,0,1,0,1,1,17,8,6,6,11,2,-1,-1,48,52,1.98,1.25,3.3,50,90,60,50,20,50,70,60,90,5.6,1.6,1.44,3.75,5,0,0,0,0,0,0,Estadio La Corregidora (Santiago de Querétaro)
1632531600,Sep 25 2021 - 1:00am,complete,25/09/2021,N/A,Mazatlán W,América Women,N/A,10,0.25,2.5,0.94,1.65,0,0,0,0,0,0,,,4,10,0,0,0,0,0,0,0,0,0,11,0,3,0,8,8,8,48,52,0.27,1.55,3,50,100,50,25,13,38,63,63,100,8.75,3.25,7,4.6,1.28,1.15,1.45,2.15,3.55,1.8,1.77,Estadio de Mazatlán (Mazatlán)
1632675600,Sep 26 2021 - 5:00pm,complete,26/09/2021,N/A,Atlas Women,Cruz Azul Women,N/A,10,1,1.5,2.1,1.11,1,0,1,0,0,0,,,5,2,0,0,0,0,0,0,0,0,9,5,6,3,3,2,14,8,55,45,1.42,1,2.38,25,63,63,25,0,25,75,38,75,7.5,4,1.43,4.3,6.5,1.29,1.85,3.2,6.3,1.95,1.75,Estadio Jalisco (Guadalajara)
1632780000,Sep 27 2021 - 10:00pm,complete,27/09/2021,N/A,Santos Laguna Women,Monterrey Women,N/A,10,2,2.6,1.5,1.95,2,2,4,0,0,0,"49,79","66,77",2,7,2,0,0,0,1,1,0,0,7,12,4,6,3,6,-1,-1,43,57,0.94,1.65,3.33,45,78,68,38,13,45,78,45,68,11.15,3.2,3.61,3.51,1.88,1.2,1.6,2.65,4.8,1.62,2.2,Estadio Nuevo Corona (Torreón)
1632787200,Sep 28 2021 - 12:00am,complete,28/09/2021,N/A,Pumas UNAM Women,Juárez W,N/A,10,1,1,1.72,0.47,3,0,3,1,1,0,"22,48,52",,1,3,-1,-1,-1,-1,-1,-1,-1,-1,4,0,4,0,0,0,-1,-1,50,50,0.54,0.01,2.38,38,88,50,13,0,38,38,50,63,8.75,2.75,1.24,5.39,10.57,0,1.61,0,0,0,0,Estadio Olímpico de Universitario (Ciudad de México (D.F.))
1632787200,Sep 28 2021 - 12:00am,complete,28/09/2021,N/A,Toluca Women,Puebla Women,N/A,10,1,0,1.12,0.53,1,1,2,2,1,1,4501,40,5,2,2,0,4,0,1,1,0,4,5,5,5,3,0,2,-1,-1,50,50,0.93,0.72,2.88,38,63,38,25,25,38,63,38,88,7,1.75,2.02,3.37,3.33,1.25,1.81,3,5.6,1.71,2.05,Estadio Nemesio Díez (Toluca de Lerdo)
1632787200,Sep 28 2021 - 12:00am,complete,28/09/2021,N/A,Tigres UANL Women,Tijuana Women,N/A,10,3,1.6,2.64,1.11,3,0,3,1,1,0,"2,76,85",,10,3,0,0,2,0,0,0,1,1,18,3,7,2,11,1,-1,-1,62,38,2.18,0.54,3.7,40,80,70,60,30,50,70,60,70,11.4,2,1.14,7.25,15.58,0,1.45,2.2,0,0,0,Estadio Universitario de Nuevo León (San Nicolás de los Garza)
1632787200,Sep 28 2021 - 12:00am,complete,28/09/2021,N/A,León Women,Necaxa Women,N/A,10,1,1,0.82,0.88,1,1,2,1,1,0,20,62,5,5,2,0,0,0,0,2,0,0,6,9,4,5,2,4,-1,-1,50,50,1.09,1.24,3.75,25,63,50,50,50,50,75,38,63,9,2.5,1.56,3.92,4.75,1.17,1.53,2.3,4.3,1.68,2.1,Estadio León (Nou Camp) (León de los Aldamas)
1632794400,Sep 28 2021 - 2:00am,complete,28/09/2021,N/A,Guadalajara Women,Pachuca Women,N/A,10,3,1.25,2.43,1.65,2,1,3,2,2,0,"11,23",86,4,3,1,0,1,0,0,1,0,1,8,10,6,5,2,5,-1,-1,40,60,1.27,1.43,3.7,48,90,68,45,45,55,78,68,90,11.8,3,1.56,4.03,4.93,1.16,1.5,2.25,4.2,1.66,2.1,Estadio AKRON (Zapopan)
1633194000,Oct 02 2021 - 5:00pm,complete,02/10/2021,N/A,Pumas UNAM Women,Guadalajara Women,N/A,11,1.4,1.75,1.72,1.71,1,0,1,0,0,0,85,,4,6,3,0,1,0,0,3,0,1,6,6,3,3,3,3,11,12,53,47,0.87,0.97,2.98,48,78,55,13,13,23,70,55,68,9.4,1.08,3.64,3.74,1.85,0,1.55,2.31,0,0,0,Estadio Olímpico de Universitario (Ciudad de México (D.F.))
1633219200,Oct 03 2021 - 12:00am,complete,03/10/2021,N/A,Pachuca Women,Toluca Women,N/A,11,0.8,0.6,1.6,1.12,1,1,2,2,1,1,14,8,1,1,2,0,1,0,1,1,1,0,9,3,7,2,2,1,-1,-1,48,52,1.32,0.57,2.7,30,70,40,30,10,20,50,60,60,7,4.15,1.67,3.76,4.01,1.24,1.75,2.9,5.6,1.9,1.8,Estadio Hidalgo (Pachuca de Soto)
1633280400,Oct 03 2021 - 5:00pm,complete,03/10/2021,N/A,Puebla Women,Tigres UANL Women,N/A,11,1.8,3,1.24,2.18,0,3,3,0,0,0,,"64,74,89",2,10,1,0,0,0,0,1,0,0,6,15,3,6,3,9,-1,-1,37,63,0.83,1.96,3,33,90,68,33,10,25,80,43,80,16.4,2.42,13,6.6,1.17,0,1.56,2.15,0,0,0,Estadio Cuauhtémoc (Puebla)
1633298400,Oct 03 2021 - 10:00pm,complete,03/10/2021,N/A,Atlético San Luis W,Mazatlán W,N/A,11,1.25,0,1.29,0.18,1,1,2,2,1,1,28,15,3,1,2,0,0,0,0,2,0,0,18,8,8,2,10,6,12,10,48,52,2.3,1.02,2.53,38,88,45,23,10,55,78,23,78,5.7,2.05,1.54,3.55,4.5,0,1.73,0,0,0,0,Estadio Alfonso Lastras Ramírez (San Luis Potosí)
1633384800,Oct 04 2021 - 10:00pm,complete,04/10/2021,N/A,Necaxa Women,Querétaro Women,N/A,11,1.2,1,1.06,0.82,2,0,2,1,1,0,"43,81",,2,3,2,0,1,0,0,2,0,1,9,12,4,2,5,10,12,12,44,56,1.29,1.27,2.2,35,78,43,0,0,23,58,55,75,5.95,3.25,3.25,3.3,2,1.27,1.9,2.8,4.95,1.68,2.05,Estadio Victoria de Aguascalientes (Aguascalientes)
1633392000,Oct 05 2021 - 12:00am,complete,05/10/2021,N/A,América Women,Cruz Azul Women,N/A,11,2,1.2,2.1,1.11,2,1,3,0,0,0,"56,84",81,5,5,3,1,1,0,1,3,1,0,9,7,5,3,4,4,14,8,51,49,1.33,1.06,2.8,30,70,70,40,0,30,50,40,80,10.4,3.2,1.36,4.33,7,1.25,1.67,2.35,4.8,2,1.74,Estadio Azteca (Ciudad de México (D.F.))
1633392000,Oct 05 2021 - 12:00am,complete,05/10/2021,N/A,Monterrey Women,León Women,N/A,11,3,0.8,2.73,0.76,3,1,4,2,1,1,"37,57,66",23,7,1,1,0,5,0,0,1,0,5,24,3,10,2,14,1,15,14,62,38,3.06,0.62,2.75,30,100,43,33,0,23,88,43,75,9.2,1.75,1.14,6,15,1.14,1.38,2.38,3.3,2.25,1.6,Estadio BBVA (Guadalupe)
1633399200,Oct 05 2021 - 2:00am,complete,05/10/2021,N/A,Tijuana Women,Atlas Women,N/A,11,1.75,1.6,1.68,1.4,1,2,3,1,1,0,26,"509,003",3,11,2,0,2,0,1,1,0,2,7,7,4,7,3,0,7,15,50,50,1.05,1.37,2.43,33,68,43,33,10,45,68,45,65,9.85,1.13,3.1,3.2,2.1,1.27,1.87,2.8,4.85,1.74,2.05,Estadio Caliente (Tijuana)
1633399200,Oct 05 2021 - 2:00am,complete,05/10/2021,N/A,Juárez W,Santos Laguna Women,N/A,11,0.2,2.4,0.47,1.17,1,2,3,0,0,0,55,"64,80",0,8,1,0,2,0,0,1,1,1,5,13,2,4,3,9,9,13,40,60,0.76,1.84,3.1,50,90,60,20,20,30,70,40,90,7.4,3.35,4.5,3.75,1.62,0,1.65,0,0,0,0,Estadio Olímpico Benito Juárez (Ciudad Juárez)
1633741200,Oct 09 2021 - 1:00am,complete,9/10/2021,N/A,Mazatlán W,Querétaro Women,N/A,12,0.4,0.8,0.94,0.82,1,0,1,0,0,0,9001,,4,2,2,0,1,0,0,2,1,0,5,7,2,0,3,7,-1,-1,52,48,0.74,0.77,2.4,40,80,40,10,10,40,80,30,70,5.2,2.4,3.2,3.4,2,0,1.67,2.3,0,0,0,Estadio de Mazatlán (Mazatlán)
