team_name,common_name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
CF Pachuca,Pachuca,2021/2022,Mexico,0,0,0,59,57,61,83,122,63,4,3,2,3,58,32,26,38,19,19,9.90,9.69,10.11,169,79,90,4.45,4.16,4.74,30,28,25,21,17,13,7,4,2,15,13,12,11,10,7,4,2,0,79,68,63,57,53,37,21,11,0,15,15,13,10,7,6,3,2,2,79,79,68,53,37,32,16,11,11,35,25,21,15,10,9,6,92,66,55,39,26,24,16,18,12,9,7,6,6,4,95,63,47,37,32,32,21,17,13,12,8,4,3,2,89,68,63,42,21,16,11,31,22,14,11,8,6,3,82,57,37,28,21,16,8,16,10,5,5,3,3,1,84,53,26,26,16,16,5,15,12,9,6,5,3,2,79,63,47,32,26,16,11,37,18,19,158,69,89,206,103,103,4.27,3.83,4.68,5.57,5.72,5.42,15,9,7,22,16,11,37,36,31,22,17,9,5,0,0,97,95,82,57,45,24,13,0,0,18,18,15,10,8,4,2,0,0,95,95,79,53,42,21,11,0,0,19,18,16,12,9,5,3,0,0,100,95,84,63,47,26,16,0,0,34,27,13,5,2,2,0,89,71,34,13,5,5,0,17,13,7,2,0,0,0,89,68,37,11,0,0,0,17,14,6,3,2,2,0,89,74,32,16,11,11,0,36,22,14,8,0,0,0,95,57,37,21,0,0,0,17,10,7,2,0,0,0,89,53,37,11,0,0,0,19,12,7,6,0,0,0,100,63,37,32,0,0,0,63,68,58,14.68,16,13.37,5.61,6.05,5.16,9.08,9.95,8.21,411,208,203,10.82,10.95,10.68,90,40,50,58,26,32,38,19,19,2.37,2.11,2.63,1.53,1.37,1.68,32,26,18,8,3,11,3,8,28,16,42,2,0,2,8,4,4,21,21,21,8,5,3,21,26,16,6,1,5,16,5,26,38,19,19,55,23,32,1.45,1.21,1.68,31,16,15,0.82,0.84,0.79,24,7,17,0.63,0.37,0.89,31,15,6,82,39,16,54,32,22,1.42,1.68,1.16,14,8,6,37,42,32,12,8,4,12,3,9,10,3,7,26,16,37,19,13,6,16,10,6
Club Tijuana Xoloitzcuintles de Caliente,Tijuana,2021/2022,Mexico,0,0,0,102,80,138,58,80,45,3,2,3,4,35,19,16,34,17,17,9.47,9.94,9.00,175,79,96,5.15,4.65,5.65,28,24,19,15,12,9,6,3,2,14,12,10,9,7,5,3,2,2,82,71,59,53,41,28,18,12,12,14,12,9,6,5,4,3,1,0,82,71,53,35,28,24,18,6,0,26,20,12,10,6,3,2,76,59,35,28,18,9,6,14,11,10,8,6,3,2,82,65,59,47,35,18,12,12,9,2,2,0,0,0,71,53,12,12,0,0,0,28,22,18,14,11,5,5,82,65,53,41,32,15,15,12,9,8,6,4,2,2,71,53,47,35,24,12,12,16,13,10,8,7,3,3,94,76,59,47,41,18,18,34,17,17,166,85,81,154,82,72,4.88,5.00,4.76,4.53,4.82,4.24,14,12,10,16,10,6,34,34,30,24,17,11,8,0,0,100,100,88,71,50,32,24,0,0,17,17,15,12,9,7,4,0,0,100,100,88,71,53,41,24,0,0,17,17,15,12,8,4,4,0,0,100,100,88,71,47,24,24,0,0,33,24,17,8,4,1,0,97,71,50,24,12,3,0,16,11,8,3,2,1,0,94,65,47,18,12,6,0,17,13,9,5,2,0,0,100,76,53,28,12,0,0,30,27,16,1,0,0,0,88,79,47,3,0,0,0,16,15,11,1,0,0,0,94,88,65,6,0,0,0,14,12,5,0,0,0,0,82,71,28,0,0,0,0,41,47,35,12.5,15.59,9.41,4.68,5.59,3.76,7.82,10.00,5.65,423,221,202,12.44,13,11.88,81,42,39,58,31,27,34,17,17,2.38,2.47,2.29,1.71,1.82,1.59,32,20,16,9,2,5,3,2,15,18,12,1,1,0,3,2,1,9,12,6,8,6,2,24,35,12,7,2,5,21,12,28,34,17,17,46,20,26,1.35,1.18,1.53,14,10,4,0.41,0.59,0.24,32,10,22,0.94,0.59,1.29,28,13,5,82,38,15,32,23,9,0.94,1.35,0.53,7,5,2,21,28,12,11,8,3,16,4,12,7,5,2,21,28,12,12,8,4,21,8,13
Club América,América,2021/2022,Mexico,0,0,0,70,60,86,97,106,90,3,3,3,3,53,33,20,40,20,20,8.85,8.75,8.95,152,65,87,3.80,3.25,4.35,31,23,17,13,11,9,6,4,4,16,11,8,6,6,5,3,2,2,80,55,40,30,30,25,15,10,10,15,12,9,7,5,4,3,2,2,75,60,45,35,25,20,15,10,10,36,27,22,14,10,8,3,90,68,55,35,25,20,8,18,14,12,9,6,5,3,90,70,60,45,30,25,15,18,13,10,5,4,3,0,90,65,50,25,20,15,0,27,20,15,9,7,2,1,68,50,38,23,18,5,3,13,8,5,3,2,0,0,65,40,25,15,10,0,0,14,12,10,6,5,2,1,70,60,50,30,25,10,5,39,20,19,147,77,70,194,97,97,3.77,3.85,3.68,4.97,4.85,5.11,12,7,3,21,14,6,39,39,36,30,20,14,11,0,0,98,98,90,75,50,35,28,0,0,19,19,17,14,9,6,5,0,0,95,95,85,70,45,30,25,0,0,20,20,19,16,11,8,6,0,0,100,100,95,80,55,40,30,0,0,37,23,12,8,3,1,1,93,57,30,20,8,3,3,17,9,6,5,1,0,0,85,45,30,25,5,0,0,20,14,6,3,2,1,1,100,70,30,15,10,5,5,39,33,25,14,8,5,3,98,83,63,35,20,13,8,19,17,12,7,4,2,2,95,85,60,35,20,10,10,20,16,13,7,4,3,1,100,80,65,35,20,15,5,55,70,40,13.7,14.6,12.8,5.38,5.85,4.90,8.33,8.75,7.90,463,210,253,11.58,10.5,12.65,99,42,57,31,13,18,40,20,20,2.48,2.10,2.85,0.78,0.65,0.90,35,29,20,8,4,11,7,4,28,35,20,1,1,0,6,3,3,15,15,15,6,2,4,15,10,20,7,3,4,18,15,20,40,20,20,43,28,15,1.08,1.40,0.75,27,17,10,0.68,0.85,0.50,16,11,5,0.40,0.55,0.25,29,10,3,73,25,8,68,35,33,1.70,1.75,1.65,17,9,8,43,45,40,17,8,9,6,3,3,8,6,2,20,30,10,26,11,15,17,7,10
CSyD Atlas de Guadalajara,Atlas,2021/2022,Mexico,0,0,0,75,90,64,110,132,95,3,6,2,4,69,30,39,44,22,22,8.50,7.68,9.32,180,81,99,4.09,3.68,4.50,31,28,23,17,10,8,5,3,1,13,13,10,7,4,3,1,0,0,59,59,45,32,18,14,5,0,0,18,15,13,10,6,5,4,3,1,82,68,59,45,27,23,18,14,5,33,24,21,15,9,7,3,75,55,48,34,20,16,7,15,12,9,6,3,2,1,68,55,41,27,14,9,5,18,12,12,9,6,5,2,82,55,55,41,27,23,9,32,27,18,8,5,3,1,73,61,41,18,11,7,2,14,10,7,3,1,1,1,64,45,32,14,5,5,5,18,17,11,5,4,2,0,82,77,50,23,18,9,0,44,22,22,171,76,95,202,93,109,3.89,3.45,4.32,4.59,4.23,4.95,16,9,5,21,16,11,43,40,35,30,25,16,13,0,0,98,91,80,68,56,36,30,0,0,22,22,19,16,12,9,6,0,0,100,100,86,73,55,41,27,0,0,21,18,16,14,13,7,7,0,0,95,82,73,64,59,32,32,0,0,39,29,22,11,5,3,2,89,66,50,25,11,7,5,20,15,11,6,4,3,2,91,68,50,27,18,14,9,19,14,11,5,1,0,0,86,64,50,23,5,0,0,42,32,19,11,2,0,0,95,73,43,25,5,0,0,22,18,10,5,1,0,0,100,82,45,23,5,0,0,20,14,9,6,1,0,0,91,64,41,27,5,0,0,55,50,59,12.84,13.82,11.86,4.93,5.00,4.86,7.91,8.82,7.00,572,296,276,13,13.45,12.55,105,55,50,72,36,36,44,22,22,2.39,2.50,2.27,1.64,1.64,1.64,37,28,18,11,7,9,3,6,20,14,27,2,0,2,7,3,4,16,14,18,8,4,4,18,18,18,3,1,2,7,5,9,44,22,22,51,25,26,1.16,1.14,1.18,28,15,13,0.64,0.68,0.59,23,10,13,0.52,0.45,0.59,30,14,4,68,32,9,59,31,28,1.34,1.41,1.27,13,8,5,30,36,23,20,7,13,11,7,4,9,3,6,20,14,27,26,12,14,23,11,12
Club Universidad Nacional,Pumas UNAM,2021/2022,Mexico,0,0,0,75,68,82,70,95,57,5,3,3,4,46,22,24,40,19,19,8.60,8.94,8.29,156,70,86,3.90,3.68,4.10,30,26,18,13,10,6,4,2,1,16,14,10,8,5,3,1,0,0,84,74,53,42,26,16,5,0,0,14,12,8,5,5,3,3,2,1,67,56,38,24,24,14,14,10,5,34,30,22,14,8,3,0,85,75,55,35,20,8,0,17,17,14,7,5,2,0,89,89,74,37,26,11,0,17,13,8,7,3,1,0,81,62,38,33,14,5,0,24,21,16,10,5,4,2,60,53,40,25,13,10,5,13,11,7,4,1,0,0,68,57,37,21,5,0,0,11,10,9,6,4,4,2,52,48,43,28,19,19,10,40,19,21,164,88,76,177,81,96,4.10,4.63,3.62,4.43,4.26,4.57,15,7,5,17,11,6,39,38,33,21,15,8,3,0,0,98,95,83,53,38,20,8,0,0,19,18,15,9,7,3,0,0,0,100,95,79,47,37,16,0,0,0,20,20,18,12,8,5,3,0,0,95,95,86,56,38,24,14,0,0,38,29,19,7,5,3,1,95,73,48,18,13,8,3,18,11,8,3,2,0,0,95,57,42,16,11,0,0,20,18,11,4,3,3,1,95,86,52,19,14,14,5,33,18,8,4,0,0,0,83,45,20,10,0,0,0,18,8,2,1,0,0,0,95,42,11,5,0,0,0,15,10,6,3,0,0,0,71,48,28,14,0,0,0,40,47,33,14.25,15.63,13,5.65,6.16,5.19,8.60,9.47,7.81,462,227,235,11.55,11.95,11.19,122,58,64,43,22,21,40,19,21,3.05,3.05,3.05,1.08,1.16,1.00,38,29,22,14,10,9,3,6,23,16,28,1,0,1,7,3,4,18,16,19,4,1,3,10,5,14,8,3,5,20,16,24,40,19,21,55,26,29,1.38,1.37,1.38,29,18,11,0.73,0.95,0.52,26,8,18,0.65,0.42,0.86,31,17,6,78,43,15,53,30,23,1.33,1.58,1.10,13,7,6,33,37,28,14,9,5,13,3,10,8,3,5,20,16,24,20,13,7,21,10,11
Tigres UANL,Tigres UANL,2021/2022,Mexico,0,0,0,57,51,65,84,100,73,4,3,3,3,56,29,27,42,21,21,9.34,10.52,8.15,172,82,90,4.10,3.90,4.29,35,29,22,17,13,10,8,4,3,20,17,13,10,9,7,6,3,3,95,81,62,48,43,33,28,14,14,15,12,9,7,4,3,2,1,0,71,56,43,33,19,14,10,5,0,34,26,20,13,11,9,6,81,62,48,31,26,21,14,18,16,14,9,8,7,5,86,76,67,43,38,33,24,16,10,6,4,3,2,1,76,48,28,19,14,10,5,30,23,18,13,5,3,2,71,55,43,31,12,7,5,14,12,10,6,2,1,0,67,56,48,28,10,5,0,16,11,8,7,3,2,2,76,52,38,33,14,10,10,42,21,21,183,101,82,208,119,89,4.36,4.81,3.90,4.95,5.67,4.24,18,9,6,24,13,9,41,40,35,30,23,17,9,0,0,98,95,83,71,55,40,21,0,0,21,20,17,16,14,12,7,0,0,100,95,81,76,67,56,33,0,0,20,20,18,14,9,5,2,0,0,95,95,86,67,43,24,10,0,0,37,29,20,9,4,2,1,88,69,48,21,10,5,2,18,15,12,6,3,1,0,86,71,56,28,14,5,0,19,14,8,3,1,1,1,90,67,38,14,5,5,5,40,31,20,10,8,5,1,95,74,48,24,19,12,2,20,18,13,6,4,4,1,95,86,62,28,19,19,5,20,13,7,4,4,1,0,95,62,33,19,19,5,0,48,52,43,14.12,15.57,12.67,5.79,6.71,4.86,8.33,8.86,7.81,479,243,236,11.4,11.57,11.24,110,62,48,55,30,25,42,21,21,2.62,2.95,2.29,1.31,1.43,1.19,37,32,24,10,4,10,6,4,24,28,19,0,0,0,9,5,4,21,24,19,8,4,4,19,19,19,4,0,4,10,0,19,42,21,21,67,36,31,1.60,1.71,1.48,42,26,16,1.00,1.24,0.76,25,10,15,0.60,0.48,0.71,35,21,7,83,50,17,69,41,28,1.64,1.95,1.33,19,12,7,45,56,33,12,5,7,11,4,7,10,5,5,24,24,24,23,13,10,16,7,9
Deportivo Toluca FC,Toluca,2021/2022,Mexico,0,0,0,71,63,85,53,54,51,3,4,4,5,32,17,15,35,18,18,9.28,9.28,9.30,179,83,96,5.11,4.61,5.65,28,27,26,19,8,7,2,2,1,15,14,14,9,4,3,1,1,0,83,78,78,50,22,17,6,6,0,13,13,12,10,4,4,1,1,1,76,76,71,59,24,24,6,6,6,27,22,13,7,4,3,2,77,63,37,20,11,9,6,14,14,9,5,3,2,2,78,78,50,28,17,11,11,13,8,4,2,1,1,0,76,47,24,12,6,6,0,30,26,23,15,9,6,3,86,74,66,43,26,17,9,16,13,10,4,3,2,0,89,72,56,22,17,11,0,14,13,13,11,6,4,3,82,76,76,65,35,24,18,35,18,17,159,79,80,165,87,78,4.54,4.39,4.71,4.71,4.83,4.59,15,9,6,20,9,7,35,34,29,26,22,17,13,0,0,100,97,83,74,63,49,37,0,0,18,17,17,15,13,10,10,0,0,100,94,94,83,72,56,56,0,0,17,17,12,11,9,7,3,0,0,100,100,71,65,53,41,18,0,0,35,25,20,9,3,1,1,100,71,56,26,9,3,3,18,14,14,6,2,0,0,100,78,78,33,11,0,0,17,11,6,3,1,1,1,100,65,35,18,6,6,6,32,27,17,11,6,4,2,91,77,49,31,17,11,6,17,15,10,8,5,3,2,94,83,56,44,28,17,11,15,12,7,3,1,1,0,88,71,41,18,6,6,0,29,28,29,12.31,13.44,11.12,4.63,4.67,4.59,7.69,8.78,6.53,411,218,193,11.74,12.11,11.35,118,61,57,49,27,22,35,18,17,3.37,3.39,3.35,1.40,1.50,1.29,33,29,21,16,11,10,6,4,28,33,24,2,1,1,8,5,3,23,28,18,8,5,3,23,28,18,5,5,0,14,28,0,35,18,17,48,25,23,1.37,1.39,1.35,22,12,10,0.63,0.67,0.59,26,13,13,0.74,0.72,0.76,27,15,5,77,43,14,46,23,23,1.31,1.28,1.35,11,5,6,31,28,35,13,8,5,11,5,6,7,5,2,20,28,12,18,9,9,18,8,10
Club Santos Laguna,Santos Laguna,2021/2022,Mexico,0,0,0,64,59,70,78,81,74,4,3,4,3,55,28,27,37,19,19,9.94,9.37,10.56,137,58,79,3.70,3.05,4.39,34,28,21,19,16,10,7,5,3,18,14,10,8,7,5,2,1,0,95,74,53,42,37,26,11,5,0,16,14,11,11,9,5,5,4,3,89,78,61,61,50,28,28,22,17,36,30,25,19,17,13,7,97,81,68,51,46,35,19,19,17,12,9,8,7,5,100,89,63,47,42,37,26,17,13,13,10,9,6,2,94,72,72,56,50,33,11,25,17,10,7,5,1,1,68,46,27,19,14,3,3,13,6,2,1,1,0,0,68,32,11,5,5,0,0,12,11,8,6,4,1,1,67,61,44,33,22,6,6,37,19,18,174,89,85,191,87,104,4.70,4.68,4.72,5.16,4.58,5.78,15,9,8,25,14,6,35,35,34,33,24,17,10,0,0,95,95,92,89,65,46,27,0,0,17,17,17,16,10,7,4,0,0,89,89,89,84,53,37,21,0,0,18,18,17,17,14,10,6,0,0,100,100,94,94,78,56,33,0,0,35,25,16,6,2,0,0,95,68,43,16,5,0,0,17,10,4,1,0,0,0,89,53,21,5,0,0,0,18,15,12,5,2,0,0,100,83,67,28,11,0,0,35,30,25,15,5,2,0,95,81,68,41,14,5,0,17,14,13,7,4,2,0,89,74,68,37,21,11,0,18,16,12,8,1,0,0,100,89,67,44,6,0,0,46,53,39,14.41,14.47,14.33,5.54,5.74,5.33,8.86,8.74,9.00,454,224,230,12.27,11.79,12.78,84,42,42,42,20,22,37,19,18,2.27,2.21,2.33,1.14,1.05,1.22,29,25,17,9,4,8,4,4,22,21,22,1,1,0,6,3,3,16,16,17,11,7,4,30,37,22,7,3,4,19,16,22,37,19,18,66,35,31,1.78,1.84,1.72,33,19,14,0.89,1.00,0.78,33,16,17,0.89,0.84,0.94,32,22,10,86,59,27,44,26,18,1.19,1.37,1.00,10,6,4,27,32,22,14,8,6,13,5,8,16,9,7,43,47,39,12,7,5,14,6,8
