,team,Points,xPoints,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,GoalsF,xGoalsF,GoalsA,xGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,ShotsF100,ShotsF,xShotsF,ShotsA100,ShotsA,xShotsA,ShotsTF100,ShotsTF,xShotsTF,ShotsTA100,ShotsTA,xShotsTA,Fouls100,Fouls,xFouls,FoulsA100,FoulsA,xFoulsA,YCard100,YCard,xYCard,YCardA100,YCardA,xYCardA,RCard100,RCard,xRCard,RCardA100,RCardA,xRCardA
0,Pachuca,20,22.62102060980658,6,2,9,5.980417253469627,4.6797688493976946,6.339813897132679,-7,-0.5768297488209626,-3.563018385646167,-2.8601518655328704,18,21.563018385646167,25,22.13984813446713,0.0,9.467379339890376,0.0,9.769519485360314,0.0,0.0,189.60668027490334,0.0,0.0,193.4070444393793,0.0,0.0,81.6434104559338,0.0,0.0,83.55489541558116,0.0,0.0,222.27947108442538,0.0,0.0,221.15411744183407,0.0,0.0,29.52503997810551,0.0,0.0,28.9929518543443,0.0,0.0,1.7882422109761906,0.0,0.0,1.7808929394663136
1,U.A.N.L.- Tigres,35,29.43100377625067,10,5,2,8.279847181908892,4.591462230523993,4.128690587567115,16,8.689698337520937,3.4697130733705492,3.8405885891085134,30,26.53028692662945,14,17.840588589108513,0.0,11.620927365185086,0.0,7.8269721610427885,0.0,0.0,215.0347399997562,0.0,0.0,171.87889794666557,0.0,0.0,93.37616267373843,0.0,0.0,71.36674023750987,0.0,0.0,217.6634118455312,0.0,0.0,224.96466664603872,0.0,0.0,27.474701510277818,0.0,0.0,31.474242430058045,0.0,0.0,1.5459241056271682,0.0,0.0,1.9698260194011106
2,Club America,32,30.372132070434738,9,5,3,8.678808824183418,4.335705597884484,3.9854855779320975,15,10.700848833924535,1.8683673580479763,2.4307838080274884,30,28.131632641952024,15,17.43078380802749,0.0,12.383679692666258,0.0,7.683999640236471,0.0,0.0,222.6167356937549,0.0,0.0,170.10283552906571,0.0,0.0,96.86420325467708,0.0,0.0,69.96178588585411,0.0,0.0,215.56389070671918,0.0,0.0,225.08896090154212,0.0,0.0,27.14576320176422,0.0,0.0,31.59445213949086,0.0,0.0,1.5704129643047344,0.0,0.0,1.9408730766284572
3,Chiapas,17,20.39024572917964,4,5,8,5.200774303434041,4.7879228188775205,7.011302877688439,-11,-3.8450372999725317,1.333962492568837,-8.488925192596305,21,19.666037507431163,32,23.511074807403695,0.0,8.649754276232569,0.0,10.302485756146941,0.0,0.0,180.94380691189065,0.0,0.0,198.74176971332227,0.0,0.0,76.90919019405061,0.0,0.0,86.3328906254111,0.0,0.0,223.57094756692382,0.0,0.0,220.7835565918515,0.0,0.0,30.27300210430431,0.0,0.0,28.5678083592193,0.0,0.0,1.8947828695265592,0.0,0.0,1.6801027031237825
4,Monarcas,30,25.076012962299256,8,6,3,6.773718514635762,4.754857418391968,5.471424066972272,7,2.600046415883714,2.0548627084260893,2.3450908756901967,25,22.94513729157391,18,20.345090875690197,0.0,10.036997215775887,0.0,8.894862524207465,0.0,0.0,196.91411996060492,0.0,0.0,184.77458498508636,0.0,0.0,85.06422252606706,0.0,0.0,78.58834820778264,0.0,0.0,222.53624673211343,0.0,0.0,224.6309400525287,0.0,0.0,29.0571565132595,0.0,0.0,30.250693880643702,0.0,0.0,1.767365778795791,0.0,0.0,1.861104553283661
5,Santos Laguna,29,24.555486165259428,8,5,4,6.633312308454654,4.655549239895468,5.711138451649877,7,1.890500650195495,-2.6954142583949263,7.804913608199431,20,22.695414258394926,13,20.80491360819943,0.0,9.9640099921664,0.0,9.135031625102275,0.0,0.0,196.6724649224518,0.0,0.0,186.0059060399471,0.0,0.0,84.60898292329733,0.0,0.0,79.6519065481027,0.0,0.0,221.76340539051876,0.0,0.0,223.37801806210723,0.0,0.0,28.881072052827626,0.0,0.0,29.90727490275152,0.0,0.0,1.7596233788361029,0.0,0.0,1.8227194991835955
6,Cruz Azul,29,26.310752427451447,8,5,4,7.209112723221322,4.683414257787485,5.107473018991192,15,4.469822975825142,10.889596714882739,-0.35941969070788105,35,24.11040328511726,20,19.64058030929212,0.0,10.505592370155316,0.0,8.62470883740519,0.0,0.0,201.0000691409536,0.0,0.0,180.72212420240578,0.0,0.0,87.24543662822475,0.0,0.0,76.68221856742075,0.0,0.0,219.34790896303838,0.0,0.0,222.78507159121506,0.0,0.0,28.28764106492885,0.0,0.0,30.283016105708086,0.0,0.0,1.6903853729481806,0.0,0.0,1.864760600877688
7,Monterrey,23,24.718158614997606,7,2,8,6.6717293921719785,4.702970438481669,5.625300169346353,0,2.098125643832642,-0.6833770389720364,-1.4147486048606055,22,22.683377038972036,22,20.585251395139395,0.0,9.9858212121241,0.0,9.080832872192598,0.0,0.0,195.59237735680338,0.0,0.0,185.9258310692708,0.0,0.0,84.50656205646389,0.0,0.0,79.70353580042195,0.0,0.0,221.3002370702771,0.0,0.0,222.6195424403867,0.0,0.0,28.92288823286333,0.0,0.0,29.750250562769573,0.0,0.0,1.7980186622185204,0.0,0.0,1.8435668355274761
8,Toluca,18,23.61359043462584,5,3,9,6.2863361728635105,4.7545819160353116,5.959081911101178,-7,0.5256267580177543,-7.81221828162829,0.28659152361053586,14,21.81221828162829,21,21.286591523610536,0.0,9.569546501967185,0.0,9.351569808685412,0.0,0.0,192.21284746333083,0.0,0.0,188.73597563145893,0.0,0.0,82.74111209656078,0.0,0.0,81.10320994325832,0.0,0.0,221.92023895884745,0.0,0.0,222.8254989891334,0.0,0.0,29.048450874782453,0.0,0.0,29.538225489735908,0.0,0.0,1.774273389115013,0.0,0.0,1.7893932454797195
9,Atl. San Luis,16,17.27149992403298,4,4,9,4.2451748569483945,4.5359753531877995,8.218849789863807,-6,-8.409306936102283,0.9140239731812798,1.495282962921003,19,18.08597602681872,25,26.495282962921003,0.0,7.9576360910734305,0.0,11.607748828794538,0.0,0.0,173.1302356910743,0.0,0.0,214.87374073181894,0.0,0.0,72.17989124493346,0.0,0.0,92.83011906204598,0.0,0.0,224.90782863094722,0.0,0.0,217.74131191051703,0.0,0.0,31.4135510747605,0.0,0.0,27.489278833732435,0.0,0.0,1.9733594837231583,0.0,0.0,1.5856578397800607
