,team,Points,xPoints,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,GoalsF,xGoalsF,GoalsA,xGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,ShotsF100,ShotsF,xShotsF,ShotsA100,ShotsA,xShotsA,ShotsTF100,ShotsTF,xShotsTF,ShotsTA100,ShotsTA,xShotsTA,Fouls100,Fouls,xFouls,FoulsA100,FoulsA,xFoulsA,YCard100,YCard,xYCard,YCardA100,YCardA,xYCardA,RCard100,RCard,xRCard,RCardA100,RCardA,xRCardA
0,U.N.A.M.- Pumas,11,19.992583758533925,1,8,8,5.057791408877375,4.819209531901796,7.122999059220829,-13,-4.199948459019215,-11.610022936655657,2.8099713956748715,8,19.610022936655657,21,23.80997139567487,0.0,8.54492411942671,0.0,10.393519633665662,0.0,0.0,179.7042448198755,0.0,0.0,201.90212874261914,0.0,0.0,75.8581437913632,0.0,0.0,86.78175779736864,0.0,0.0,224.36179032061216,0.0,0.0,220.62098039974845,0.0,0.0,30.643457426634626,0.0,0.0,28.526150719656926,0.0,0.0,1.9384360529001077,0.0,0.0,1.7056086520623963
1,Veracruz,20,19.64694675372537,4,8,5,4.99482718864966,4.662465187776389,7.3427076235739515,-4,-4.600220984658396,0.5537320241115324,0.04648896054686347,20,19.446267975888468,24,24.046488960546863,0.0,8.549111306868099,0.0,10.467397023052701,0.0,0.0,179.43527050362312,0.0,0.0,203.62560719997384,0.0,0.0,75.60901746746435,0.0,0.0,87.65940513198761,0.0,0.0,224.69896046109855,0.0,0.0,220.42149352694935,0.0,0.0,30.83504940858026,0.0,0.0,28.436793659458964,0.0,0.0,1.944928848161702,0.0,0.0,1.6735926450722411
2,Atlante,12,17.639451443356577,3,3,11,4.372474854977959,4.522026878422699,8.10549826659934,-18,-7.823789481178462,-1.3247177336875957,-8.851492785133942,17,18.324717733687596,35,26.148507214866058,0.0,8.066033412069368,0.0,11.417541662323355,0.0,0.0,174.7652012678623,0.0,0.0,211.86141082244131,0.0,0.0,73.13578978997826,0.0,0.0,92.01796929413842,0.0,0.0,225.07353188975617,0.0,0.0,219.02010788716711,0.0,0.0,31.170598635999745,0.0,0.0,27.87619637811422,0.0,0.0,1.9446438077755026,0.0,0.0,1.6605655099014844
3,U.A.N.L.- Tigres,25,28.411251811414328,6,7,4,7.9262001502007795,4.6326513608119875,4.441148488987232,3,7.254964944564108,-2.6744404208937667,-1.5805245236703414,23,25.674440420893767,20,18.41947547632966,0.0,11.169248896590089,0.0,8.061795648742631,0.0,0.0,210.6090752397722,0.0,0.0,174.6488798906111,0.0,0.0,90.68599749785069,0.0,0.0,72.91445074550532,0.0,0.0,218.16646508487707,0.0,0.0,224.13365763859625,0.0,0.0,27.683962969009762,0.0,0.0,31.315047302777472,0.0,0.0,1.5945346445519122,0.0,0.0,1.9744155849918292
4,Guadalajara Chivas,12,21.18709216598778,2,6,9,5.524383606962785,4.613941345099426,6.861675047937789,-14,-2.918232514497042,-4.55118368283372,-6.530583802669238,16,20.55118368283372,30,23.469416197330762,0.0,8.974088358388483,0.0,10.315305518419382,0.0,0.0,185.28481480693233,0.0,0.0,198.51474423968835,0.0,0.0,79.3327790799516,0.0,0.0,85.99798150161553,0.0,0.0,223.03019576150461,0.0,0.0,220.83357056304948,0.0,0.0,29.823455683195114,0.0,0.0,28.723933284937605,0.0,0.0,1.8104595269990527,0.0,0.0,1.7501142289462441
5,Chiapas,25,20.913683965371014,6,7,4,5.451818860945812,4.558227382533579,6.98995375652061,1,-3.5885140805720894,5.738547774622319,-1.1500336940502294,26,20.26145222537768,25,23.84996630594977,0.0,8.863499865217419,0.0,10.405487019608024,0.0,0.0,183.90047922638246,0.0,0.0,201.34917427113214,0.0,0.0,77.72996811984086,0.0,0.0,86.54161515363448,0.0,0.0,225.10516422844054,0.0,0.0,222.20585072191076,0.0,0.0,30.262127765494327,0.0,0.0,28.6707370802964,0.0,0.0,1.8406484874529312,0.0,0.0,1.7344064495094669
6,Club Tijuana,21,24.577083601955067,5,6,6,6.639718775381689,4.65792727581,5.7023539488083115,-3,1.8785735659697451,-2.7701108088065496,-2.1084627571631955,20,22.77011080880655,23,20.891537242836804,0.0,9.97785211328359,0.0,9.163874489542518,0.0,0.0,195.90856794058374,0.0,0.0,186.63726681501214,0.0,0.0,84.9881176093775,0.0,0.0,80.07136842597461,0.0,0.0,222.59834083512246,0.0,0.0,224.6193190745078,0.0,0.0,28.83110808762912,0.0,0.0,29.832603167716897,0.0,0.0,1.7729629050414317,0.0,0.0,1.8499892030890808
7,Cruz Azul,29,27.314989817135498,8,5,4,7.539066002065811,4.697791810938062,4.763142186996127,4,6.014315454739883,-3.8975899752340446,1.8832745204941617,21,24.897589975234045,17,18.88327452049416,0.0,10.939284359797636,0.0,8.21061447880357,0.0,0.0,206.9366725675499,0.0,0.0,176.92257663428916,0.0,0.0,89.17295827115464,0.0,0.0,74.14685785694718,0.0,0.0,219.23869405615693,0.0,0.0,224.5281498170462,0.0,0.0,28.14947202113283,0.0,0.0,31.076639152725782,0.0,0.0,1.7033173536297697,0.0,0.0,1.8976436365284106
8,Monterrey,20,23.849241070317944,5,5,7,6.445842277102135,4.511714239011537,6.042443483886328,-1,0.7131459211526376,-0.4903043577870463,-1.2228415633655914,22,22.490304357787046,23,21.77715843663441,0.0,9.815822692071265,0.0,9.553250279817513,0.0,0.0,194.41179098048374,0.0,0.0,191.75291084228274,0.0,0.0,83.51660143786668,0.0,0.0,81.86873384295984,0.0,0.0,222.32224396107227,0.0,0.0,222.28770959083954,0.0,0.0,29.258241327485877,0.0,0.0,29.44144496709211,0.0,0.0,1.7713909138431836,0.0,0.0,1.8141807744340461
9,Pachuca,17,21.202329912328583,3,8,6,5.446919733725834,4.8615707111510815,6.691509555123085,-4,-2.8236716304169676,-5.964226179290463,4.787897809707431,14,19.964226179290463,18,22.78789780970743,0.0,8.729804844238776,0.0,9.99351180876657,0.0,0.0,183.172644110647,0.0,0.0,196.51893667113626,0.0,0.0,77.83320016127362,0.0,0.0,84.58793123626575,0.0,0.0,224.36015736163134,0.0,0.0,221.50172748158838,0.0,0.0,30.507479443038168,0.0,0.0,28.962465659334747,0.0,0.0,1.9077491348827709,0.0,0.0,1.716487557639529
