,team,Points,xPoints,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,GoalsF,xGoalsF,GoalsA,xGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,ShotsF100,ShotsF,xShotsF,ShotsA100,ShotsA,xShotsA,ShotsTF100,ShotsTF,xShotsTF,ShotsTA100,ShotsTA,xShotsTA,Fouls100,Fouls,xFouls,FoulsA100,FoulsA,xFoulsA,YCard100,YCard,xYCard,YCardA100,YCardA,xYCardA,RCard100,RCard,xRCard,RCardA100,RCardA,xRCardA
0,Monarcas,23,22.61548978071672,7,2,8,5.971016547605586,4.702440137899962,6.326543314494453,0,-0.6425629529216579,4.8039794000925795,-4.161416447170922,26,21.19602059990742,26,21.83858355282908,0.0,9.28848374797611,0.0,9.545040827745815,0.0,0.0,187.38797593848489,0.0,0.0,192.37032478472554,0.0,0.0,80.290567943134,0.0,0.0,82.82850770033963,0.0,0.0,223.65732170266455,0.0,0.0,222.61327223913108,0.0,0.0,29.73886291406915,0.0,0.0,29.078254814718854,0.0,0.0,1.8674491841631933,0.0,0.0,1.7525530997367393
1,Chiapas,29,20.713531547137197,8,5,4,5.373542704653549,4.5929034331765495,7.033553862169901,4,-3.250187847290295,10.94147594800398,-3.6912881007136846,31,20.05852405199602,27,23.308711899286315,0.0,8.81096455289742,0.0,10.19355974376943,0.0,0.0,182.31275639877092,0.0,0.0,199.06855812669275,0.0,0.0,77.66042053922602,0.0,0.0,86.38180207931632,0.0,0.0,224.21415970171753,0.0,0.0,221.36423933664148,0.0,0.0,30.19747281185847,0.0,0.0,28.438024088771893,0.0,0.0,1.8646628576962156,0.0,0.0,1.7045711944121067
2,Dorados de Sinaloa,15,18.28264620194575,3,6,8,4.58216285950947,4.536157623417338,7.881679517073193,-16,-6.916488528392911,-5.673442414532765,-3.410069057074324,13,18.673442414532765,29,25.589930942925676,0.0,8.236046461169275,0.0,11.142219282019557,0.0,0.0,176.0205176509487,0.0,0.0,208.60656263031456,0.0,0.0,74.12552603086743,0.0,0.0,90.77926756477521,0.0,0.0,224.38108587488665,0.0,0.0,219.32163517884442,0.0,0.0,30.88974270893241,0.0,0.0,27.882115791995897,0.0,0.0,1.8988080495987494,0.0,0.0,1.6148982869180442
3,U.A.N.L.- Tigres,28,28.611040760969757,8,4,5,8.025553044909746,4.53438162624052,4.440065328849736,10,7.4690409315910244,0.11178825006160054,2.419170818347375,26,25.8882117499384,16,18.419170818347375,0.0,11.319565405519128,0.0,8.132490476264106,0.0,0.0,211.09062407039482,0.0,0.0,174.68258758463548,0.0,0.0,91.75126963213904,0.0,0.0,73.34461660723852,0.0,0.0,218.43740470234786,0.0,0.0,224.18027521055245,0.0,0.0,27.416706478852582,0.0,0.0,30.9995321828659,0.0,0.0,1.5677918912927846,0.0,0.0,1.925491630581402
4,Cruz Azul,20,25.094906448727397,5,5,7,6.8211141295628845,4.6315640600387455,5.547321810398371,-6,2.7225104710646875,-4.2438551622326806,-4.478655308832007,19,23.24385516223268,25,20.521344691167993,0.0,10.165672057191639,0.0,9.005582541788371,0.0,0.0,198.4431662640444,0.0,0.0,184.2863694970249,0.0,0.0,85.48141035950017,0.0,0.0,78.3976375466387,0.0,0.0,219.97182115214886,0.0,0.0,222.24144127090355,0.0,0.0,28.53185353688795,0.0,0.0,30.0581967150437,0.0,0.0,1.6673895831149461,0.0,0.0,1.8760354557003844
5,Atlas,17,21.54478642153847,5,2,10,5.618390834166355,4.689613919039401,6.691995246794244,-11,-2.171306626035239,-3.42527727816249,-5.403416095802271,17,20.42527727816249,28,22.59658390419773,0.0,8.955238023992065,0.0,9.902316660965052,0.0,0.0,185.72303900890384,0.0,0.0,195.3235842115607,0.0,0.0,79.04605922510171,0.0,0.0,83.88059704621622,0.0,0.0,223.99008760940424,0.0,0.0,222.5231138004449,0.0,0.0,29.96635927836612,0.0,0.0,29.295275251165727,0.0,0.0,1.8593243326685258,0.0,0.0,1.7575088803703556
6,Club America,28,28.320355239868803,9,1,7,7.965162306693806,4.424868319787384,4.60996937351881,9,7.0858041441230455,4.219516172829728,-2.3053203169527734,30,25.780483827170272,21,18.694679683047227,0.0,11.299339080885744,0.0,8.17277587565554,0.0,0.0,209.23042902622612,0.0,0.0,175.66962756255276,0.0,0.0,90.90013970333635,0.0,0.0,73.66136465452072,0.0,0.0,218.27935090355174,0.0,0.0,223.286854135105,0.0,0.0,27.97910403910341,0.0,0.0,30.82620927626068,0.0,0.0,1.6402214557169406,0.0,0.0,1.887021793406935
7,Puebla,27,21.602728355111495,8,3,6,5.623545166241598,4.732092856386702,6.644361977371698,2,-2.2811465429595685,1.605929334181745,2.6752172087778234,22,20.394070665818255,20,22.675217208777823,0.0,8.968433785424367,0.0,9.998094821313666,0.0,0.0,184.69842994998422,0.0,0.0,194.27977153057546,0.0,0.0,79.56847827313862,0.0,0.0,84.24819595966039,0.0,0.0,224.24907746123094,0.0,0.0,222.89925707157417,0.0,0.0,29.795947398052206,0.0,0.0,29.113942950878286,0.0,0.0,1.8207047152964937,0.0,0.0,1.8016842184160387
8,Monterrey,23,25.455577245986884,6,5,6,6.97560132596533,4.528773268090894,5.495625405943778,3,3.174210961370054,8.711804908599827,-8.886015869969881,32,23.288195091400173,29,20.11398413003012,0.0,10.198200256430482,0.0,8.833856001189412,0.0,0.0,197.43685830452733,0.0,0.0,183.90876642569629,0.0,0.0,85.77963037159803,0.0,0.0,78.49756217465611,0.0,0.0,220.74618313435812,0.0,0.0,223.28038501099786,0.0,0.0,28.589690215630313,0.0,0.0,29.884152694656606,0.0,0.0,1.7371647296128472,0.0,0.0,1.8086422410898937
9,Guadalajara Chivas,21,20.350848378485857,6,3,8,5.206303203192116,4.731938768909508,7.061758027898377,-3,-3.873200939308987,3.2157988043026577,-2.342597864993671,23,19.784201195697342,26,23.65740213500633,0.0,8.6999290434345,0.0,10.33463461963652,0.0,0.0,181.20389870327313,0.0,0.0,200.18338424471636,0.0,0.0,77.25663361710566,0.0,0.0,87.1433713458959,0.0,0.0,224.608405534078,0.0,0.0,220.8174091329633,0.0,0.0,30.39841212691336,0.0,0.0,28.369394634092252,0.0,0.0,1.8795201912588753,0.0,0.0,1.7190640621554016
