,team,Points,xPoints,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,GoalsF,xGoalsF,GoalsA,xGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,ShotsF100,ShotsF,xShotsF,ShotsA100,ShotsA,xShotsA,ShotsTF100,ShotsTF,xShotsTF,ShotsTA100,ShotsTA,xShotsTA,Fouls100,Fouls,xFouls,FoulsA100,FoulsA,xFoulsA,YCard100,YCard,xYCard,YCardA100,YCardA,xYCardA,RCard100,RCard,xRCard,RCardA100,RCardA,xRCardA
0,Monarcas,24,20.133530254296815,6,6,5,5.182891997224475,4.5848542626233915,7.232253740152132,3,-4.333851072537328,-0.5832886690994918,7.91713974163682,19,19.583288669099492,16,23.91713974163682,0.0,8.579608722089294,0.0,10.459830064464303,0.0,0.0,180.15391736459236,0.0,0.0,202.11230607303338,0.0,0.0,76.08971062232665,0.0,0.0,87.06788207475881,0.0,0.0,223.40727303706495,0.0,0.0,219.71211608651376,0.0,0.0,30.569339141900308,0.0,0.0,28.357436417805225,0.0,0.0,1.8937495532221673,0.0,0.0,1.6669140247170686
1,Club Leon,20,25.236998234127853,5,5,7,6.935451027289674,4.4306451522588315,5.633903820451495,-2,2.8703415951245717,-2.272361960074747,-2.5979796350498248,21,23.272361960074747,23,20.402020364950175,0.0,10.20891974323917,0.0,8.923632934777288,0.0,0.0,198.73386108318329,0.0,0.0,184.52205204229844,0.0,0.0,86.14096063524045,0.0,0.0,78.70418713671177,0.0,0.0,220.5217941810435,0.0,0.0,223.6776676009794,0.0,0.0,28.527232866835348,0.0,0.0,30.11405754621459,0.0,0.0,1.7061084752125462,0.0,0.0,1.847910681379367
2,Queretaro,19,20.40500331247807,5,4,8,5.258867558632167,4.628400636581569,7.1127318047862635,-6,-3.832764391316381,0.9621198298565332,-3.129355438540152,21,20.037880170143467,27,23.870644561459848,0.0,8.790699282713295,0.0,10.401730901198178,0.0,0.0,182.6061738196669,0.0,0.0,200.80576161028813,0.0,0.0,77.34321875436422,0.0,0.0,86.5737890048481,0.0,0.0,222.7111242549974,0.0,0.0,220.10606098319803,0.0,0.0,30.27387490286549,0.0,0.0,28.825965917850816,0.0,0.0,1.8757655634865393,0.0,0.0,1.7251072246219272
3,U.A.N.L.- Tigres,25,28.85331322867006,7,4,6,8.087815199942852,4.589867628841503,4.322317171215644,14,7.7246194131505135,0.0801133165928789,6.195267270256608,26,25.91988668340712,12,18.195267270256608,0.0,11.304740436292548,0.0,7.985138270493571,0.0,0.0,212.935838385576,0.0,0.0,174.9182412609004,0.0,0.0,91.68135328865233,0.0,0.0,72.31601222737353,0.0,0.0,219.37559951904393,0.0,0.0,225.28485429338988,0.0,0.0,28.07413261660056,0.0,0.0,31.35909777380012,0.0,0.0,1.6429602415407432,0.0,0.0,1.9367138032126334
4,Toluca,27,24.876215127972593,8,3,6,6.794516126702906,4.4926667478638755,5.712817125433219,1,2.3896457352411637,-2.258180848595675,0.8685351133545112,21,23.258180848595675,20,20.86853511335451,0.0,10.173898723605742,0.0,9.156868143231804,0.0,0.0,198.65677497098363,0.0,0.0,186.24107248051803,0.0,0.0,85.5469651973991,0.0,0.0,79.3864608365617,0.0,0.0,222.1160357534269,0.0,0.0,224.13138973132763,0.0,0.0,28.880932063754504,0.0,0.0,29.952915687052048,0.0,0.0,1.7505876500716386,0.0,0.0,1.821188538990411
5,Club Tijuana,31,23.848580511760723,9,4,4,6.401825544868041,4.643103877156598,5.955070577975362,8,0.8265021392129057,7.779346644735533,-0.6058487839484386,30,22.220653355264467,22,21.39415121605156,0.0,9.778372391265357,0.0,9.357948464641122,0.0,0.0,193.62860974953884,0.0,0.0,188.06395014970985,0.0,0.0,83.82914148980828,0.0,0.0,81.32483678322711,0.0,0.0,222.42398027107356,0.0,0.0,223.5330255559494,0.0,0.0,29.029187595172907,0.0,0.0,29.573070844783334,0.0,0.0,1.718653615832737,0.0,0.0,1.8541035201575746
6,Guadalajara Chivas,27,26.657456119358944,7,6,4,7.3181848417652535,4.7029015940631815,4.978913564171566,3,5.171512825859661,-3.5911129126599164,1.419600086800255,21,24.591112912659916,18,19.419600086800255,0.0,10.658485757240722,0.0,8.524217482170117,0.0,0.0,204.24063100421012,0.0,0.0,180.6695898035755,0.0,0.0,88.43268897151997,0.0,0.0,75.9680502973555,0.0,0.0,220.75234670156786,0.0,0.0,224.58173270238368,0.0,0.0,28.44252096745054,0.0,0.0,30.521825565893295,0.0,0.0,1.7031096412702764,0.0,0.0,1.8954180730135999
7,Monterrey,27,30.00608140847107,7,6,4,8.571591357621482,4.291307335606623,4.1371013067718945,8,9.715376393965599,-1.355705278922052,-0.35967111504354676,26,27.355705278922052,18,17.640328884956453,0.0,12.013130752615043,0.0,7.687944845358681,0.0,0.0,218.8231175668469,0.0,0.0,170.64795277769593,0.0,0.0,95.13872684576017,0.0,0.0,70.42753669402276,0.0,0.0,217.27651282025928,0.0,0.0,226.1352088519797,0.0,0.0,27.363627147936455,0.0,0.0,31.784397505912914,0.0,0.0,1.6001085296181996,0.0,0.0,1.9640840288559227
8,Necaxa,21,20.187294737565544,5,6,6,5.143427933312038,4.757010937629431,7.099561129058531,-5,-3.87065147765313,-3.6815304099376753,2.5521818875908053,16,19.681530409937675,21,23.552181887590805,0.0,8.671661692294943,0.0,10.352439178702191,0.0,0.0,181.99491089804252,0.0,0.0,200.1427373665436,0.0,0.0,77.01184540303467,0.0,0.0,86.60107564422394,0.0,0.0,223.96420161569102,0.0,0.0,221.17639101101975,0.0,0.0,30.25851978525546,0.0,0.0,28.6503464047243,0.0,0.0,1.8706292059331915,0.0,0.0,1.743956797049432
9,U.N.A.M.- Pumas,18,22.86271047200566,5,3,9,6.118197122985731,4.508119103048463,6.373683773965805,-9,-0.6528204658271797,-0.4626450152212449,-7.884534518951575,21,21.462645015221245,30,22.115465481048425,0.0,9.426727953588303,0.0,9.670594499667864,0.0,0.0,190.07555588959804,0.0,0.0,192.1260689236451,0.0,0.0,81.5670586043702,0.0,0.0,82.83062573383987,0.0,0.0,222.4807801206946,0.0,0.0,222.2864199505296,0.0,0.0,29.417427126867217,0.0,0.0,29.31492965505671,0.0,0.0,1.7895841132450898,0.0,0.0,1.799864305880852
10,Club America,24,25.23183257018919,7,3,7,6.876276864210108,4.60300197755887,5.520721158231024,0,2.8850167114588245,-4.270352741460012,1.3853360300011879,19,23.270352741460012,19,20.385336030001188,0.0,10.149274977737743,0.0,8.997803718271385,0.0,0.0,197.86567977426319,0.0,0.0,185.17914991343002,0.0,0.0,85.23347478992612,0.0,0.0,78.97424865996298,0.0,0.0,221.73478249456298,0.0,0.0,223.3181328485593,0.0,0.0,28.822521779718727,0.0,0.0,29.868559585320153,0.0,0.0,1.7603067145717028,0.0,0.0,1.8039728439883047
11,Santos Laguna,26,24.148719469868738,5,11,1,6.514016250682941,4.606670717819918,5.87931303149714,5,1.2450061026387225,2.7248036113356484,1.0301902860256291,25,22.27519638866435,20,21.03019028602563,0.0,9.768566234699247,0.0,9.232534131350095,0.0,0.0,194.21587093315785,0.0,0.0,187.31087867926834,0.0,0.0,83.28657301693266,0.0,0.0,80.10777408770774,0.0,0.0,221.50624554282086,0.0,0.0,222.84358058097496,0.0,0.0,29.05704903850592,0.0,0.0,29.865706676011186,0.0,0.0,1.7529374424194601,0.0,0.0,1.838171775244741
12,Veracruz,21,15.829388762338512,7,0,10,3.854365669310839,4.266291754405996,8.879342576283165,-6,-11.170403404265034,-3.3005299296639805,8.470933333929015,14,17.30052992966398,20,28.470933333929015,0.0,7.574004514232449,0.0,12.413247281309722,0.0,0.0,168.98530002081174,0.0,0.0,224.00084194403357,0.0,0.0,68.88043814563369,0.0,0.0,96.67454796165714,0.0,0.0,226.20475921405114,0.0,0.0,216.13152085748652,0.0,0.0,31.889302859751275,0.0,0.0,27.00712638996267,0.0,0.0,1.931332738829271,0.0,0.0,1.515459011783019
13,Pachuca,24,26.62068691367398,6,6,5,7.372375657562685,4.503559940985925,5.124064401451389,0,4.993528062369325,-8.549093683404607,3.5555656210352815,16,24.549093683404607,16,19.55556562103528,0.0,10.758895853694755,0.0,8.616810141445466,0.0,0.0,204.57983200433273,0.0,0.0,180.55617519343662,0.0,0.0,88.44207774775968,0.0,0.0,76.13893451534925,0.0,0.0,219.1185333963722,0.0,0.0,223.1725200483511,0.0,0.0,28.400222840865133,0.0,0.0,30.402707226496403,0.0,0.0,1.6915239119684946,0.0,0.0,1.8747242913439972
14,Cruz Azul,21,26.91989447013806,5,6,6,7.413836057406742,4.678386297917831,4.907777644675428,-1,5.19559129109177,-5.486697930473074,-0.7088933606186956,19,24.486697930473074,20,19.291106639381304,0.0,10.739889861612937,0.0,8.496341599720548,0.0,0.0,202.54755086752533,0.0,0.0,179.18688045828657,0.0,0.0,88.0581886377385,0.0,0.0,76.13669964848108,0.0,0.0,220.41171642700303,0.0,0.0,224.45193375014807,0.0,0.0,28.30957212477033,0.0,0.0,30.452606665444904,0.0,0.0,1.713122732785728,0.0,0.0,1.892326576363806
