,team,Points,xPoints,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,GoalsF,xGoalsF,GoalsA,xGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,ShotsF100,ShotsF,xShotsF,ShotsA100,ShotsA,xShotsA,ShotsTF100,ShotsTF,xShotsTF,ShotsTA100,ShotsTA,xShotsTA,Fouls100,Fouls,xFouls,FoulsA100,FoulsA,xFoulsA,YCard100,YCard,xYCard,YCardA100,YCardA,xYCardA,RCard100,RCard,xRCard,RCardA100,RCardA,xRCardA
0,Santos Laguna,18,24.86784648983755,3,9,5,6.8046978334722255,4.453752989420873,5.7415491771069025,-3,2.228861824977386,-2.92907154428071,-2.2997902806966763,20,22.92907154428071,23,20.700209719303324,0.0,10.056855648286593,0.0,9.055689247361176,0.0,0.0,196.94114927132165,0.0,0.0,185.4592285824433,0.0,0.0,85.01308396942792,0.0,0.0,79.06613979834641,0.0,0.0,221.50163136495223,0.0,0.0,224.15994467405454,0.0,0.0,28.794875645955408,0.0,0.0,30.07146627400587,0.0,0.0,1.7423137741200958,0.0,0.0,1.8468428749840355
1,Monterrey,37,32.11393889694515,11,4,2,9.33535667380308,4.107868875535908,3.5567744506610106,17,12.774631962344735,-0.48334741984649554,4.708715457501761,29,29.483347419846496,12,16.70871545750176,0.0,13.038905617783293,0.0,7.431391657405152,0.0,0.0,230.52669428919125,0.0,0.0,166.6759833766014,0.0,0.0,98.92034195207847,0.0,0.0,67.30579924840983,0.0,0.0,215.2781457907982,0.0,0.0,225.33283686568728,0.0,0.0,26.768217051899974,0.0,0.0,32.08827495989803,0.0,0.0,1.4633081483335557,0.0,0.0,2.0057171442613497
2,U.N.A.M.- Pumas,13,18.77862853575656,3,4,10,4.7493109132552656,4.530695795990764,7.71999329075397,-11,-6.123732730596153,-4.77454901653482,-0.10171825286902703,14,18.77454901653482,25,24.898281747130973,0.0,8.265061216303378,0.0,10.926950513271022,0.0,0.0,176.74940475725901,0.0,0.0,206.57293976236468,0.0,0.0,74.17426341498009,0.0,0.0,89.14683577780312,0.0,0.0,225.617399975718,0.0,0.0,220.2320337951712,0.0,0.0,30.985201542421372,0.0,0.0,28.08497452175631,0.0,0.0,1.946975234997962,0.0,0.0,1.656753317957138
3,Guadalajara Chivas,18,23.135454350036976,4,6,7,6.1493443945583515,4.687421166361921,6.163234439079727,-2,-0.20807743109752508,-0.7027562056956889,-1.089166363206786,21,21.70275620569569,23,21.910833636793214,0.0,9.536473348172766,0.0,9.58966623405849,0.0,0.0,191.44537269663488,0.0,0.0,190.98367078467612,0.0,0.0,82.41652660541916,0.0,0.0,82.50651750926497,0.0,0.0,221.67841898099576,0.0,0.0,221.86947980392,0.0,0.0,29.02457593638084,0.0,0.0,29.3160710104521,0.0,0.0,1.7709017565962808,0.0,0.0,1.797892313446352
4,Necaxa,24,20.481552401166937,6,6,5,5.272997628098002,4.662559516872928,7.06444285502907,4,-3.793938700363995,-0.9008047654476314,8.694743465811626,19,19.90080476544763,15,23.694743465811626,0.0,8.777783012304504,0.0,10.411173467342577,0.0,0.0,183.88352643727444,0.0,0.0,200.89737713915446,0.0,0.0,77.64455980752305,0.0,0.0,86.54792368185956,0.0,0.0,223.46841674494942,0.0,0.0,220.51293244924224,0.0,0.0,30.252335654675854,0.0,0.0,28.62793746104,0.0,0.0,1.8203972152252468,0.0,0.0,1.744744364380199
5,Queretaro,16,20.931681800926874,3,7,7,5.421438223944547,4.667367129093234,6.91119464696222,-8,-3.1152310819084263,-1.2162414569239708,-3.668527461167603,19,20.21624145692397,27,23.331472538832397,0.0,8.885465065761588,0.0,10.227848462493874,0.0,0.0,184.1477009966879,0.0,0.0,198.68671966970294,0.0,0.0,78.33905322964426,0.0,0.0,86.13742630101552,0.0,0.0,223.46672159401743,0.0,0.0,220.97173359528074,0.0,0.0,29.859544145921486,0.0,0.0,28.855263131249657,0.0,0.0,1.8521230115119418,0.0,0.0,1.7627054288411494
6,Pachuca,19,24.69588578519588,5,4,8,6.726405138899075,4.516670368498654,5.75692449260227,-2,1.900238763780223,0.16146502410204988,-4.061703787882273,23,22.83853497589795,25,20.938296212117727,0.0,9.957123492680944,0.0,9.146676085318562,0.0,0.0,197.06604310898774,0.0,0.0,187.34754131715772,0.0,0.0,83.96964486992448,0.0,0.0,79.25161198446287,0.0,0.0,222.2668635790149,0.0,0.0,223.80968097097906,0.0,0.0,28.945229733150075,0.0,0.0,30.279186765908396,0.0,0.0,1.7182388278477418,0.0,0.0,1.867456250598902
7,Veracruz,14,16.157150561342704,4,2,11,3.987811382888122,4.193716412678338,8.81847220443354,-14,-11.164685725431031,-3.458776013709045,0.6234617391400761,14,17.458776013709045,28,28.623461739140076,0.0,7.70086367631313,0.0,12.62399184405998,0.0,0.0,169.39188272276806,0.0,0.0,225.1220738342242,0.0,0.0,69.99089776491817,0.0,0.0,97.5769775228149,0.0,0.0,225.40632544598589,0.0,0.0,216.48449410475948,0.0,0.0,31.61743027119517,0.0,0.0,26.909406774790213,0.0,0.0,1.9296763909972747,0.0,0.0,1.529203327319364
8,Puebla,16,21.058057149309736,3,7,7,5.45232581442245,4.701079706042389,6.846594479535163,-6,-2.686913644993332,-6.259071835030596,2.9459854800239285,14,20.259071835030596,20,22.94598548002393,0.0,8.910792623010945,0.0,10.001603718818636,0.0,0.0,185.30337238071058,0.0,0.0,196.78929968924803,0.0,0.0,78.47218865415792,0.0,0.0,84.46991358308935,0.0,0.0,224.3303718731077,0.0,0.0,222.282272045908,0.0,0.0,30.13803946167839,0.0,0.0,29.013680492967367,0.0,0.0,1.8474271682468972,0.0,0.0,1.778860270557282
9,Lobos BUAP,23,18.817634245523013,7,2,8,4.779939026335275,4.4778171665171875,7.742243807147537,-5,-6.216294668054616,7.304625981295921,-6.088331313241305,26,18.69537401870408,31,24.911668686758695,0.0,8.220523428322272,0.0,10.909983383686876,0.0,0.0,176.90432738535839,0.0,0.0,206.5710487117485,0.0,0.0,73.94724247008855,0.0,0.0,88.88932315771358,0.0,0.0,225.084656030845,0.0,0.0,219.88497063296825,0.0,0.0,31.130979277212614,0.0,0.0,28.000000572755525,0.0,0.0,1.916471504303416,0.0,0.0,1.6010667860890226
