,team,Points,xPoints,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,GoalsF,xGoalsF,GoalsA,xGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,ShotsF100,ShotsF,xShotsF,ShotsA100,ShotsA,xShotsA,ShotsTF100,ShotsTF,xShotsTF,ShotsTA100,ShotsTA,xShotsTA,Fouls100,Fouls,xFouls,FoulsA100,FoulsA,xFoulsA,YCard100,YCard,xYCard,YCardA100,YCardA,xYCardA,RCard100,RCard,xRCard,RCardA100,RCardA,xRCardA
0,Chiapas,12,19.938264490569587,3,3,11,5.176465340723636,4.408868468398678,7.414666190877686,-17,-4.989635687107466,-3.6582584636308724,-8.352105849261662,16,19.658258463630872,33,24.64789415073834,0.0,8.609759751424868,0.0,10.75890291878047,0.0,0.0,181.2699693852211,0.0,0.0,205.38531261229508,0.0,0.0,76.34356544154849,0.0,0.0,88.66115518247406,0.0,0.0,223.6896051228248,0.0,0.0,220.03105105575835,0.0,0.0,30.220361402968187,0.0,0.0,28.509119876500037,0.0,0.0,1.8440881380007075,0.0,0.0,1.6632659545699042
1,U.A.N.L.- Tigres,24,30.75705100316646,6,6,5,8.778879128614829,4.420413617321973,3.8007072540631985,10,10.983266875238968,0.6936392691462672,-1.676906144385235,29,28.306360730853733,19,17.323093855614765,0.0,12.406825969251834,0.0,7.581476909772127,0.0,0.0,223.01535129221688,0.0,0.0,169.49086445026904,0.0,0.0,96.39454843317603,0.0,0.0,69.4729759087517,0.0,0.0,215.99191066650775,0.0,0.0,224.41024088055275,0.0,0.0,27.41644863326266,0.0,0.0,31.9339825870969,0.0,0.0,1.5086872608023727,0.0,0.0,1.911287880429412
2,Veracruz,14,19.17502982505939,2,8,7,4.890701791866057,4.502924449461217,7.606373758672727,-16,-5.867103679585256,-1.2014472875023472,-8.931449032912397,18,19.201447287502347,34,25.068550967087603,0.0,8.451544313106814,0.0,11.034447850182353,0.0,0.0,178.3260942889757,0.0,0.0,208.42023203923281,0.0,0.0,74.80298057156634,0.0,0.0,89.7502037466688,0.0,0.0,224.5624049470082,0.0,0.0,219.97208133780077,0.0,0.0,30.77809501629514,0.0,0.0,28.04593864642907,0.0,0.0,1.869611594607177,0.0,0.0,1.651060787989664
3,Dorados de Sinaloa,14,15.405158672379038,4,2,11,3.714827088549624,4.2606774067301645,9.02449550472021,-14,-11.699614080853955,0.9634619297228149,-3.26384784886886,18,17.036538070277185,32,28.73615215113114,0.0,7.5308357215723625,0.0,12.577654097951454,0.0,0.0,167.6091392940682,0.0,0.0,225.6957777569323,0.0,0.0,68.3671791602786,0.0,0.0,97.59894564766483,0.0,0.0,225.59191666625014,0.0,0.0,215.76567751707836,0.0,0.0,32.03684779122496,0.0,0.0,26.893140058383004,0.0,0.0,1.9569507610459032,0.0,0.0,1.4657159625983485
4,U.N.A.M.- Pumas,22,23.077455460941607,5,7,5,6.141266653216768,4.653655501291305,6.205077845491927,-1,-0.1227261562136377,1.57545454695358,-2.452728390739942,23,21.42454545304642,24,21.547271609260058,0.0,9.381411130831985,0.0,9.422309136602513,0.0,0.0,190.38125466593345,0.0,0.0,189.60108226923023,0.0,0.0,81.24300672422416,0.0,0.0,81.42773654226424,0.0,0.0,221.820988888748,0.0,0.0,221.7962019384638,0.0,0.0,29.40572323601569,0.0,0.0,29.60135130465709,0.0,0.0,1.7973254940961325,0.0,0.0,1.8103924122556654
5,Toluca,22,23.482811692415677,5,7,5,6.319986766624437,4.522851392542367,6.157161840833196,-1,0.26433055597804156,-1.9589251159789143,0.6945945600008727,20,21.958925115978914,21,21.694594560000873,0.0,9.645294405926618,0.0,9.539065832958702,0.0,0.0,191.5954501977504,0.0,0.0,190.5881239603387,0.0,0.0,82.49059616568388,0.0,0.0,81.97412952254324,0.0,0.0,221.75377910710753,0.0,0.0,221.60988671644844,0.0,0.0,29.21778123201583,0.0,0.0,29.186658716084153,0.0,0.0,1.7914693991359198,0.0,0.0,1.7353597018515725
6,Cruz Azul,22,25.24839796250165,5,7,5,6.840563818218907,4.726706507844929,5.432729673936164,1,2.848770894228508,1.959457170773213,-3.808228065001721,25,23.040542829226787,24,20.19177193499828,0.0,10.053072856681737,0.0,8.878462556441427,0.0,0.0,196.4092863073309,0.0,0.0,184.17930645219963,0.0,0.0,84.58708755530961,0.0,0.0,78.31726272541142,0.0,0.0,221.34406704320963,0.0,0.0,223.3255651519902,0.0,0.0,28.914658348606483,0.0,0.0,30.114533814623634,0.0,0.0,1.7656741329802212,0.0,0.0,1.855391098468722
7,Monterrey,37,27.81618600879282,12,1,4,7.852777692068302,4.257852932587911,4.889369375343788,15,6.315680721509217,12.517589505235605,-3.8332702267448227,38,25.482410494764395,23,19.166729773255177,0.0,11.149016258141986,0.0,8.43373206212884,0.0,0.0,209.05370197953988,0.0,0.0,178.10839529618855,0.0,0.0,90.62169931331533,0.0,0.0,75.2250550286754,0.0,0.0,218.72649381698824,0.0,0.0,223.86434922776212,0.0,0.0,27.72632392613234,0.0,0.0,30.676914364704622,0.0,0.0,1.647934847545009,0.0,0.0,1.85374712527646
8,Santos Laguna,27,24.991163400294077,8,3,6,6.795970914116922,4.603250657943308,5.60077842793977,2,2.5955853048658497,-1.080359404819042,0.4847740999531922,22,23.080359404819042,20,20.484774099953192,0.0,10.109246288162794,0.0,8.970919904350508,0.0,0.0,197.63907217283437,0.0,0.0,185.78489888497631,0.0,0.0,84.65013433651797,0.0,0.0,78.36898521961368,0.0,0.0,221.2395469930471,0.0,0.0,222.84150623953872,0.0,0.0,29.17132323494092,0.0,0.0,30.041660729895387,0.0,0.0,1.7648779748506453,0.0,0.0,1.8545541085869308
9,Club Tijuana,18,22.690549945554437,3,9,5,6.050146544778291,4.540110311219564,6.409743144002146,-9,-0.8996341793050888,-4.373779537666898,-3.7265862830280128,17,21.3737795376669,26,22.273413716971987,0.0,9.351310358920298,0.0,9.813611067272149,0.0,0.0,189.06987786527526,0.0,0.0,193.33053121360047,0.0,0.0,81.36599064953882,0.0,0.0,83.24418413791109,0.0,0.0,222.96473212364174,0.0,0.0,223.026142877651,0.0,0.0,29.305665316264175,0.0,0.0,29.215229951999696,0.0,0.0,1.7731802512037471,0.0,0.0,1.8295892472393684
