,team,Points,xPoints,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,GoalsF,xGoalsF,GoalsA,xGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,ShotsF100,ShotsF,xShotsF,ShotsA100,ShotsA,xShotsA,ShotsTF100,ShotsTF,xShotsTF,ShotsTA100,ShotsTA,xShotsTA,Fouls100,Fouls,xFouls,FoulsA100,FoulsA,xFoulsA,YCard100,YCard,xYCard,YCardA100,YCardA,xYCardA,RCard100,RCard,xRCard,RCardA100,RCardA,xRCardA
0,Puebla,18,17.48335560419727,4,6,7,4.2556661969981295,4.7163570132028845,8.027976789798988,-5,-7.793168949225329,-4.160690300366873,6.9538592495922025,14,18.160690300366873,19,25.953859249592202,0.0,7.9753489411556195,0.0,11.361185274230902,0.0,0.0,173.53887281564218,0.0,0.0,212.089534614148,0.0,0.0,72.09306783405678,0.0,0.0,91.14942580592573,0.0,0.0,225.46929583544247,0.0,0.0,219.10178136146834,0.0,0.0,31.497820637533252,0.0,0.0,27.694500205889337,0.0,0.0,1.9483633693006923,0.0,0.0,1.5464761276859238
1,Toluca,32,24.86206969637611,10,2,5,6.6738569245092805,4.840498922848271,5.485644152642449,11,2.611907777463472,2.0188827421439512,6.369209480392577,25,22.98111725785605,14,20.369209480392577,0.0,10.089042941298816,0.0,8.963894169768459,0.0,0.0,196.58006752882582,0.0,0.0,185.06660442648123,0.0,0.0,84.35769033208388,0.0,0.0,78.16388249454666,0.0,0.0,221.61858990883854,0.0,0.0,223.09767393482633,0.0,0.0,29.049586772960552,0.0,0.0,30.00410701118635,0.0,0.0,1.7216285075781996,0.0,0.0,1.8640063288193862
2,Monarcas,21,23.464197827214292,5,6,6,6.1933137075281,4.8842567046299905,5.922429587841911,1,0.3568342043164989,-0.5245770988245084,1.1677428945080095,21,21.52457709882451,20,21.16774289450801,0.0,9.471004650345158,0.0,9.298008182980038,0.0,0.0,191.65627596414754,0.0,0.0,188.53433389064247,0.0,0.0,81.95892786514162,0.0,0.0,80.38761951436504,0.0,0.0,222.95446189822889,0.0,0.0,223.24716854324095,0.0,0.0,29.385229185601887,0.0,0.0,29.729868533943414,0.0,0.0,1.7809761128703605,0.0,0.0,1.8049942035735147
3,Club America,25,30.072602114248962,7,4,6,8.48608814914364,4.6143376668180425,3.8995741840383173,4,9.82224265492658,-6.262632224797475,0.44038956987089506,21,27.262632224797475,17,17.440389569870895,0.0,11.88644490100769,0.0,7.651116266164766,0.0,0.0,218.466218405184,0.0,0.0,170.4354061144065,0.0,0.0,93.55242427459646,0.0,0.0,69.51580257677693,0.0,0.0,217.832408633719,0.0,0.0,226.38615326715092,0.0,0.0,27.41397047738964,0.0,0.0,32.04076875290296,0.0,0.0,1.549015684257382,0.0,0.0,2.004479531675061
4,Santos Laguna,25,26.260764533811795,6,7,4,7.2260952046710125,4.582478919798758,5.19142587553023,4,4.48956390203605,8.892640440921607,-9.382204342957657,33,24.107359559078393,29,19.617795657042343,0.0,10.580866840295105,0.0,8.631763653705157,0.0,0.0,203.02249202206082,0.0,0.0,180.72952840507173,0.0,0.0,87.93971814647884,0.0,0.0,76.84428910111207,0.0,0.0,219.84658153528503,0.0,0.0,223.66185053764406,0.0,0.0,28.152888887889976,0.0,0.0,30.465142715700942,0.0,0.0,1.658176298248653,0.0,0.0,1.9108616305588018
5,Pachuca,24,23.15245352144383,7,3,7,6.136535379690843,4.742847382371302,6.120617237937857,2,-0.20903587686484215,1.3540972526418464,0.8549386242229957,23,21.645902747358154,21,21.854938624222996,0.0,9.499818558319053,0.0,9.579443779579696,0.0,0.0,190.82723416094666,0.0,0.0,191.41657575017013,0.0,0.0,82.25415580101743,0.0,0.0,82.604300336847,0.0,0.0,221.06901637464716,0.0,0.0,221.47570878846017,0.0,0.0,29.16802217361478,0.0,0.0,29.264491481254048,0.0,0.0,1.7792985231062965,0.0,0.0,1.7880556817583866
6,Monterrey,23,22.715924912834154,6,5,6,5.9316817628557565,4.9208796242668855,6.147438612877358,0,-0.42849054797026653,-1.1309077453312106,1.5593982933014772,20,21.13090774533121,20,21.559398293301477,0.0,9.258532750893469,0.0,9.43693197802413,0.0,0.0,189.07420807999466,0.0,0.0,190.35806655383888,0.0,0.0,80.58458900479339,0.0,0.0,81.4689906255482,0.0,0.0,222.7129625049136,0.0,0.0,222.81480193575902,0.0,0.0,29.647989158256713,0.0,0.0,29.68265783123725,0.0,0.0,1.8245245959158696,0.0,0.0,1.7935268029540166
7,Chiapas,23,21.07072020791296,6,5,6,5.419675514605278,4.811693664097123,6.768630821297597,0,-2.717886347237041,2.714171266184195,0.0037150810528459033,23,20.285828733815805,23,23.003715081052846,0.0,8.868090953206437,0.0,10.066254350139292,0.0,0.0,184.77212511498055,0.0,0.0,197.20694573547962,0.0,0.0,78.54167752929291,0.0,0.0,85.21074694848119,0.0,0.0,223.95747870424134,0.0,0.0,222.24335102351426,0.0,0.0,30.182573698697187,0.0,0.0,28.88201718170063,0.0,0.0,1.8862264175970318,0.0,0.0,1.7358120689489853
8,U.N.A.M.- Pumas,25,21.066131733633792,7,4,6,5.42422963566041,4.793442826652562,6.782327537687029,6,-2.7512181908925477,5.656827202517789,3.0943909883747587,26,20.34317279748221,20,23.09439098837476,0.0,8.949436872137664,0.0,10.103305647134388,0.0,0.0,185.04767504528397,0.0,0.0,197.14904045529627,0.0,0.0,78.66478296969859,0.0,0.0,85.25080672826965,0.0,0.0,224.0414846112971,0.0,0.0,222.0479673591076,0.0,0.0,30.053289917696716,0.0,0.0,28.750627407472482,0.0,0.0,1.8425266548779138,0.0,0.0,1.7177876539583417
9,Atlante,18,19.459619874911752,5,3,9,4.922958033860937,4.690745773328944,7.3862961928101205,-12,-5.260752958623868,2.864359489406951,-9.603606530783082,22,19.13564051059305,34,24.396393469216918,0.0,8.380997398672712,0.0,10.668870230814107,0.0,0.0,178.9612222022322,0.0,0.0,205.0783123519156,0.0,0.0,74.94864598928513,0.0,0.0,88.09228815082469,0.0,0.0,225.6599499414917,0.0,0.0,220.44774608768776,0.0,0.0,30.80562573261636,0.0,0.0,28.253486915004913,0.0,0.0,1.9089469124614813,0.0,0.0,1.6411637719675434
10,Queretaro,21,18.883141883847657,6,3,8,4.707632566957693,4.760244182974579,7.532123250067729,-4,-5.900496951155176,-0.9746436425877931,2.8751405937429695,18,18.974643642587793,22,24.87514059374297,0.0,8.31897414739522,0.0,10.921626914738336,0.0,0.0,177.1902156953308,0.0,0.0,207.02040812367414,0.0,0.0,74.80804909157709,0.0,0.0,89.39947780850814,0.0,0.0,224.90148449918553,0.0,0.0,219.91955887683554,0.0,0.0,30.892805622571313,0.0,0.0,28.041035197272215,0.0,0.0,1.9227737114158807,0.0,0.0,1.648837737279746
11,Veracruz,16,18.74741150831499,3,7,7,4.68992852667884,4.677625928278472,7.632445545042689,-11,-6.596992241541592,-4.818724285861691,0.41571652740328346,14,18.81872428586169,25,25.415716527403283,0.0,8.280915879568628,0.0,11.174159315803637,0.0,0.0,178.30798060758588,0.0,0.0,208.70779780836705,0.0,0.0,74.43344823457683,0.0,0.0,89.99056412976441,0.0,0.0,224.92432194405052,0.0,0.0,220.21000568319613,0.0,0.0,30.795949131467907,0.0,0.0,28.252310050779247,0.0,0.0,1.8863834077106532,0.0,0.0,1.6698626743701228
