,team,Points,xPoints,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,GoalsF,xGoalsF,GoalsA,xGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,ShotsF100,ShotsF,xShotsF,ShotsA100,ShotsA,xShotsA,ShotsTF100,ShotsTF,xShotsTF,ShotsTA100,ShotsTA,xShotsTA,Fouls100,Fouls,xFouls,FoulsA100,FoulsA,xFoulsA,YCard100,YCard,xYCard,YCardA100,YCardA,xYCardA,RCard100,RCard,xRCard,RCardA100,RCardA,xRCardA
0,Pachuca,25,23.903191331068772,7,4,6,6.387188798482345,4.7416249356217355,5.871186265895918,2,0.9491910346167387,-2.099343048833589,3.15015201421685,20,22.09934304883359,18,21.15015201421685,0.0,9.699820323796818,0.0,9.282335259718828,0.0,0.0,192.2761052289285,0.0,0.0,188.6346410107182,0.0,0.0,83.08967307278041,0.0,0.0,80.66875059261687,0.0,0.0,221.4161057563687,0.0,0.0,221.8902322581352,0.0,0.0,29.04827940026576,0.0,0.0,29.426753414578698,0.0,0.0,1.7801180817057496,0.0,0.0,1.797846628450244
1,Leones Negros,17,17.474164092678105,3,8,6,4.249498788061597,4.725667728493313,8.02483348344509,-6,-7.6593417331481035,-8.29976989775724,9.959111630905344,10,18.29976989775724,16,25.959111630905344,0.0,8.0393874433179,0.0,11.273358714584901,0.0,0.0,173.46423777575802,0.0,0.0,211.4160892781981,0.0,0.0,72.67555722286932,0.0,0.0,91.58270309588399,0.0,0.0,224.13358561418647,0.0,0.0,217.57870317543438,0.0,0.0,31.2418630504568,0.0,0.0,27.633670675678985,0.0,0.0,1.9440394707453073,0.0,0.0,1.5590908703192379
2,U.A.N.L.- Tigres,31,27.15731307658454,8,7,2,7.4348568802197885,4.852742435925177,4.712400683855034,8,6.011190881741818,0.26286652654993503,1.7259425917082467,25,24.737133473450065,17,18.725942591708247,0.0,10.758565625316194,0.0,8.2223144663394,0.0,0.0,205.8604597016486,0.0,0.0,177.39627957223883,0.0,0.0,88.53095183730264,0.0,0.0,73.93047922918377,0.0,0.0,219.64587011686393,0.0,0.0,223.39755487742232,0.0,0.0,28.35416328728872,0.0,0.0,30.947093350103003,0.0,0.0,1.623507549156339,0.0,0.0,1.955179996598265
3,Guadalajara Chivas,16,22.016986021958136,3,7,7,5.719642349682284,4.858058972911284,6.422298677406431,-7,-1.5847179407766276,-7.823061540747659,2.407779481524287,13,20.82306154074766,20,22.407779481524287,0.0,9.137391438084936,0.0,9.818130710125711,0.0,0.0,187.8271606615446,0.0,0.0,194.06992501837664,0.0,0.0,80.1566264979738,0.0,0.0,83.58472860080104,0.0,0.0,221.13845135964556,0.0,0.0,220.13566875714878,0.0,0.0,29.56168604778413,0.0,0.0,29.0353163103752,0.0,0.0,1.8086977695313136,0.0,0.0,1.7560976504236923
4,Club America,31,29.400710599410722,9,4,4,8.305640791444493,4.483788225077243,4.210570983478266,10,8.63659831481758,1.3002849389406634,0.06311674624175723,28,26.699715061059337,18,18.063116746241757,0.0,11.632870726341574,0.0,7.970028409336041,0.0,0.0,214.44639925150972,0.0,0.0,173.3261668143625,0.0,0.0,92.85236694565197,0.0,0.0,72.04307702564213,0.0,0.0,216.9024289583681,0.0,0.0,223.2781302106323,0.0,0.0,27.50229141101513,0.0,0.0,30.98931428177754,0.0,0.0,1.5382569553782268,0.0,0.0,1.9028565736300842
5,Veracruz,15,17.74548380539921,3,6,8,4.3378050691853876,4.73206859784305,7.930126332971563,-7,-7.628509073838021,-10.177071022491084,10.805580096329106,8,18.177071022491084,15,25.805580096329106,0.0,7.990032664733579,0.0,11.316858910092673,0.0,0.0,173.65879429416867,0.0,0.0,210.980412928737,0.0,0.0,72.58116801648944,0.0,0.0,91.27364395470352,0.0,0.0,224.67960802940576,0.0,0.0,218.30378690110717,0.0,0.0,31.132569857513282,0.0,0.0,27.53356398406583,0.0,0.0,1.9504141530097583,0.0,0.0,1.5685145166745906
6,U.N.A.M.- Pumas,24,21.418478970305895,6,6,5,5.541888723650169,4.792812799355384,6.6652984769944466,4,-2.2826254993004227,3.4711953376543576,2.811430161646065,24,20.528804662345642,20,22.811430161646065,0.0,9.012069737345758,0.0,9.971333322846558,0.0,0.0,184.46709114825214,0.0,0.0,196.05868808269332,0.0,0.0,78.95445247378225,0.0,0.0,84.95181130023295,0.0,0.0,222.67809122973858,0.0,0.0,220.41084915871443,0.0,0.0,29.87039843813884,0.0,0.0,28.516527615852304,0.0,0.0,1.8448852615326847,0.0,0.0,1.7268087691223155
7,Puebla,16,18.388779228605628,2,10,5,4.573956023254974,4.6669111588407075,7.7591328179043195,-6,-6.573263123835819,-3.7434975920882145,4.316760715924033,15,18.743497592088215,21,25.316760715924033,0.0,8.297766717901094,0.0,11.052959762876508,0.0,0.0,177.2366160690963,0.0,0.0,208.60085621917182,0.0,0.0,73.86462196760615,0.0,0.0,89.83346264091101,0.0,0.0,223.9599337742465,0.0,0.0,219.0565930231951,0.0,0.0,31.12425331595605,0.0,0.0,28.049105598636157,0.0,0.0,1.91729875217073,0.0,0.0,1.5928486018634513
8,Santos Laguna,23,25.03652098510857,5,8,4,6.77500737916824,4.711498847603849,5.51349377322791,-1,2.6375496082524386,0.019229380063364943,-3.6567789883158035,23,22.980770619936635,24,20.343221011684196,0.0,10.060753448691365,0.0,8.939603430763986,0.0,0.0,196.50541649976316,0.0,0.0,184.29808057699728,0.0,0.0,84.64104265549875,0.0,0.0,78.2618691421882,0.0,0.0,220.93776003878799,0.0,0.0,222.58169297219405,0.0,0.0,28.892570557623436,0.0,0.0,29.948955928283084,0.0,0.0,1.7347074620986564,0.0,0.0,1.8528946402510216
9,Cruz Azul,21,27.287648002527234,5,6,6,7.527145951784305,4.706210147174319,4.766643901041376,1,5.742946022071372,-8.755412396661775,4.012466374590403,16,24.755412396661775,15,19.012466374590403,0.0,10.83541335070895,0.0,8.337059122663423,0.0,0.0,205.73320409754348,0.0,0.0,177.07185484975503,0.0,0.0,89.14634668207361,0.0,0.0,75.11258751679183,0.0,0.0,217.52242493507788,0.0,0.0,222.37508052400176,0.0,0.0,27.705483678277325,0.0,0.0,30.57897965315049,0.0,0.0,1.6194454306382973,0.0,0.0,1.8972812385181532
