,team,Points,xPoints,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,GoalsF,xGoalsF,GoalsA,xGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,ShotsF100,ShotsF,xShotsF,ShotsA100,ShotsA,xShotsA,ShotsTF100,ShotsTF,xShotsTF,ShotsTA100,ShotsTA,xShotsTA,Fouls100,Fouls,xFouls,FoulsA100,FoulsA,xFoulsA,YCard100,YCard,xYCard,YCardA100,YCardA,xYCardA,RCard100,RCard,xRCard,RCardA100,RCardA,xRCardA
0,Atlas,12,19.75509132813659,1,9,7,5.064630252069197,4.561200571928999,7.374169176001803,-8,-5.0315257239402555,-3.637373779512494,0.6688995034527494,16,19.637373779512494,24,24.66889950345275,0.0,8.621357562317364,0.0,10.775851622773313,0.0,0.0,180.68845736469115,0.0,0.0,205.44610606345492,0.0,0.0,76.06034042468166,0.0,0.0,88.88428919966404,0.0,0.0,224.2829796706093,0.0,0.0,219.308731127651,0.0,0.0,30.765024145190665,0.0,0.0,28.22456387843542,0.0,0.0,1.8834148910830855,0.0,0.0,1.6503141505023007
1,Monterrey,23,27.885412616047404,5,8,4,7.783608113665746,4.534588275050165,4.681803611284089,0,6.346719728653685,-2.1755662054138725,-4.171153523239813,23,25.175566205413872,23,18.828846476760187,0.0,11.075639032745912,0.0,8.340638601541993,0.0,0.0,208.6542429689959,0.0,0.0,176.5688195576062,0.0,0.0,90.40748936693049,0.0,0.0,74.41504368147159,0.0,0.0,218.81783148219625,0.0,0.0,224.6361028932185,0.0,0.0,27.677194763658534,0.0,0.0,30.998053452322765,0.0,0.0,1.605141016546444,0.0,0.0,1.914741485353832
2,Santos Laguna,23,24.485451648402822,6,5,6,6.643672644650827,4.554433714450342,5.80189364089883,-4,1.7736885624523033,-0.7206873356447225,-5.053001226807581,22,22.720687335644723,26,20.94699877319242,0.0,9.937587862443511,0.0,9.150673925681119,0.0,0.0,195.80837682883924,0.0,0.0,187.88792554642436,0.0,0.0,83.60468262243857,0.0,0.0,79.27676302052465,0.0,0.0,221.9947872716594,0.0,0.0,223.20360151894914,0.0,0.0,29.215033196507335,0.0,0.0,29.850589438542173,0.0,0.0,1.7603952430723375,0.0,0.0,1.8218040692124893
3,Queretaro,7,13.939635594740952,1,4,12,3.2432122667091035,4.209998794613644,9.546788938677253,-19,-13.627260015762118,-5.2894954139469235,-0.08324457029095811,11,16.289495413946923,30,29.916755429709042,0.0,7.18103572832384,0.0,13.114433118151208,0.0,0.0,164.21525724275142,0.0,0.0,231.80202096264208,0.0,0.0,66.45929659602876,0.0,0.0,100.53859825467036,0.0,0.0,226.37439513964313,0.0,0.0,214.58576977763255,0.0,0.0,32.7417636912911,0.0,0.0,26.504075056292976,0.0,0.0,2.0057299909897286,0.0,0.0,1.4157665679252893
4,U.A.N.L.- Tigres,21,27.615130538028147,5,6,6,7.679163251321909,4.577640784062419,4.743195964615671,5,6.4585167256578195,-2.4663923879210436,1.0078756622632241,23,25.466392387921044,18,19.007875662263224,0.0,11.119276241387727,0.0,8.301528462625852,0.0,0.0,208.45449241909245,0.0,0.0,177.1835442162534,0.0,0.0,90.12597972980586,0.0,0.0,74.51622186563182,0.0,0.0,218.6155197973725,0.0,0.0,222.91572519478382,0.0,0.0,27.984053611786422,0.0,0.0,30.70959543828956,0.0,0.0,1.662832796196625,0.0,0.0,1.8996453737717542
5,Club Tijuana,34,23.324673474204978,9,7,1,6.19360849592044,4.743847986443656,6.062543517635904,8,0.24746551240595238,1.300804127079907,6.451730360514141,23,21.699195872920093,15,21.45173036051414,0.0,9.491548522632726,0.0,9.37946525522956,0.0,0.0,190.885986597562,0.0,0.0,190.81135747859886,0.0,0.0,81.73468208526138,0.0,0.0,81.41233394650482,0.0,0.0,221.96910089030075,0.0,0.0,221.82200399937216,0.0,0.0,29.409685954627562,0.0,0.0,29.33268083176388,0.0,0.0,1.820070537178454,0.0,0.0,1.8021119839579933
6,Atlante,20,20.25855813749323,5,5,7,5.197766151278152,4.665259683658773,7.136974165063075,-5,-4.0201706235561545,3.1884301314313817,-4.168259507875227,23,19.81156986856862,28,23.831740492124773,0.0,8.71074339618417,0.0,10.457588535219092,0.0,0.0,180.5872352740837,0.0,0.0,201.10480119926183,0.0,0.0,76.43904247903582,0.0,0.0,86.62700873619603,0.0,0.0,223.0074833326393,0.0,0.0,219.4420493443739,0.0,0.0,30.366536978443758,0.0,0.0,28.275556307812295,0.0,0.0,1.872254359025229,0.0,0.0,1.6961863376417727
7,Toluca,34,23.99854933566698,10,4,3,6.439652358527685,4.679592260083927,5.880755381388388,11,1.3879446949390086,5.702516761610859,3.9095385434501324,28,22.29748323838914,17,20.909538543450132,0.0,9.77011949444755,0.0,9.159104411131736,0.0,0.0,193.7373855501583,0.0,0.0,187.85449706033643,0.0,0.0,83.1346816668769,0.0,0.0,79.82802834931422,0.0,0.0,222.14243327365634,0.0,0.0,222.56224494647142,0.0,0.0,29.36445982738171,0.0,0.0,29.541883210212013,0.0,0.0,1.7639251254463264,0.0,0.0,1.7894894220816746
8,Club Leon,33,28.41728860516699,10,3,4,7.958022543949534,4.5432209733183875,4.498756482732078,17,7.225972989441118,8.345717414089165,1.4283095964697168,34,25.654282585910835,17,18.428309596469717,0.0,11.215191069197301,0.0,8.106332373488309,0.0,0.0,209.59929280964104,0.0,0.0,174.39340752776639,0.0,0.0,91.10249766525371,0.0,0.0,73.12362711785792,0.0,0.0,218.0594593317133,0.0,0.0,224.90897153325335,0.0,0.0,27.54604576114726,0.0,0.0,31.060451246801023,0.0,0.0,1.5951023134923705,0.0,0.0,1.933214973773239
9,Pachuca,21,23.059031654559234,5,6,6,6.081394756442643,4.814847385231305,6.103757858326051,-7,0.02995873816235317,-8.516947334343289,1.486988596180936,13,21.51694733434329,20,21.486988596180936,0.0,9.420727685761214,0.0,9.411174593310811,0.0,0.0,190.2443365434063,0.0,0.0,189.31913525441234,0.0,0.0,81.44658728590511,0.0,0.0,81.17479341508368,0.0,0.0,221.81797534472514,0.0,0.0,222.20633976681336,0.0,0.0,29.31940875379819,0.0,0.0,29.70908117722653,0.0,0.0,1.7790153832269198,0.0,0.0,1.8480732486788123
