,team,Points,xPoints,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,GoalsF,xGoalsF,GoalsA,xGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,ShotsF100,ShotsF,xShotsF,ShotsA100,ShotsA,xShotsA,ShotsTF100,ShotsTF,xShotsTF,ShotsTA100,ShotsTA,xShotsTA,Fouls100,Fouls,xFouls,FoulsA100,FoulsA,xFoulsA,YCard100,YCard,xYCard,YCardA100,YCardA,xYCardA,RCard100,RCard,xRCard,RCardA100,RCardA,xRCardA
0,Puebla,24,19.288807687769587,6,6,5,4.890214910437216,4.61816295645794,7.491622133104844,-3,-5.4898602779104735,-1.2962981596703926,3.786158437580866,18,19.296298159670393,21,24.786158437580866,0.0,8.477740020154386,0.0,10.787650608010926,0.0,0.0,179.79186688660275,0.0,0.0,205.7509691280597,0.0,0.0,74.70545855382206,0.0,0.0,88.22241998962951,0.0,0.0,222.6117334870858,0.0,0.0,218.5825222389533,0.0,0.0,30.751978479552633,0.0,0.0,28.350507280256892,0.0,0.0,1.890027856258089,0.0,0.0,1.636736831102974
1,Monterrey,30,30.413652208749777,8,6,3,8.711464601310908,4.279258404817054,4.009276993872039,12,10.168864130027586,5.3086814608811395,-3.4775455909087256,33,27.69131853911886,21,17.522454409091274,0.0,12.14503552450375,0.0,7.703316816817269,0.0,0.0,220.74673103547764,0.0,0.0,169.55420976866452,0.0,0.0,96.07307230734281,0.0,0.0,69.64361279552688,0.0,0.0,215.4542747787641,0.0,0.0,225.2609464747596,0.0,0.0,27.399714217681016,0.0,0.0,31.797314500051854,0.0,0.0,1.5138422781948506,0.0,0.0,1.9677061768685917
2,Lobos BUAP,20,16.744272565615205,6,2,9,4.161773246429034,4.258952826328102,8.579273927242866,-17,-9.70541546594939,-0.7701689068158224,-6.524415627234788,17,17.770168906815822,34,27.475584372765212,0.0,7.728186723474736,0.0,11.937948350489442,0.0,0.0,171.94332655225975,0.0,0.0,218.99455994615312,0.0,0.0,70.68694495301928,0.0,0.0,94.52167746724334,0.0,0.0,225.8791263151267,0.0,0.0,217.52479993242488,0.0,0.0,31.78436314228842,0.0,0.0,27.947549695607204,0.0,0.0,1.9161237555989281,0.0,0.0,1.598033643702681
3,Necaxa,29,22.359133122817397,8,5,4,5.937711538665411,4.5459985068211655,6.516289954513424,8,-0.9734556394717941,10.448293728348588,-1.474838088876794,32,21.551706271651412,24,22.525161911123206,0.0,9.426578962516084,0.0,9.838179869154441,0.0,0.0,188.52341500311172,0.0,0.0,194.83208414658088,0.0,0.0,80.79368530435664,0.0,0.0,84.16985303857153,0.0,0.0,223.06665782050487,0.0,0.0,222.04013602652478,0.0,0.0,29.788191552511186,0.0,0.0,29.033647331340447,0.0,0.0,1.82289579703466,0.0,0.0,1.725593746327988
4,U.N.A.M.- Pumas,17,21.97044983623507,4,5,8,5.825904948782707,4.49273498988695,6.681360061330345,-7,-1.6139767929117568,-2.265922976778178,-3.120100230310065,19,21.265922976778178,26,22.879899769689935,0.0,9.324412521488881,0.0,10.003353245518582,0.0,0.0,189.23397354075144,0.0,0.0,196.80461548250207,0.0,0.0,79.4760198760749,0.0,0.0,83.82680889907,0.0,0.0,222.69966980103254,0.0,0.0,221.6575720375322,0.0,0.0,30.01556097835051,0.0,0.0,29.526363963489935,0.0,0.0,1.7835085898917935,0.0,0.0,1.7620831064289004
5,Atlas,19,19.634280007330084,6,1,10,5.017412422636923,4.582042739419315,7.400544837943762,-9,-5.352946935926333,-0.3670580012964848,-3.279995062777182,19,19.367058001296485,28,24.720004937222818,0.0,8.414875069930389,0.0,10.800354267025561,0.0,0.0,179.37245468828704,0.0,0.0,206.55583000597125,0.0,0.0,74.42110740789684,0.0,0.0,87.97740062675581,0.0,0.0,224.63242887758568,0.0,0.0,219.8222113712585,0.0,0.0,30.94696393251774,0.0,0.0,28.514704364194024,0.0,0.0,1.9153536093450778,0.0,0.0,1.6429643301215338
6,Veracruz,4,11.834192381879,0,4,13,2.6902796726643565,3.76335336388593,10.546366963449714,-27,-18.11964884458418,-8.062445171096076,-0.8179059843197436,7,15.062445171096076,34,33.182094015680256,0.0,6.602948563352096,0.0,14.625794616380947,0.0,0.0,157.31950310561737,0.0,0.0,245.3572050228067,0.0,0.0,62.259636791268505,0.0,0.0,107.29752721706457,0.0,0.0,228.23394059288898,0.0,0.0,210.74437775348295,0.0,0.0,33.31047468030546,0.0,0.0,26.21306899894476,0.0,0.0,1.9941158163140105,0.0,0.0,1.3653650010102782
7,Santos Laguna,22,24.303261733999197,6,4,7,6.614927975817119,4.458477806547837,5.926594217635044,-2,1.504796109599834,-1.7847526590780198,-1.720043450521814,21,22.78475265907802,23,21.279956549478186,0.0,9.898826259686778,0.0,9.280680754446038,0.0,0.0,196.11400941325593,0.0,0.0,189.10024602722552,0.0,0.0,83.5659141744465,0.0,0.0,80.07712080285883,0.0,0.0,221.88176075689606,0.0,0.0,223.1034935118958,0.0,0.0,29.303695155228,0.0,0.0,29.95438581215066,0.0,0.0,1.743598277551251,0.0,0.0,1.8745803340192482
8,Pachuca,28,25.48164743820349,8,4,5,7.07801067919406,4.247615400621305,5.674373920184635,6,3.116271886625146,8.090170208054822,-5.206442094679968,32,23.909829791945178,26,20.793557905320032,0.0,10.53089753441332,0.0,9.141289484418035,0.0,0.0,201.18535372517778,0.0,0.0,187.44838001756796,0.0,0.0,86.70556067314863,0.0,0.0,79.21293060433098,0.0,0.0,220.64029545323604,0.0,0.0,222.66018340319494,0.0,0.0,28.622603034448673,0.0,0.0,29.637504686061714,0.0,0.0,1.6810116760752503,0.0,0.0,1.8140293230397289
9,Toluca,25,25.601652363113832,7,4,6,6.999041137154828,4.604528951649345,5.396429911195826,5,3.2076037171541287,4.519535320682678,-2.727139037836807,28,23.480464679317322,23,20.272860962163193,0.0,10.21628547049011,0.0,8.923128920980012,0.0,0.0,199.72977545375556,0.0,0.0,183.73081653119743,0.0,0.0,85.83229238072431,0.0,0.0,77.49156302982195,0.0,0.0,219.9202807442853,0.0,0.0,222.23031344043568,0.0,0.0,28.881995631040148,0.0,0.0,30.141059269463568,0.0,0.0,1.694885452992789,0.0,0.0,1.8406221747743308
